Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0211.HK,0479.HK,0532.HK,1001.HK,1039.HK,1048.HK,8239.HK,0211.HK,0479.HK,0532.HK,1001.HK,1039.HK,1048.HK,8239.HK
0.149736687541008,,0.31392282247543335,0.3747592866420746,,,62.4884147644043,0.0,,856000.0,229378.0,,,242.0
0.149736687541008,,0.30379626154899597,0.37119007110595703,,,63.62456512451172,0.0,,330000.0,822770.0,,,1628.0
0.149736687541008,,0.3088594973087311,0.3676207363605499,,,56.807647705078125,0.0,,528000.0,1244128.0,,,1298.0
0.149736687541008,,0.3088594973087311,0.36405181884765625,,,63.62456512451172,0.0,,220000.0,658216.0,,,44.0
0.149736687541008,,0.30379626154899597,0.3676207363605499,,,62.4884147644043,0.0,,901200.0,1234155.0,,,858.0
0.149736687541008,,0.30379626154899597,0.3604825437068939,,,61.35226058959961,0.0,,130000.0,523581.0,,,220.0
0.149736687541008,,0.30379626154899597,0.3604825437068939,,,61.35226058959961,0.0,,0.0,623311.0,,,528.0
0.149736687541008,,0.29873302578926086,0.3604825437068939,,,59.0799560546875,0.0,,50000.0,451277.0,,,44.0
0.149736687541008,,0.29873302578926086,0.35691335797309875,,,59.0799560546875,0.0,,0.0,373986.0,,,0.0
0.149736687541008,,0.2835431694984436,0.3533444404602051,,,59.0799560546875,0.0,,180000.0,875128.0,,,0.0
0.149736687541008,,0.2835431694984436,0.35691335797309875,,,59.0799560546875,0.0,,0.0,269270.0,,,0.0
0.149736687541008,,0.2835431694984436,0.36405181884765625,,,59.0799560546875,0.0,,0.0,196966.0,,,0.0
0.149736687541008,,0.2835431694984436,0.36405181884765625,,,59.0799560546875,0.0,,0.0,249324.0,,,0.0
0.149736687541008,,0.2835431694984436,0.37119007110595703,,,59.0799560546875,0.0,,40000.0,311655.0,,,0.0
0.149736687541008,,0.26835334300994873,0.36405181884765625,,,67.03302764892578,0.0,,116000.0,152087.0,,,88.0
0.149736687541008,,0.26835334300994873,0.3604825437068939,,,67.03302764892578,0.0,,266000.0,49864.0,,,0.0
0.149736687541008,,0.2734166383743286,0.3676207363605499,,,67.03302764892578,0.0,,990000.0,316641.0,,,0.0
0.149736687541008,,0.2784798741340637,0.36405181884765625,,,65.8968734741211,0.0,,360000.0,590898.0,,,22.0
0.149736687541008,,0.26835334300994873,0.3676207363605499,,,65.8968734741211,0.0,,250000.0,234364.0,,,0.0
0.149736687541008,,0.26835334300994873,0.36405181884765625,,,65.8968734741211,0.0,,100000.0,468729.0,,,0.0
0.149736687541008,,0.2784798741340637,0.36405181884765625,,,65.8968734741211,0.0,,238000.0,304175.0,,,0.0
0.149736687541008,,0.2734166383743286,0.36405181884765625,,,65.8968734741211,0.0,,20000.0,521087.0,,,0.0
0.149736687541008,,0.2734166383743286,0.37119007110595703,,,65.8968734741211,0.0,,118000.0,251817.0,,,0.0
0.149736687541008,,0.2734166383743286,0.3676207363605499,,,65.8968734741211,0.0,,0.0,186993.0,,,0.0
0.149736687541008,,0.293669730424881,0.36405181884765625,,,64.7607192993164,0.0,,300000.0,211925.0,,,440.0
0.149736687541008,,0.293669730424881,0.3676207363605499,,,64.7607192993164,0.0,,138000.0,213851.0,,,0.0
0.149736687541008,,0.30379626154899597,0.3676207363605499,,,64.7607192993164,0.0,,42000.0,236858.0,,,0.0
0.149736687541008,,0.3392391800880432,0.36405181884765625,,,64.7607192993164,0.0,,4766000.0,216912.0,,,0.0
0.149736687541008,,0.31898608803749084,0.36405181884765625,,,59.0799560546875,0.0,,770000.0,254310.0,,,220.0
0.149736687541008,,0.31392282247543335,0.36405181884765625,,,63.62456512451172,0.0,,1670000.0,573517.0,,,66.0
0.149736687541008,,0.31898608803749084,0.3783280849456787,,,63.62456512451172,0.0,,229000.0,177020.0,,,0.0
0.149736687541008,,0.31898608803749084,0.3890354633331299,,,63.62456512451172,0.0,,936050.0,433824.0,,,0.0
0.149736687541008,,0.31898608803749084,0.38546669483184814,,,61.35226058959961,0.0,,0.0,132141.0,,,88.0
0.149736687541008,,0.3291126787662506,0.3783280849456787,,,61.35226058959961,0.0,,1183104.0,1907331.0,,,0.0
0.149736687541008,,0.3291126787662506,0.37119007110595703,,,61.35226058959961,0.0,,1518000.0,563473.0,,,0.0
0.149736687541008,,0.3291126787662506,0.37119007110595703,,,61.35226058959961,0.0,,1034000.0,1471013.0,,,0.0
0.149736687541008,,0.3291126787662506,0.3747592866420746,,,61.35226058959961,0.0,,730000.0,1131932.0,,,0.0
0.149736687541008,,0.32404935359954834,0.37119007110595703,,,61.35226058959961,0.0,,566000.0,875128.0,,,0.0
0.149736687541008,,0.32404935359954834,0.37119007110595703,,,61.35226058959961,0.0,,68000.0,608351.0,,,0.0
0.149736687541008,,0.3341759145259857,0.3676207363605499,,,61.35226058959961,0.0,,488000.0,518594.0,,,0.0
0.149736687541008,,0.3341759145259857,0.36405181884765625,,,61.35226058959961,0.0,,0.0,306669.0,,,0.0
0.149736687541008,,0.31898608803749084,0.36405181884765625,,,61.35226058959961,0.0,,490000.0,241844.0,,,0.0
0.149736687541008,,0.3594921827316284,0.36405181884765625,,,61.35226058959961,0.0,,3796000.0,201952.0,,,0.0
0.149736687541008,,0.3493657112121582,0.36405181884765625,,,61.35226058959961,0.0,,538360.0,201952.0,,,0.0
0.149736687541008,,0.3341759145259857,0.3676207363605499,,,55.6714973449707,0.0,,1564100.0,229378.0,,,176.0
