Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0148.HK,0336.HK,0362.HK,0395.HK,0408.HK,0546.HK,0549.HK,0582.HK,0609.HK,0827.HK,0868.HK,1033.HK,2168.HK,2341.HK,8208.HK,8329.HK,0148.HK,0336.HK,0362.HK,0395.HK,0408.HK,0546.HK,0549.HK,0582.HK,0609.HK,0827.HK,0868.HK,1033.HK,2168.HK,2341.HK,8208.HK,8329.HK
8.191158294677734,0.8784605860710144,208.74249267578125,,0.893940806388855,,,154.9220733642578,,,0.34586256742477417,0.870206356048584,,0.5091108083724976,,,3957360,850,3091,,1313000,,,747,,,37707280.0,13113000,,55440,,
8.4525785446167,0.8720487952232361,204.87689208984375,,0.893940806388855,,,156.32461547851562,,,0.3476002812385559,0.8885910511016846,,0.5130273699760437,,,1302840,2780,5824,,497000,,,698,,,19707342.0,13263000,,47520,,
8.409006118774414,0.8720487952232361,208.74249267578125,,0.893940806388855,,,154.9220733642578,,,0.35194551944732666,0.8947196006774902,,0.5012780427932739,,,291720,850,2235,,224000,,,199,,,3724857.0,6417000,,2640,,
8.409006118774414,0.8784605860710144,212.60809326171875,,0.9043353796005249,,,157.72715759277344,,,0.38236066699028015,0.870206356048584,,0.5012780427932739,,,1245420,75000,4598,,646000,,,199,,,71453980.0,21282000,,0,,
8.365436553955078,0.8720487952232361,208.74249267578125,,0.9043353796005249,,,156.32461547851562,,,0.37367045879364014,0.8824634552001953,,0.49736207723617554,,,962280,8650,7579,,224000,,,274,,,22310919.0,29703000,,0,,
8.583288192749023,0.8720487952232361,212.60809326171875,,0.9043353796005249,,,156.32461547851562,,,0.37367045879364014,0.8885910511016846,,0.5091108083724976,,,1719300,3200,1552,,1118000,,,772,,,16785218.0,29217000,,15840,,
8.648640632629395,0.8143396377563477,212.60809326171875,,0.9043353796005249,,,156.32461547851562,,,0.37367045879364014,0.9498735070228577,,0.5091108083724976,,,846644,10000,5458,,402000,,,274,,,20569538.0,117143349,,10560,,
9.018986701965332,0.8143396377563477,212.60809326171875,,0.9147301912307739,,,156.32461547851562,,,0.36932557821273804,0.9866428375244141,,0.4934457838535309,,,2619243,5800,5277,,976000,,,1047,,,7156653.0,134037000,,171600,,
9.716103553771973,0.8143396377563477,212.60809326171875,,0.9147301912307739,,,157.72715759277344,,,0.3562905490398407,0.9805142879486084,,0.5012780427932739,,,5646300,1000,4454,,671000,,,1470,,,7451838.0,38250000,,271920,,
9.672534942626953,0.7694545388221741,212.60809326171875,,0.9355195760726929,,,161.8947296142578,,,0.3562905490398407,0.9621297121047974,,0.49736207723617554,,,3079591,10280,4756,,262000,,,1620,,,10032056.0,16458000,,216480,,
9.127912521362305,0.8784605860710144,212.60809326171875,,0.9563090205192566,,,156.32461547851562,,,0.36932557821273804,0.9621297121047974,,0.48952943086624146,,,2028708,117950,6100,,1610000,,,211,,,16160869.0,16656000,,113520,,
9.411115646362305,0.8784605860710144,204.87689208984375,,0.9667037725448608,,,160.49217224121094,,,0.37367045879364014,0.9498735070228577,,0.48952943086624146,,,2219712,141000,9720,,548000,,,872,,,16632317.0,10215000,,26400,,
9.977527618408203,0.8271636962890625,201.01129150390625,,0.9667037725448608,,,163.2973175048828,,,0.36498066782951355,0.9927713871002197,,0.4816972017288208,,,3022095,55100,8692,,388000,,,1022,,,8602849.0,42588000,,9826080,,
10.238945007324219,0.8271636962890625,187.48167419433594,,0.9563090205192566,,,161.8947296142578,,,0.36932557821273804,0.9866428375244141,,0.4699481129646301,,,2620186,3700,29371,,379159,,,1296,,,5597904.0,33711000,,7920,,
9.999310493469238,0.775866687297821,204.87689208984375,,0.9563090205192566,,,161.8947296142578,,,0.36498066782951355,1.0417969226837158,,0.4699481129646301,,,3235980,45000,21349,,382000,,,872,,,10664899.0,73807500,,290400,,
10.173587799072266,0.8207515478134155,193.28009033203125,,0.9147301912307739,,,159.08961486816406,,,0.360635370016098,1.01728355884552,,0.46603232622146606,,,1313219,116600,64000,,692000,,,747,,,6477089.0,40341000,,15840,,
10.195374488830566,0.8207515478134155,197.14569091796875,,0.9147301912307739,,,163.2973175048828,,,0.360635370016098,0.9927713871002197,,0.4699481129646301,,,2201100,4000,5367,,496000,,,299,,,5398282.0,26973034,,192720,,
10.217161178588867,0.8207515478134155,189.4144744873047,,0.925125002861023,,,163.2973175048828,,,0.3562905490398407,0.9498735070228577,,0.4699481129646301,,,2852520,1150,19119,,888000,,,0,,,12176928.0,43776000,,60720,,
10.369657516479492,0.8207515478134155,193.28009033203125,,0.9459145069122314,,,159.08961486816406,,,0.360635370016098,0.9314888119697571,,0.4621157944202423,,,1947000,2000,3880,,202000,,,747,,,2764974.0,49719000,,87120,,
10.304299354553223,0.8207515478134155,193.28009033203125,,0.9459145069122314,,,160.49217224121094,,,0.3562905490398407,0.9743866920471191,,0.4621157944202423,,,2132460,37550,5080,,410000,,,249,,,3707868.0,49491000,,13200,,
10.304299354553223,0.8207515478134155,193.28009033203125,,0.9355195760726929,,,160.49217224121094,,,0.36498066782951355,0.968258261680603,,0.450367271900177,,,1137180,0,4642,,260000,,,174,,,24969712.0,35405238,,118800,,
10.195374488830566,0.8207515478134155,191.3472900390625,,0.9355195760726929,,,160.49217224121094,,,0.360635370016098,0.9743866920471191,,0.450367271900177,,,1739760,3250,1403,,168000,,,249,,,7819227.0,31161000,,29040,,
10.02109432220459,0.86563640832901,193.28009033203125,,0.9459145069122314,,,160.49217224121094,,,0.360635370016098,0.9805142879486084,,0.4621157944202423,,,285120,140000,4236,,118000,,,124,,,3992435.0,38691000,,0,,
9.846814155578613,0.775866687297821,193.28009033203125,,0.9355195760726929,,,164.69984436035156,,,0.37367045879364014,0.9805142879486084,,0.46603232622146606,,,1235520,147370,1345,,418000,,,1258,,,10724361.0,28941000,,10560,,
9.650752067565918,0.7438061237335205,193.28009033203125,,0.9043353796005249,,,164.69984436035156,,,0.36932557821273804,0.9743866920471191,,0.45428311824798584,,,1121340,53150,10224,,350000,,,0,,,12096230.0,33738000,,68640,,
9.476470947265625,0.7438061237335205,189.4144744873047,,0.9147301912307739,,,161.8947296142578,,,0.36932557821273804,0.9805142879486084,,0.45428311824798584,,,3994980,0,4915,,154000,,,922,,,6256231.0,17967000,,73920,,
9.868598937988281,0.705333411693573,189.4144744873047,,0.9147301912307739,,,163.2973175048828,,,0.36932557821273804,0.9743866920471191,,0.450367271900177,,,1384020,5600,51,,276000,,,548,,,3108790.0,25824000,,2640,,
9.977527618408203,0.705333411693573,193.28009033203125,,0.925125002861023,,,164.69984436035156,,,0.36932557821273804,0.9560019969940186,,0.450367271900177,,,966240,2800,12753,,160000,,,448,,,6205264.0,16422000,,0,,
9.694319725036621,0.705333411693573,191.3472900390625,,0.9043353796005249,,,164.69984436035156,,,0.37367045879364014,0.9621297121047974,,0.45819950103759766,,,926640,0,1610,,360000,,,398,,,7054718.0,13467000,,147840,,
9.933954238891602,0.6796849370002747,191.3472900390625,,0.8731515407562256,,,161.8947296142578,,,0.360635370016098,0.9437450766563416,,0.45819950103759766,,,970860,15000,4630,,662000,,,386,,,11709728.0,15631500,,0,,
10.108237266540527,0.705333411693573,189.4144744873047,,0.8627569079399109,,,161.8947296142578,,,0.32848262786865234,0.9437450766563416,,0.45428311824798584,,,3886201,5500,2302,,244000,,,0,,,45173984.0,25629000,,26400,,
10.71821403503418,0.6412122845649719,189.4144744873047,,0.8731515407562256,,,164.69984436035156,,,0.3354344666004181,0.9376174211502075,,0.450367271900177,,,5026560,61000,3613,,372000,,,1346,,,43466581.0,11844000,,995280,,
10.914278984069824,0.6412122845649719,189.4144744873047,,0.893940806388855,,,163.2973175048828,,,0.3354344666004181,0.9253603219985962,,0.4699481129646301,,,3340260,10500,4682,,733000,,,311,,,4523344.0,3123000,,55440,,
10.674647331237793,0.634800136089325,189.4144744873047,,0.8835461735725403,,,163.2973175048828,,,0.33891040086746216,0.870206356048584,,0.47386446595191956,,,5084640,5000,1681,,150000,,,747,,,3873512.0,31038000,,18480,,
10.151806831359863,0.6732726693153381,189.4144744873047,,0.8731515407562256,,,163.2973175048828,,,0.34064850211143494,0.8763349652290344,,0.4816972017288208,,,28270374,14800,19082,,128000,,,324,,,2348741.0,11586000,,29040,,
10.195374488830566,0.628387987613678,193.28009033203125,,0.893940806388855,,,163.2973175048828,,,0.35194551944732666,0.8947196006774902,,0.477780818939209,,,3487440,6000,6782,,80000,,,74,,,3865017.0,9282000,,100320,,
10.151806831359863,0.6540364027023315,193.28009033203125,,0.9147301912307739,,,163.2973175048828,,,0.36498066782951355,0.8947196006774902,,0.4816972017288208,,,3874860,6000,2121,,680000,,,486,,,9806951.0,3135000,,237600,,
10.108237266540527,0.6540364027023315,208.74249267578125,,0.9147301912307739,,,163.2973175048828,,,0.36498066782951355,0.913104236125946,,0.4699481129646301,,,4144694,29000,30173,,520000,,,573,,,6387897.0,11118000,,161040,,
9.890386581420898,0.6732726693153381,208.74249267578125,,0.9043353796005249,,,163.2973175048828,,,0.360635370016098,0.9008480906486511,,0.48561298847198486,,,2784144,144000,8368,,200000,,,423,,,9271794.0,8166000,,3191760,,
10.195374488830566,0.6732726693153381,201.01129150390625,,0.9147301912307739,,,164.69984436035156,,,0.3562905490398407,0.9069757461547852,,0.48561298847198486,,,3508824,11500,7715,,368000,,,448,,,5351562.0,9663000,,145200,,
9.977527618408203,0.6732726693153381,204.87689208984375,,0.893940806388855,,,164.69984436035156,,,0.3562905490398407,0.9008480906486511,,0.5012780427932739,,,1255320,0,5819,,410000,,,324,,,390749.0,5079000,,55440,,
10.173587799072266,0.6732726693153381,201.01129150390625,,0.893940806388855,,,164.69984436035156,,,0.3562905490398407,0.8947196006774902,,0.5091108083724976,,,1306800,301000,4424,,308000,,,735,,,1083054.0,1905000,,232320,,
10.173587799072266,0.6732726693153381,204.87689208984375,,0.893940806388855,,,160.49217224121094,,,0.360635370016098,0.9008480906486511,,0.5012780427932739,,,778009,6300,2088,,260000,,,7117,,,1656436.0,5100000,,1153680,,
10.217161178588867,0.6925090551376343,201.01129150390625,,0.9147301912307739,,,161.8947296142578,,,0.360635370016098,0.8947196006774902,,0.450367271900177,,,306900,83000,8575,,70000,,,1931,,,5003286.0,7261200,,752400,,
10.282516479492188,0.6925090551376343,201.01129150390625,,0.893940806388855,,,159.08961486816406,,,0.35194551944732666,0.8824634552001953,,0.43078601360321045,,,1043460,0,9761,,508000,,,299,,,5402529.0,10084200,,166320,,
10.195374488830566,0.6925090551376343,193.28009033203125,,0.893940806388855,,,157.72715759277344,,,0.3476002812385559,0.851821780204773,,0.43078601360321045,,,786720,32300,4320,,110000,,,386,,,1758370.0,25059000,,0,,
10.260732650756836,0.6925090551376343,197.14569091796875,,0.8835461735725403,,,161.8947296142578,,,0.3562905490398407,0.8273094892501831,,0.45428311824798584,,,1551000,3000,1663,,78000,,,211,,,4353453.0,37807200,,39600,,
10.217161178588867,0.7181575298309326,191.3472900390625,,0.8835461735725403,,,161.8947296142578,,,0.3562905490398407,0.839565634727478,,0.43861818313598633,,,425001,18000,2562,,88000,,,99,,,9399212.0,11238000,,26400,,
10.02109432220459,0.7181575298309326,191.3472900390625,,0.8731515407562256,,,161.8947296142578,,,0.3562905490398407,0.839565634727478,,0.43078601360321045,,,1273800,1000,4759,,484000,,,0,,,7020740.0,7743000,,55440,,
10.042879104614258,0.7181575298309326,193.28009033203125,,0.8835461735725403,,,160.49217224121094,,,0.360635370016098,0.851821780204773,,0.450367271900177,,,1358280,3650,13451,,194000,,,361,,,7683315.0,4775400,,105600,,
9.803243637084961,0.7181575298309326,191.3472900390625,,0.8835461735725403,,,160.49217224121094,,,0.3562905490398407,0.851821780204773,,0.450367271900177,,,1064778,4500,1231,,40000,,,0,,,1405847.0,4863000,,13200,,
9.78145980834961,0.7438061237335205,191.3472900390625,,0.893940806388855,,,160.49217224121094,,,0.3562905490398407,0.8579502701759338,,0.450367271900177,,,1579380,10500,4411,,148000,,,0,,,15753131.0,2997000,,13200,,
9.999310493469238,0.7181575298309326,193.28009033203125,,0.893940806388855,,,159.08961486816406,,,0.3476002812385559,0.8456941246986389,,0.450367271900177,,,1192620,19000,23437,,198000,,,174,,,8209976.0,3603000,,84480,,
10.08644962310791,0.7694545388221741,191.3472900390625,,0.925125002861023,,,160.49217224121094,,,0.34586256742477417,0.870206356048584,,0.45819950103759766,,,1377420,36500,6053,,704000,,,199,,,4688988.0,5436000,,7920,,
10.06466293334961,0.8335760235786438,191.3472900390625,,0.9147301912307739,,,160.49217224121094,,,0.34064850211143494,0.8334370851516724,,0.426869660615921,,,1201860,101200,5484,,661000,,,0,,,5134951.0,12087000,,308880,,
10.195374488830566,0.8335760235786438,189.4144744873047,,0.9147301912307739,,,159.08961486816406,,,0.34064850211143494,0.8211809396743774,,0.426869660615921,,,1684980,31200,7262,,370000,,,274,,,3257657.0,5121000,,0,,
10.195374488830566,0.8271636962890625,189.4144744873047,,0.925125002861023,,,159.08961486816406,,,0.3423864245414734,0.8273094892501831,,0.426869660615921,,,845460,7000,7760,,750000,,,99,,,1244450.0,4266000,,0,,
10.565719604492188,0.8271636962890625,197.14569091796875,,0.925125002861023,,,166.1024169921875,,,0.3476002812385559,0.851821780204773,,0.426869660615921,,,2933920,25500,10764,,572000,,,872,,,1456814.0,14349000,,0,,
10.282516479492188,0.8015151619911194,204.87689208984375,,0.925125002861023,,,164.69984436035156,,,0.3476002812385559,0.8334370851516724,,0.426869660615921,,,1741754,58500,45232,,136000,,,473,,,4570064.0,2196000,,0,,
9.999310493469238,0.8207515478134155,201.01129150390625,,0.9355195760726929,,,166.1024169921875,,,0.3476002812385559,0.8334370851516724,,0.43078601360321045,,,2395140,1115000,11020,,290000,,,1196,,,2505890.0,5028000,,1243440,,
9.846814155578613,0.8976971507072449,201.01129150390625,,0.9355195760726929,,,167.46490478515625,,,0.3476002812385559,0.839565634727478,,0.44253456592559814,,,1820280,440500,3932,,246000,,,511,,,632843.0,3801000,,34320,,
10.139538764953613,0.8528123497962952,197.14569091796875,,0.925125002861023,,,167.46490478515625,,,0.3476002812385559,0.8211809396743774,,0.45176994800567627,,,687720,5100,5307,,162000,,,87,,,683810.0,5544000,,2640,,
10.315881729125977,0.8528123497962952,193.28009033203125,,0.9355195760726929,,,167.46490478515625,,,0.3476002812385559,0.7721554636955261,,0.45176994800567627,,,588720,5100,7812,,80000,,,224,,,344029.0,35644500,,87120,,
10.007284164428711,0.8463999629020691,197.14569091796875,,0.9355195760726929,,,164.69984436035156,,,0.3652542531490326,0.7598984241485596,,0.45176994800567627,,,1758900,0,7165,,0,,,1146,,,1754123.0,19801500,,18480,,
9.91911792755127,0.8335760235786438,197.14569091796875,,0.9147301912307739,,,170.26998901367188,,,0.3670894205570221,0.723129153251648,,0.45176994800567627,,,1259508,191400,0,,102000,,,860,,,12563430.0,28264077,,84480,,
9.875030517578125,0.8399879336357117,191.3472900390625,,0.893940806388855,,,163.2973175048828,,,0.37167829275131226,0.7353861927986145,,0.4397761821746826,,,1799160,12600,11615,,234000,,,162,,,40705854.0,13902000,,258720,,
9.83094596862793,0.8592243194580078,189.4144744873047,,0.9355195760726929,,,160.52163696289062,,,0.3854442834854126,0.7476423382759094,,0.44377413392066956,,,2198460,36400,17849,,34000,,,124,,,42770029.0,11709000,,184800,,
9.875030517578125,0.8848726153373718,187.48167419433594,,0.9355195760726929,,,160.52163696289062,,,0.3854442834854126,0.7415138483047485,,0.4357779920101166,,,1318680,11150,3000,,0,,,0,,,10724361.0,6375000,,34320,,
9.94115924835205,0.8848726153373718,187.48167419433594,,0.9355195760726929,,,160.52163696289062,,,0.3762668967247009,0.7415138483047485,,0.4357779920101166,,,635580,800,5617,,298000,,,0,,,4408668.0,6381000,,31680,,
10.051370620727539,0.8848726153373718,191.3472900390625,,0.9667037725448608,,,160.52163696289062,,,0.37167829275131226,0.7415138483047485,,0.4197862446308136,,,1462702,0,2379,,1028000,,,0,,,3746093.0,3823051,,2640,,
9.83094596862793,0.86563640832901,185.5488739013672,,0.9563090205192566,,,154.9504852294922,,,0.3670894205570221,0.723129153251648,,0.4357779920101166,,,601674,202000,13891,,2334000,,,336,,,7742776.0,8229000,,0,,
9.9631986618042,0.86563640832901,185.5488739013672,,0.9667037725448608,,,154.9504852294922,,,0.3762668967247009,0.7468643188476562,,0.4357779920101166,,,1529022,42000,2328,,126000,,,0,,,4119853.0,7893000,,0,,
9.85299015045166,0.8335760235786438,189.4144744873047,,0.9563090205192566,,,157.75608825683594,,,0.3762668967247009,0.7721819877624512,,0.4397761821746826,,,1908601,26800,4397,,266000,,,785,,,3083519.0,14277000,,92400,,
9.91911792755127,0.8592243194580078,189.4144744873047,,0.9667037725448608,,,159.1188201904297,,,0.3854442834854126,0.7721819877624512,,0.4397761821746826,,,792000,284000,2185,,454000,,,162,,,4599795.0,10266000,,0,,
10.448131561279297,0.8592243194580078,187.48167419433594,,0.9667037725448608,,,159.1188201904297,,,0.38085535168647766,0.7531939744949341,,0.4397761821746826,,,4938563,0,5592,,50000,,,0,,,11132099.0,9786000,,0,,
10.205666542053223,0.86563640832901,189.4144744873047,,0.9563090205192566,,,159.1188201904297,,,0.3854442834854126,0.7785117626190186,,0.4397761821746826,,,1507837,100000,3259,,412000,,,0,,,5793279.0,9198000,,0,,
10.249752044677734,0.86563640832901,189.4144744873047,,0.9563090205192566,,,161.92445373535156,,,0.3854442834854126,0.8228166699409485,,0.4357779920101166,,,1201596,0,2043,,110000,,,560,,,7369016.0,42450000,,0,,
10.382007598876953,0.9105212688446045,189.4144744873047,,0.9667037725448608,,,160.52163696289062,,,0.38085535168647766,0.8101582527160645,,0.4357779920101166,,,1036464,114000,9157,,366000,,,12,,,131665.0,7587000,,0,,
10.249752044677734,0.9105212688446045,189.4144744873047,,0.9667037725448608,,,160.52163696289062,,,0.3854442834854126,0.8291463255882263,,0.4397761821746826,,,202620,1300,4584,,159200,,,0,,,4820653.0,7458000,,13200,,
10.359964370727539,0.8335760235786438,189.4144744873047,,0.9355195760726929,,,156.35330200195312,,,0.39462122321128845,0.8291463255882263,,0.4397761821746826,,,2537715,26360,1967,,1342000,,,74,,,11849888.0,27366000,,0,,
10.382007598876953,0.8848726153373718,189.4144744873047,,0.9355195760726929,,,157.75608825683594,,,0.3900327682495117,0.8228166699409485,,0.4397761821746826,,,814461,36300,4045,,170000,,,211,,,4277002.0,20638045,,0,,
10.359964370727539,0.8848726153373718,187.48167419433594,,0.9563090205192566,,,157.75608825683594,,,0.3900327682495117,0.8228166699409485,,0.4317798614501953,,,2212980,5000,6325,,72000,,,373,,,2964595.0,17457000,,0,,
10.492220878601074,0.86563640832901,187.48167419433594,,0.9667037725448608,,,157.75608825683594,,,0.39462122321128845,0.8164879679679871,,0.4237842559814453,,,1623600,11300,1888,,154000,,,1233,,,2246806.0,9267000,,2640,,
10.492220878601074,0.9169334173202515,185.5488739013672,,0.9563090205192566,,,167.49562072753906,,,0.3992098569869995,0.7785117626190186,,0.4237842559814453,,,1318020,60950,2017,,46000,,,548,,,7402995.0,22026000,,0,,
10.448131561279297,0.8976971507072449,183.61607360839844,,0.9563090205192566,,,167.49562072753906,,,0.3992098569869995,0.8038285374641418,,0.4237842559814453,,,1283040,6000,1810,,52000,,,0,,,1783854.0,21144000,,10560,,
10.756730079650879,0.9105212688446045,185.5488739013672,,0.9563090205192566,,,161.92445373535156,,,0.39462122321128845,0.8038285374641418,,0.4237842559814453,,,3963519,66000,2871,,0,,,8787,,,4837642.0,14694000,,0,,
10.69059944152832,0.86563640832901,185.5488739013672,,0.9563090205192566,,,156.35330200195312,,,0.39462122321128845,0.78484046459198,,0.4277823865413666,,,1207140,161600,931,,56000,,,174,,,5262370.0,10401000,,66000,,
10.84489917755127,0.9105212688446045,185.5488739013672,,0.9355195760726929,,,156.35330200195312,,,0.39462122321128845,0.8038285374641418,,0.4237842559814453,,,1801140,18500,2328,,461000,,,0,,,1252945.0,21465828,,0,,
10.888983726501465,0.9169334173202515,185.5488739013672,,0.9355195760726929,,,156.35330200195312,,,0.3854442834854126,0.8164879679679871,,0.4237842559814453,,,816420,15200,4714,,1726000,,,0,,,513919.0,13977000,,0,,
10.84489917755127,0.9618183374404907,185.5488739013672,,0.925125002861023,,,159.1188201904297,,,0.3900327682495117,0.8101582527160645,,0.4277823865413666,,,482460,58000,4837,,280000,,,74,,,314298.0,11221500,,5280,,
11.043281555175781,0.9105212688446045,185.5488739013672,,0.9563090205192566,,,160.52163696289062,,,0.3854442834854126,0.8228166699409485,,0.4237842559814453,,,909480,15200,10606,,612000,,,1171,,,1512028.0,18537000,,168960,,
11.24166488647461,0.8720487952232361,185.5488739013672,,0.9355195760726929,,,156.35330200195312,,,0.3854442834854126,0.8038285374641418,,0.38780251145362854,,,1931521,6000,0,,784000,,,62,,,1558748.0,10077000,,97680,,
11.24166488647461,0.8976971507072449,185.5488739013672,,0.9459145069122314,,,160.52163696289062,,,0.38085535168647766,0.78484046459198,,0.38780251145362854,,,949908,50000,0,,720000,,,211,,,1856057.0,13480500,,0,,
11.285746574401855,0.8976971507072449,172.01927185058594,,0.9459145069122314,,,159.1188201904297,,,0.3854442834854126,0.78484046459198,,0.4157882034778595,,,964260,1000,580524,,216000,,,49,,,887679.0,2808000,,0,,
11.285746574401855,0.8976971507072449,166.2208709716797,,0.9667037725448608,,,159.1188201904297,,,0.3900327682495117,0.7974997758865356,,0.3997962772846222,,,1979604,29000,26218,,450000,,,0,,,1495039.0,4359000,,234960,,
11.329835891723633,0.86563640832901,166.2208709716797,,0.893940806388855,,,159.1188201904297,,,0.39462122321128845,0.7785117626190186,,0.4037943184375763,,,879117,56000,20074,,3984000,,,74,,,2798952.0,17958000,,469920,,
10.888983726501465,0.86563640832901,158.4896697998047,,0.9147301912307739,,,157.75608825683594,,,0.3992098569869995,0.7785117626190186,,0.39180058240890503,,,1421640,5000,30060,,3296000,,,648,,,11667256.0,9825000,,620400,,
