Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0261.HK,0285.HK,0303.HK,0482.HK,0500.HK,0633.HK,0763.HK,0877.HK,1013.HK,1085.HK,1087.HK,1155.HK,2000.HK,2018.HK,2038.HK,2369.HK,2618.HK,4333.HK,8003.HK,8033.HK,8051.HK,8089.HK,8171.HK,8227.HK,0261.HK,0285.HK,0303.HK,0482.HK,0500.HK,0633.HK,0763.HK,0877.HK,1013.HK,1085.HK,1087.HK,1155.HK,2000.HK,2018.HK,2038.HK,2369.HK,2618.HK,4333.HK,8003.HK,8033.HK,8051.HK,8089.HK,8171.HK,8227.HK
10.215109825134277,,6.858996391296387,,1.322448968887329,,4.867130756378174,,4.800000190734863,,,,,,,0.03706701844930649,,133.773681640625,0.4425010085105896,0.24560700356960297,1.4055980443954468,,,0.2750000059604645,963071.0,,1032000.0,,832000.0,,1103094.0,,0.0,,,,,,,8691303.0,,0.0,0.0,232000.0,0.0,,,76000.0
11.000887870788574,,7.077236175537109,,1.2590439319610596,,4.808958053588867,,4.800000190734863,,,,,,,0.03706701844930649,,133.773681640625,0.4425010085105896,0.2562856078147888,1.4055980443954468,,,0.2800000011920929,2633342.0,,1059000.0,,1018000.0,,1872410.0,,0.0,,,,,,,5933821.0,,0.0,0.0,6000.0,0.0,,,80000.0
10.215109825134277,,6.983704566955566,,1.249985933303833,,4.712002277374268,,4.800000190734863,,,,,,,0.03706701844930649,,129.09622192382812,0.4425010085105896,0.22069039940834045,1.4055980443954468,,,0.25999999046325684,1614629.0,,1201000.0,,688000.0,,5436637.0,,0.0,,,,,,,14101552.0,,0.0,33599.0,88000.0,0.0,,,268000.0
12.17955493927002,,7.233123302459717,,1.286217451095581,,4.702306747436523,,4.800000190734863,,,,,,,0.03991839662194252,,129.09622192382812,0.4425010085105896,0.22780941426753998,1.4055980443954468,,,0.25999999046325684,7506005.0,,610000.0,,502000.0,,2098745.0,,0.0,,,,,,,23525857.0,,0.0,0.0,92000.0,0.0,,,0.0
10.215109825134277,,6.95252799987793,,1.249985933303833,,4.682916164398193,,4.800000190734863,,,,,,,0.03991839662194252,,130.03170776367188,0.4500010013580322,0.20645228028297424,1.4055980443954468,,,0.24500000476837158,3881915.0,,901000.0,,647000.0,,4612476.0,,0.0,,,,,,,10262020.0,,0.0,28533.0,410000.0,0.0,,,140000.0
11.000887870788574,,6.796639919281006,,1.268101692199707,,4.682916164398193,,4.800000190734863,,,,,,,0.03763729706406593,,130.03170776367188,0.4500010013580322,0.20645228028297424,1.4055980443954468,,,0.24500000476837158,1488945.0,,464048.0,,322000.0,,15701212.0,,0.0,,,,,,,6422489.0,,410.0,13333.0,240000.0,0.0,,,0.0
10.215109825134277,,6.983704566955566,,1.304333209991455,,4.692611217498779,,4.800000190734863,,,,,,,0.038207560777664185,,130.03170776367188,0.4500010013580322,0.19933325052261353,1.4055980443954468,,,0.24500000476837158,979750.0,,232000.0,,884000.0,,9037042.0,,0.0,,,,,,,3769721.0,,0.0,1333.0,158000.0,1422.0,,,0.0
9.822221755981445,,6.983704566955566,,1.286217451095581,,4.585960865020752,,4.800000190734863,,,,,,,0.038207560777664185,,130.03170776367188,0.4500010013580322,0.19933325052261353,1.4055980443954468,,,0.24500000476837158,611699.0,,454000.0,,565000.0,,9118025.0,,0.0,,,,,,,3176339.0,,420.0,14133.0,210000.0,0.0,,,0.0
9.822221755981445,,6.858996391296387,,1.304333209991455,,4.712002277374268,,4.800000190734863,,,,,,,0.03877784684300423,,130.96725463867188,0.4500010013580322,0.2171308547258377,1.4055980443954468,,,0.25999999046325684,501719.0,,1610913.0,,633000.0,,15976003.0,,0.0,,,,,,,2408433.0,,0.0,0.0,290000.0,0.0,,,140000.0
9.429332733154297,,7.108414173126221,,1.3677383661270142,,4.721698760986328,,4.800000190734863,,,,,,,0.03877784684300423,,130.03170776367188,0.4500010013580322,0.2171308547258377,1.4055980443954468,,,0.25999999046325684,564230.0,,671000.0,,1559000.0,,18797838.0,,0.0,,,,,,,1431098.0,,0.0,0.0,0.0,0.0,,,0.0
9.429332733154297,,7.046060085296631,,1.4220856428146362,,4.964084625244141,,4.800000190734863,,,,,,,0.03706701844930649,,130.96725463867188,0.4500010013580322,0.2171308547258377,1.4055980443954468,,,0.25999999046325684,365599.0,,52000.0,,6414000.0,,15844308.0,,0.0,,,,,,,2757481.0,,0.0,533.0,0.0,0.0,,,0.0
9.429332733154297,,7.014882564544678,,1.3677383661270142,,4.983475685119629,,4.800000190734863,,,,,,,0.038207560777664185,,130.96725463867188,0.2849999964237213,0.2171308547258377,1.4055980443954468,,,0.27000001072883606,0.0,,209000.0,,5566000.0,,5500535.0,,0.0,,,,,,,2757481.0,,0.0,266.0,0.0,0.0,,,16000.0
9.429332733154297,,7.014882564544678,,1.4402014017105103,,4.964084625244141,,4.800000190734863,,,,,,,0.03706701844930649,,130.03170776367188,0.3075000047683716,0.19933325052261353,1.4055980443954468,,,0.25,0.0,,531000.0,,4826000.0,,2304469.0,,0.0,,,,,,,1849956.0,,0.0,116799.0,270000.0,0.0,,,80000.0
9.429332733154297,,6.983704566955566,,1.4039697647094727,,4.818653106689453,,4.800000190734863,,,,,,,0.036496732383966446,,126.28978729248047,0.2775000035762787,0.192214235663414,1.4055980443954468,,,0.25999999046325684,0.0,,462000.0,,3259000.0,,2545058.0,,0.0,,,,,,,3176339.0,,0.0,57333.0,460000.0,0.0,,,60000.0
9.429332733154297,,6.921350002288818,,1.3949118852615356,,4.760479927062988,,4.800000190734863,,,,,,,0.03706701844930649,,127.22528076171875,0.35249999165534973,0.210011824965477,1.4055980443954468,,,0.25999999046325684,0.0,,375000.0,,2772000.0,,3315180.0,,0.0,,,,,,,2740029.0,,0.0,13333.0,30000.0,0.0,,,200000.0
9.429332733154297,,6.89017391204834,,1.3858541250228882,,4.944693088531494,,4.800000190734863,,,,,,,0.03706701844930649,,124.4188232421875,0.39750000834465027,0.17797613143920898,1.4055980443954468,,,0.27000001072883606,0.0,,735000.0,,2716000.0,,3979160.0,,0.0,,,,,,,5759297.0,,0.0,27999.0,258000.0,0.0,,,112000.0
