Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0006.HK,0090.HK,0182.HK,0712.HK,0750.HK,0836.HK,0882.HK,0902.HK,0956.HK,0991.HK,1071.HK,1798.HK,3393.HK,0006.HK,0090.HK,0182.HK,0712.HK,0750.HK,0836.HK,0882.HK,0902.HK,0956.HK,0991.HK,1071.HK,1798.HK,3393.HK
12.93276309967041,,,,,2.110182046890259,2.5018420219421387,2.7297351360321045,,1.3108383417129517,1.2978920936584473,,,1389540,,,,,4478303,3074000,39693761,,19662310,3776000,,
13.080984115600586,,,,,2.137586832046509,2.48397159576416,2.7297351360321045,,1.3108383417129517,1.2842299938201904,,,3320971,,,,,3460044,986000,22716608,,13992600,2188000,,
13.006869316101074,,,,,2.123884677886963,2.48397159576416,2.658524751663208,,1.3108383417129517,1.2842299938201904,,,1152012,,,,,2608779,818000,66766652,,8647660,4932000,,
13.043929100036621,,,,,2.151289463043213,2.48397159576416,2.705998420715332,,1.322237253189087,1.2842299938201904,,,1371984,,,,,3435605,206000,29601000,,20590000,720000,,
13.080984115600586,,,,,2.151289463043213,2.430360794067383,2.7297351360321045,,1.322237253189087,1.2978920936584473,,,1043349,,,,,11370898,3914000,19382000,,19132000,2900000,,
13.080984115600586,,,,,2.178694248199463,2.430360794067383,2.7297351360321045,,1.3336355686187744,1.2432440519332886,,,2983757,,,,,6960818,1448000,30482608,,26462496,11994000,,
13.043929100036621,,,,,2.151289463043213,2.48397159576416,2.7297351360321045,,1.3450343608856201,1.2569057941436768,,,1488690,,,,,3953899,4248000,23997693,,19496000,12843500,,
13.043929100036621,,,,,2.164992094039917,2.5018420219421387,2.7772085666656494,,1.3450343608856201,1.2978920936584473,,,2018128,,,,,1388905,1146000,21590069,,15727286,4204000,,
13.155097961425781,,,,,2.151289463043213,2.4482309818267822,2.8246819972991943,,1.3678314685821533,1.2705681324005127,,,3335100,,,,,6905832,2048000,53132524,,33056000,6707000,,
13.192152976989746,,,,,2.2883143424987793,2.4124903678894043,2.8721559047698975,,1.3792297840118408,1.2978920936584473,,,1598553,,,,,17804258,1692000,31183080,,27307202,5446000,,
13.155097961425781,,,,,2.3842313289642334,2.394619941711426,2.848419427871704,,1.3792297840118408,1.2842299938201904,,,1584590,,,,,22013852,4642000,18864189,,24912000,4498000,,
13.043929100036621,,,,,2.274611473083496,2.323138475418091,2.80094575881958,,1.3792297840118408,1.2842299938201904,,,2112070,,,,,10531594,7604938,33388000,,20609040,6644000,,
13.006869316101074,,,,,2.274611473083496,2.3410091400146484,2.80094575881958,,1.390628695487976,1.2842299938201904,,,1718464,,,,,4557727,3438000,20323203,,10662768,3169000,,
12.85864543914795,,,,,2.233504056930542,2.323138475418091,2.80094575881958,,1.390628695487976,1.2569057941436768,,,2082957,,,,,4513223,3198000,31273000,,11120000,3852000,,
12.895703315734863,,,,,2.274611473083496,2.3052685260772705,2.80094575881958,,1.3792297840118408,1.2705681324005127,,,2986072,,,,,8427111,2796000,19550663,,12236000,4806000,,
12.93276309967041,,,,,2.274611473083496,2.3410091400146484,2.8721559047698975,,1.3792297840118408,1.2705681324005127,,,968603,,,,,2146489,998000,27609175,,28814800,2206000,,
13.006869316101074,,,,,2.2883143424987793,2.3410091400146484,2.9196298122406006,,1.3678314685821533,1.2705681324005127,,,1501827,,,,,6035221,2942000,42321477,,22389684,2654000,,
12.96981430053711,,,,,2.3020167350769043,2.3052685260772705,2.8721559047698975,,1.3678314685821533,1.2569057941436768,,,2219701,,,,,4095437,2386000,18050000,,23364000,3004000,,
13.006869316101074,,,,,2.247206926345825,2.3410091400146484,2.8721559047698975,,1.3564330339431763,1.2569057941436768,,,1857872,,,,,4869314,1496000,18932000,,5392000,4760000,,
13.006869316101074,,,,,2.178694248199463,2.323138475418091,2.8721559047698975,,1.3564330339431763,1.2295819520950317,,,709779,,,,,5793893,2762000,10254000,,6772360,6077000,,
12.96981430053711,,,,,2.206099271774292,2.323138475418091,2.80094575881958,,1.3336355686187744,1.2295819520950317,,,1385035,,,,,3565128,704000,35914000,,7480000,12773000,,
12.895703315734863,,,,,2.178694248199463,2.358879804611206,2.8246819972991943,,1.3450343608856201,1.2569057941436768,,,2913264,,,,,3282867,902000,20649000,,17360000,7158296,,
12.93276309967041,,,,,2.123884677886963,2.3410091400146484,2.8246819972991943,,1.322237253189087,1.2295819520950317,,,1529761,,,,,10255904,762000,25901000,,40024000,3136000,,
12.93276309967041,,,,,2.110182046890259,2.358879804611206,2.8246819972991943,,1.322237253189087,1.2295819520950317,,,1250149,,,,,4264468,576000,29004401,,39732000,2828000,,
12.93276309967041,,,,,2.137586832046509,2.358879804611206,2.8246819972991943,,1.3336355686187744,1.2432440519332886,,,2376840,,,,,2926476,1222000,25188820,,19279370,1618000,,
12.93276309967041,,,,,2.110182046890259,2.287398338317871,2.7297351360321045,,1.3108383417129517,1.2159197330474854,,,1270989,,,,,7911872,1830000,25723000,,11848000,1276000,,
12.821586608886719,,,,,2.0827767848968506,2.1801764965057373,2.705998420715332,,1.2880412340164185,1.1885958909988403,,,2400496,,,,,3069032,5916000,51575000,,39034000,6578000,,
12.85864543914795,,,,,2.069074869155884,2.287398338317871,2.6822614669799805,,1.3108383417129517,1.1749337911605835,,,2848130,,,,,4203373,1532000,43534800,,18618000,2888000,,
12.821586608886719,,,,,2.0279669761657715,2.2159171104431152,2.705998420715332,,1.299439787864685,1.1612716913223267,,,3884999,,,,,6268402,708000,22089000,,18364000,2609000,,
12.85864543914795,,,,,2.0142648220062256,2.2337870597839355,2.705998420715332,,1.2880412340164185,1.147609829902649,,,4613216,,,,,13787226,424000,30380938,,13676000,3132000,,
12.821586608886719,,,,,2.0142648220062256,2.287398338317871,2.7297351360321045,,1.2880412340164185,1.1612716913223267,,,1654161,,,,,5489637,802000,13964200,,8460000,3994000,,
12.784530639648438,,,,,2.0005621910095215,2.287398338317871,2.753472328186035,,1.2880412340164185,1.1749337911605835,,,2488072,,,,,12323479,786000,29233000,,13220000,6027000,,
12.85864543914795,,,,,1.9868594408035278,2.3410091400146484,2.7772085666656494,,1.3108383417129517,1.147609829902649,,,1239930,,,,,20532239,356000,32814000,,16300000,2022000,,
12.784530639648438,,,,,2.123884677886963,2.3052685260772705,2.8246819972991943,,1.322237253189087,1.2295819520950317,,,2235905,,,,,9854710,484000,35568128,,35904000,12902000,,
12.784530639648438,,,,,2.164992094039917,2.2695281505584717,2.8494606018066406,,1.322237253189087,1.2295819520950317,,,2003011,,,,,13357521,158000,28235000,,12712000,9301000,,
12.784530639648438,,,,,2.192396640777588,2.2695281505584717,2.9237945079803467,,1.3564330339431763,1.2432440519332886,,,2510276,,,,,6074525,856000,52217774,,13893684,2644000,,
12.784530639648438,,,,,2.192396640777588,2.251657724380493,2.9485716819763184,,1.3450343608856201,1.2295819520950317,,,1674689,,,,,9258010,768000,28325000,,13000600,2950000,,
12.784530639648438,,,,,2.219801664352417,2.251657724380493,2.9733498096466064,,1.3564330339431763,1.2159197330474854,,,1259256,,,,,9050285,614000,23026562,,30582000,2896000,,
12.784530639648438,,,,,2.247206926345825,2.2695281505584717,2.9733498096466064,,1.3678314685821533,1.2295819520950317,,,2533173,,,,,5713960,248000,15065800,,19285000,1718000,,
12.821586608886719,,,,,2.219801664352417,2.2695281505584717,2.8990156650543213,,1.3678314685821533,1.2569057941436768,,,855899,,,,,6498528,98000,12653600,,6328000,8234000,,
12.821586608886719,,,,,2.178694248199463,2.2695281505584717,2.8742387294769287,,1.322237253189087,1.2569057941436768,,,1804514,,,,,6370228,838000,21325600,,7056000,4360000,,
12.636307716369629,,,,,2.0827767848968506,2.2337870597839355,2.7751264572143555,,1.299439787864685,1.2159197330474854,,,3967226,,,,,7172616,1566000,35680000,,10648000,5942000,,
12.747478485107422,,,,,2.151289463043213,2.251657724380493,2.8246827125549316,,1.3108383417129517,1.2295819520950317,,,2518500,,,,,3655549,190000,25652002,,13204000,2930000,,
12.821586608886719,,,,,2.0827767848968506,2.2695281505584717,2.8246827125549316,,1.322237253189087,1.2295819520950317,,,1128195,,,,,8496353,828000,17034200,,4748000,1282000,,
12.821586608886719,,,,,2.178694248199463,2.162306070327759,2.8494606018066406,,1.322237253189087,1.2159197330474854,,,2467608,,,,,5887573,3984000,24999989,,7824000,2624000,,
12.85864543914795,,,,,2.247206926345825,2.1086952686309814,2.8494606018066406,,1.322237253189087,1.2295819520950317,,,2188729,,,,,8649091,2714000,18815251,,5088000,2146000,,
12.895703315734863,,,,,2.3294215202331543,2.126565456390381,2.8990156650543213,,1.322237253189087,1.2295819520950317,,,2329286,,,,,11530764,1056000,18847100,,8780000,1202000,,
13.006869316101074,,,,,2.3157196044921875,2.1801764965057373,2.9237945079803467,,1.322237253189087,1.2569057941436768,,,5645565,,,,,18042531,1496000,33397977,,17868000,4354000,,
13.11804485321045,,,,,2.3842313289642334,2.1801764965057373,2.8990156650543213,,1.3450343608856201,1.2432440519332886,,,1998497,,,,,13443055,588000,27225000,,11956000,2358000,,
13.155097961425781,,,,,2.3979339599609375,2.162306070327759,2.9485716819763184,,1.3678314685821533,1.3042960166931152,,,3072344,,,,,10881115,598000,21132000,,44173980,11050000,,
13.192152976989746,,,,,2.3568267822265625,2.162306070327759,2.9485716819763184,,1.3678314685821533,1.3320471048355103,,,3764141,,,,,9741683,380000,22595779,,28682758,6874000,,
13.188323974609375,,,,,2.3705294132232666,2.144435167312622,2.9733498096466064,,1.3792297840118408,1.3181716203689575,,,3715291,,,,,4618822,358000,24601856,,27774600,6718000,,
13.264994621276855,,,,,2.3568267822265625,2.162306070327759,2.9981279373168945,,1.390628695487976,1.3042960166931152,,,3068292,,,,,4050634,362000,22723542,,10988000,872000,,
13.303335189819336,,,,,2.3705294132232666,2.198046922683716,2.9733498096466064,,1.4020273685455322,1.3181716203689575,,,4286696,,,,,4950775,660000,30617000,,16760000,2890000,,
13.341673851013184,,,,,2.3294215202331543,2.162306070327759,2.9485716819763184,,1.390628695487976,1.3042960166931152,,,2013529,,,,,2683112,214000,24476000,,11960000,1290000,,
13.380017280578613,,,,,2.274611473083496,2.144435167312622,2.8990156650543213,,1.390628695487976,1.290420413017273,,,2513010,,,,,3115872,204000,32858000,,15657400,2032000,,
13.303335189819336,,,,,2.2609105110168457,2.162306070327759,2.8742387294769287,,1.4020273685455322,1.3181716203689575,,,2103210,,,,,3519103,806000,43772000,,7789516,3834000,,
13.264994621276855,,,,,2.2883143424987793,2.1086952686309814,2.8246827125549316,,1.390628695487976,1.3181716203689575,,,448912,,,,,2231514,1020000,27034458,,13656000,3084000,,
13.418350219726562,,,,,2.247206926345825,2.126565456390381,2.8246827125549316,,1.3792297840118408,1.3042960166931152,,,1636643,,,,,940871,162000,16175000,,9824000,1680000,,
13.303335189819336,,,,,2.219801664352417,2.055083990097046,2.7999048233032227,,1.3564330339431763,1.262669563293457,,,2484572,,,,,5722615,2426000,21888000,,18096000,4952000,,
13.149978637695312,,,,,2.2609105110168457,1.9836031198501587,2.7503490447998047,,1.3564330339431763,1.2349188327789307,,,2230286,,,,,2352687,3282800,46240788,,13708000,6974000,,
13.111645698547363,,,,,2.192396640777588,2.0082085132598877,2.7999048233032227,,1.3564330339431763,1.2349188327789307,,,1733500,,,,,3763485,558000,7041900,,18872000,3786000,,
13.226655960083008,,,,,2.2826528549194336,1.9720243215560913,2.7751264572143555,,1.4278242588043213,1.262669563293457,,,1160880,,,,,4633078,398000,30310000,,22178000,3346000,,
13.188323974609375,,,,,2.2826528549194336,2.0082085132598877,2.7999048233032227,,1.4155150651931763,1.262669563293457,,,771148,,,,,1946911,506000,9638681,,5794318,1686000,,
13.226655960083008,,,,,2.2965714931488037,2.0262997150421143,2.7751264572143555,,1.4155150651931763,1.1794166564941406,,,572000,,,,,1698456,70000,39946000,,17628000,8024000,,
13.226655960083008,,,,,2.2965714931488037,2.0082085132598877,2.7751264572143555,,1.4155150651931763,1.2071672677993774,,,865643,,,,,551896,574000,36639296,,13070610,1009969,,
13.149978637695312,,,,,2.2687337398529053,2.0262997150421143,2.7503490447998047,,1.4032062292099,1.2071672677993774,,,2097138,,,,,1317627,414000,22928586,,18408000,930000,,
13.226655960083008,,,,,2.2826528549194336,1.9901164770126343,2.7503490447998047,,1.4155150651931763,1.2071672677993774,,,2602119,,,,,2551858,432000,11854000,,6660000,1054000,,
13.303335189819336,,,,,2.324408531188965,2.0262997150421143,2.7503490447998047,,1.4032062292099,1.2349188327789307,,,1972317,,,,,2022262,280000,11136000,,17008000,2224000,,
13.303335189819336,,,,,2.3800835609436035,2.0262997150421143,2.7503490447998047,,1.4032062292099,1.2210431098937988,,,828500,,,,,2022262,206000,7912000,,12972000,1818000,,
13.188323974609375,,,,,2.5053505897521973,2.0082085132598877,2.7503490447998047,,1.4032062292099,1.1932923793792725,,,2222157,,,,,17896920,340000,8434000,,13008644,1756000,,
13.226655960083008,,,,,2.3800835609436035,2.0082085132598877,2.7255704402923584,,1.4032062292099,1.2071672677993774,,,1278477,,,,,4714539,612000,34420200,,11779510,1128845,,
13.188323974609375,,,,,2.4079201221466064,2.0082085132598877,2.7503490447998047,,1.4278242588043213,1.1932923793792725,,,1162263,,,,,1473420,1126000,40603000,,15690380,2734000,,
13.226655960083008,,,,,2.4079201221466064,1.9901164770126343,2.7503490447998047,,1.4278242588043213,1.2349188327789307,,,1326056,,,,,2370506,956000,31078000,,15244000,4730000,,
13.341673851013184,,,,,2.4079201221466064,2.0262997150421143,2.7751264572143555,,1.4647506475448608,1.2765449285507202,,,2099979,,,,,1258568,682000,11727000,,9188000,8386000,,
13.264994621276855,,,,,2.3800835609436035,2.0262997150421143,2.7999048233032227,,1.4401328563690186,1.262669563293457,,,1901883,,,,,1613940,176000,23395000,,12164982,5116000,,
13.303335189819336,,,,,2.3940021991729736,2.0262997150421143,2.8246827125549316,,1.452441692352295,1.2765449285507202,,,1287672,,,,,1639396,746000,20241714,,24007210,3203353,,
13.341673851013184,,,,,2.3940021991729736,2.062483787536621,2.7999048233032227,,1.4401328563690186,1.262669563293457,,,2395869,,,,,3504847,528000,23905105,,5828000,3490000,,
13.341673851013184,,,,,2.366163730621338,2.0443921089172363,2.8494606018066406,,1.452441692352295,1.2487941980361938,,,793835,,,,,825808,888000,21338000,,10732000,2590000,,
13.380017280578613,,,,,2.324408531188965,2.080575942993164,2.8246827125549316,,1.452441692352295,1.2487941980361938,,,1207024,,,,,3583253,356000,19646000,,7676000,1046000,,
13.418350219726562,,,,,2.352245807647705,2.0262997150421143,2.8246827125549316,,1.4647506475448608,1.2487941980361938,,,1794740,,,,,659831,444000,15492000,,10944000,3468000,,
13.418350219726562,,,,,2.366163730621338,2.0262997150421143,2.7999048233032227,,1.452441692352295,1.262669563293457,,,1643966,,,,,3329426,54000,11061000,,12392000,3704000,,
13.341673851013184,,,,,2.352245807647705,2.0262997150421143,2.8246827125549316,,1.4278242588043213,1.2765449285507202,,,1208953,,,,,1331882,34000,4894000,,5532000,3826000,,
13.49503231048584,,,,,2.3800835609436035,2.080575942993164,2.8246827125549316,,1.4401328563690186,1.2765449285507202,,,3305007,,,,,2254425,370000,15889846,,9370604,3167854,,
13.456686019897461,,,,,2.324408531188965,2.080575942993164,2.8246827125549316,,1.4278242588043213,1.262669563293457,,,2006704,,,,,1866468,776000,23259000,,15028000,1474000,,
13.49503231048584,,,,,2.3940021991729736,2.098668098449707,2.7751264572143555,,1.4278242588043213,1.2487941980361938,,,2126720,,,,,4065908,150000,4058000,,5960000,1895000,,
13.610038757324219,,,,,2.4079201221466064,2.1348519325256348,2.8246827125549316,,1.4401328563690186,1.262669563293457,,,2024827,,,,,5178865,868000,14786176,,16172702,2189000,,
13.610038757324219,,,,,2.4218392372131348,2.098668098449707,2.8494606018066406,,1.452441692352295,1.2210431098937988,,,2545421,,,,,3296409,1052000,21214000,,29754360,6132000,,
13.610038757324219,,,,,2.435757637023926,2.098668098449707,2.7999048233032227,,1.4401328563690186,1.2349188327789307,,,1817469,,,,,4331775,456000,18482001,,21720000,1869000,,
13.49503231048584,,,,,2.324408531188965,2.098668098449707,2.7751264572143555,,1.452441692352295,1.2487941980361938,,,1143685,,,,,3677951,216000,16396000,,13222000,1026000,,
13.57170581817627,,,,,2.338327169418335,2.098668098449707,2.7999048233032227,,1.4401328563690186,1.2210431098937988,,,1986164,,,,,4132095,1774000,12693910,,18526788,2080000,,
13.57170581817627,,,,,2.352245807647705,2.1348519325256348,2.8246827125549316,,1.452441692352295,1.2210431098937988,,,776063,,,,,2586377,1106000,9067000,,9002000,3216000,,
13.610038757324219,,,,,2.4079201221466064,2.098668098449707,2.8246827125549316,,1.452441692352295,1.2210431098937988,,,1310781,,,,,5147404,540000,29666000,,9632000,1624000,,
13.6483793258667,,,,,2.4218392372131348,2.098668098449707,2.8246827125549316,,1.452441692352295,1.2487941980361938,,,1586309,,,,,4646525,622000,29364940,,22940000,6926000,,
13.6483793258667,,,,,2.3940021991729736,2.080575942993164,2.7503490447998047,,1.4401328563690186,1.2349188327789307,,,833017,,,,,4291961,610000,27877400,,29864000,2716000,,
13.6483793258667,,,,,2.324408531188965,2.11676025390625,2.7751264572143555,,1.4278242588043213,1.262669563293457,,,537085,,,,,4651407,310000,21487200,,23672000,6714000,,
13.629210472106934,,,,,2.366163730621338,2.062483787536621,2.7503490447998047,,1.4401328563690186,1.2349188327789307,,,1547970,,,,,3154566,388000,22765000,,12676000,2088000,,
13.533365249633789,,,,,2.366163730621338,2.062483787536621,2.7503490447998047,,1.3908973932266235,1.2349188327789307,,,3115858,,,,,2966188,434000,19753812,,13238000,3440000,,
13.686717987060547,,,,,2.435757637023926,2.080575942993164,2.7751264572143555,,1.4155150651931763,1.2210431098937988,,,962640,,,,,3221771,400000,10443000,,14402000,3964000,,
13.552536010742188,,,,,2.3800835609436035,2.080575942993164,2.7503490447998047,,1.4032062292099,1.2210431098937988,,,1782810,,,,,1606812,328000,18692000,,18912000,5322000,,
13.629210472106934,,,,,2.4218392372131348,2.080575942993164,2.7255704402923584,,1.4278242588043213,1.2210431098937988,,,1764394,,,,,2486588,126000,24310049,,5680084,3236000,,
13.629210472106934,,,,,2.4218392372131348,2.098668098449707,2.7007923126220703,,1.4278242588043213,1.2210431098937988,,,1901619,,,,,4645297,530000,40520000,,29212000,3338000,,
13.552536010742188,,,,,2.366163730621338,2.080575942993164,2.7255704402923584,,1.4278242588043213,1.2210431098937988,,,1297762,,,,,4962994,372000,67458667,,23316000,2952000,,
13.629210472106934,,,,,2.3800835609436035,2.080575942993164,2.7255704402923584,,1.4155150651931763,1.2487941980361938,,,766537,,,,,1034551,592000,9542000,,4756000,2074000,,
13.667549133300781,,,,,2.3940021991729736,2.11676025390625,2.7255704402923584,,1.4278242588043213,1.2349188327789307,,,718260,,,,,2651546,622000,9490000,,8717200,1098000,,
13.70588493347168,,,,,2.3940021991729736,2.11676025390625,2.7503490447998047,,1.4401328563690186,1.262669563293457,,,1683622,,,,,7512307,24000,55741266,,52042000,7509400,,
13.725053787231445,,,,,2.4079201221466064,2.1348519325256348,2.7503490447998047,,1.452441692352295,1.262669563293457,,,1931296,,,,,6131955,978000,23892000,,16544000,4464000,,
13.82089900970459,,,,,2.4079201221466064,2.2072198390960693,2.7999048233032227,,1.489367961883545,1.2765449285507202,,,3303788,,,,,3620929,994000,68508218,,56368340,3534000,,
13.840069770812988,,,,,2.4079201221466064,2.1529433727264404,2.9237945079803467,,1.5139861106872559,1.2487941980361938,,,1753039,,,,,2315520,684000,77662391,,31318000,6109000,,
13.897576332092285,,,,,2.3940021991729736,2.1529433727264404,2.7751264572143555,,1.489367961883545,1.2487941980361938,,,1887011,,,,,2859271,386000,57112008,,23418000,2173000,,
13.897576332092285,,,,,2.449676275253296,2.1529433727264404,2.8246827125549316,,1.4770593643188477,1.2349188327789307,,,906500,,,,,5624862,464000,39339200,,19298000,5479347,,
14.012590408325195,,,,,2.449676275253296,2.1710352897644043,2.7751264572143555,,1.4770593643188477,1.2487941980361938,,,2674041,,,,,10071599,700000,39730000,,21220000,5784000,,
14.185113906860352,,,,,2.463594913482666,2.1529433727264404,2.7999048233032227,,1.489367961883545,1.2487941980361938,,,2431884,,,,,4075072,260000,27581834,,18058000,4784000,,
14.37680435180664,,,,,2.4775137901306152,2.1710352897644043,2.7999048233032227,,1.489367961883545,1.2487941980361938,,,2489862,,,,,3616855,574000,41744489,,11896000,4988000,,
14.453481674194336,,,,,2.366163730621338,2.1710352897644043,2.8246827125549316,,1.50167715549469,1.2349188327789307,,,1631897,,,,,4371385,1672000,19862400,,15456000,7940000,,
14.165946006774902,,,,,2.352245807647705,2.2072198390960693,2.8246827125549316,,1.50167715549469,1.2349188327789307,,,1405045,,,,,6333570,2300960,52175500,,44496000,3792000,,
14.14677619934082,,,,,2.338327169418335,2.1891279220581055,2.8246827125549316,,1.489367961883545,1.2210431098937988,,,689975,,,,,9516648,654000,19668455,,20344000,4238000,,
14.070099830627441,,,,,2.338327169418335,2.2072198390960693,2.8494606018066406,,1.4770593643188477,1.2349188327789307,,,843932,,,,,2122051,620000,15601000,,25532000,5310000,,
14.204279899597168,,,,,2.338327169418335,2.2253119945526123,2.8246827125549316,,1.4401328563690186,1.2487941980361938,,,1013640,,,,,3558815,1090000,26958000,,53878000,2302000,,
14.127609252929688,,,,,2.366163730621338,2.261496067047119,2.7999048233032227,,1.4278242588043213,1.2349188327789307,,,392489,,,,,3248246,1684000,18324600,,27996000,1240000,,
14.127609252929688,,,,,2.4218392372131348,2.2976794242858887,2.7999048233032227,,1.4155150651931763,1.2487941980361938,,,1074637,,,,,7307026,2022000,49142800,,41342000,5000000,,
14.050932884216309,,,,,2.4218392372131348,2.261496067047119,2.7999048233032227,,1.4401328563690186,1.2210431098937988,,,1624418,,,,,4858251,888000,46713195,,18874796,2930000,,
14.165946006774902,,,,,2.3940021991729736,2.261496067047119,2.7999048233032227,,1.4155150651931763,1.2210431098937988,,,1466824,,,,,1145541,1022000,34511300,,27887628,4410000,,
