Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0128.HK,0130.HK,0221.HK,0238.HK,0330.HK,0413.HK,0533.HK,0647.HK,0709.HK,0789.HK,0891.HK,0999.HK,1368.HK,3813.HK,8272.HK,0128.HK,0130.HK,0221.HK,0238.HK,0330.HK,0413.HK,0533.HK,0647.HK,0709.HK,0789.HK,0891.HK,0999.HK,1368.HK,3813.HK,8272.HK
,1.2768510580062866,,,32.16306686401367,0.04844658821821213,0.25186803936958313,,1.937309980392456,,,,,,,,96000,,,4325767,0,240000,,8398360,,,,,,
,1.2662101984024048,,,32.23299026489258,0.04563809931278229,0.25186803936958313,,1.9575961828231812,,,,,,,,205800,,,5460388,25000,230000,,8204000,,,,,,
,1.2768510580062866,,,32.792335510253906,0.056169964373111725,0.24587112665176392,,2.0083107948303223,,,,,,,,108000,,,3838398,250000,995000,,3990000,,,,,,
,1.2662101984024048,,,32.582584381103516,0.056169964373111725,0.25486645102500916,,2.048882484436035,,,,,,,,6000,,,3763260,0,1275703,,10314000,,,,,,
,1.2768510580062866,,,32.86225891113281,0.056169964373111725,0.25486645102500916,,2.0285961627960205,,,,,,,,294000,,,4329540,0,0,,1575661,,,,,,
,1.3194127082824707,,,38.455841064453125,0.056169964373111725,0.26985856890678406,,2.1097404956817627,,,,,,,,476000,,,26437643,0,1554000,,9929000,,,,,,
,1.3726145029067993,,,38.9802360534668,0.056169964373111725,0.2578648328781128,,2.13002610206604,,,,,,,,700000,,,10645109,0,296000,,3536000,,,,,,
,1.4258166551589966,,,38.9802360534668,0.056169964373111725,0.25186803936958313,,2.0894546508789062,,,,,,,,596000,,,4865962,0,356000,,4999300,,,,,,
,1.4258166551589966,,,38.9802360534668,0.04774446785449982,0.25486645102500916,,2.0285961627960205,,,,,,,,830000,,,2572409,250000,412000,,4183000,,,,,,
,1.383255124092102,,,38.455841064453125,0.05055296793580055,0.25186803936958313,,2.048882484436035,,,,,,,,150000,,,4924845,20000,770000,,2144000,,,,,,
,1.383255124092102,,,38.455841064453125,0.05055296793580055,0.26686015725135803,,2.0285961627960205,,,,,,,,264000,,,4621043,0,690000,,8778000,,,,,,
,1.3300530910491943,,,37.58184051513672,0.04493596777319908,0.25186803936958313,,2.018453598022461,,,,,,,,344000,,,3770560,250000,720000,,4382000,,,,,,
,1.2981315851211548,,,38.28103256225586,0.04493596777319908,0.24886959791183472,,2.0285961627960205,,,,,,,,82000,,,3680552,0,150000,,3424000,,,,,,
,1.2981315851211548,,,38.63064193725586,0.047042347490787506,0.25486645102500916,,2.0285961627960205,,,,,,,,286000,,,2951128,250000,141000,,1862000,,,,,,
,1.3087719678878784,,,39.504634857177734,0.0540635921061039,0.25486645102500916,,1.988024353981018,,,,,,,,84000,,,2441541,25000,50000,,5176000,,,,,,
,1.2874913215637207,,,39.504634857177734,0.05336146056652069,0.25486645102500916,,2.0083107948303223,,,,,,,,30000,,,7077468,75000,141000,,4294000,,,,,,
,1.2874913215637207,,,38.805442810058594,0.05336146056652069,0.260863333940506,,1.9981677532196045,,,,,,,,62000,,,3800840,0,355000,,1902000,,,,,,
,1.3194127082824707,,,38.63064193725586,0.05336146056652069,0.25486645102500916,,1.988024353981018,,,,,,,,142000,,,3130623,0,100000,,1142500,,,,,,
,1.3194127082824707,,,37.75664520263672,0.05336146056652069,0.25486645102500916,,1.9778820276260376,,,,,,,,234000,,,5558986,0,172000,,2026000,,,,,,
,1.3300530910491943,,,38.28103256225586,0.04212747514247894,0.25486645102500916,,1.9778820276260376,,,,,,,,170000,,,3412900,1637500,60000,,3842000,,,,,,
,1.3406933546066284,,,38.63064193725586,0.041425347328186035,0.25486645102500916,,1.9575961828231812,,,,,,,,56000,,,2568373,1000000,200000,,3062000,,,,,,
,1.3194127082824707,,,39.155029296875,0.04002109542489052,0.25486645102500916,,1.967738151550293,,,,,,,,34000,,,2705856,375000,350000,,6172000,,,,,,
,1.3300530910491943,,,39.329833984375,0.039318978786468506,0.25186803936958313,,1.9981677532196045,,,,,,,,54000,,,2250814,1500000,113000,,2044000,,,,,,
,1.3300530910491943,,,39.155029296875,0.04212747514247894,0.24886959791183472,,2.1097404956817627,,,,,,,,168000,,,3555970,762500,140000,,7452000,,,,,,
,1.3087719678878784,,,37.75664520263672,0.04493596777319908,0.2398742139339447,,2.0285961627960205,,,,,,,,60000,,,12844497,10175000,225000,,9690000,,,,,,
,1.2874913215637207,,,37.05744552612305,0.04493596777319908,0.24587112665176392,,2.0691683292388916,,,,,,,,114000,,,3122237,0,77000,,4723000,,,,,,
,1.2768510580062866,,,36.533042907714844,0.04493596777319908,0.23687589168548584,,2.150312900543213,,,,,,,,72000,,,6711120,0,100000,,13340000,,,,,,
,1.2874913215637207,,,36.70784378051758,0.04493596777319908,0.23387742042541504,,2.150312900543213,,,,,,,,22000,,,4758917,0,50000,,3802000,,,,,,
,1.3087719678878784,,,37.23223876953125,0.04493596777319908,0.24886959791183472,,2.170597791671753,,,,,,,,138000,,,6697351,0,201000,,8296000,,,,,,
,1.2981315851211548,,,37.93143081665039,0.04423384740948677,0.2398742139339447,,2.150312900543213,,,,,,,,10000,,,7623658,0,241000,,1738092,,,,,,
,1.2981315851211548,,,38.9802360534668,0.04423384740948677,0.25486645102500916,,2.150312900543213,,,,,,,,0,,,5965371,0,573000,,2215000,,,,,,
,1.2981315851211548,,,39.329833984375,0.04423384740948677,0.260863333940506,,2.190885066986084,,,,,,,,50000,,,6504961,0,3331000,,17412758,,,,,,
,1.2874913215637207,,,39.155029296875,0.04423384740948677,0.2578648328781128,,2.292314052581787,,,,,,,,102000,,,2406090,0,2276000,,13182188,,,,,,
,1.2981315851211548,,,39.155029296875,0.04423384740948677,0.2728569805622101,,2.3531715869903564,,,,,,,,580000,,,1632909,0,4298000,,4062000,,,,,,
,1.3087719678878784,,,38.63064193725586,0.04423384740948677,0.3088381886482239,,2.3937442302703857,,,,,,,,358000,,,1981733,0,17195000,,17153346,,,,,,
,1.2981315851211548,,,38.9802360534668,0.04423384740948677,0.3148350417613983,,2.292314052581787,,,,,,,,266000,,,1111482,0,10450000,,11557700,,,,,,
,1.4045356512069702,,,39.155029296875,0.04423384740948677,0.31783342361450195,,2.251741886138916,,,,,,,,21500000,,,2172776,0,11901000,,7179400,,,,,,
,1.351333737373352,,,38.805442810058594,0.043531715869903564,0.3088381886482239,,2.190885066986084,,,,,,,,566000,,,1033090,0,3211000,,7524600,,,,,,
,1.3406933546066284,,,38.106239318847656,0.043531715869903564,0.30284130573272705,,2.150312900543213,,,,,,,,40000,,,2325739,0,4891000,,8806000,,,,,,
,1.3194127082824707,,,37.58184051513672,0.043531715869903564,0.2938459813594818,,2.13002610206604,,,,,,,,198000,,,3052959,0,1457000,,4408000,,,,,,
,1.2874913215637207,,,38.63064193725586,0.043531715869903564,0.2908475399017334,,2.251741886138916,,,,,,,,1570000,,,2849132,0,3758000,,7057000,,,,,,
,1.2662101984024048,,,39.155029296875,0.043531715869903564,0.287849098443985,,2.2314562797546387,,,,,,,,318000,,,3512360,0,3075000,,1463500,,,,,,
,1.2449294328689575,,,39.6794319152832,0.039318978786468506,0.287849098443985,,2.3125996589660645,,,,,,,,476000,,,5089507,450000,1577000,,6232000,,,,,,
,1.2555698156356812,,,40.20383834838867,0.04282959923148155,0.287849098443985,,2.2083184719085693,,,,,,,,164000,,,7555194,172000,1038000,,2502292,,,,,,
,1.2768510580062866,,,40.55343246459961,0.04282959923148155,0.30284130573272705,,2.249213695526123,,,,,,,,146000,,,2421060,0,1949000,,691302,,,,,,
,1.2555698156356812,,,41.07783508300781,0.04282959923148155,0.3088381886482239,,2.2696609497070312,,,,,,,,104000,,,3919560,0,2414000,,4141000,,,,,,
,1.2662101984024048,,,41.07783508300781,0.04282959923148155,0.30284130573272705,,2.249213695526123,,,,,,,,298000,,,2441848,172000,1175000,,28744000,,,,,,
,1.2768510580062866,,,40.37862777709961,0.04282959923148155,0.29984280467033386,,2.187870979309082,,,,,,,,206000,,,6770363,0,906000,,3602000,,,,,,
,1.2874913215637207,,,40.55343246459961,0.04282959923148155,0.3058396279811859,,2.2083184719085693,,,,,,,,282000,,,3654144,0,2755000,,7074000,,,,,,
,1.2768510580062866,,,40.029029846191406,0.04282959923148155,0.3328256607055664,,2.187870979309082,,,,,,,,376000,,,1998440,0,10500000,,987800,,,,,,
,1.2555698156356812,,,40.37862777709961,0.04282959923148155,0.3418208658695221,,2.106081247329712,,,,,,,,214000,,,2094650,0,9639000,,5706000,,,,,,
,1.1917272806167603,,,40.55343246459961,0.04282959923148155,0.3328256607055664,,2.106081247329712,,,,,,,,282000,,,2332125,0,5238000,,5842000,,,,,,
,1.2023677825927734,,,40.72822952270508,0.04282959923148155,0.3298271894454956,,2.167424201965332,,,,,,,,756000,,,2227320,0,2422000,,7864000,,,,,,
,1.2130082845687866,,,41.252628326416016,0.04282959923148155,0.32383033633232117,,2.2287657260894775,,,,,,,,744000,,,6325937,0,886000,,13714000,,,,,,
,1.2130082845687866,,,40.72822952270508,0.04282959923148155,0.32083192467689514,,2.187870979309082,,,,,,,,322000,,,3067142,0,1097000,,7358000,,,,,,
,1.1598063707351685,,,40.20383834838867,0.04282959923148155,0.32383033633232117,,2.1265294551849365,,,,,,,,84000,,,2911185,0,494000,,2542000,,,,,,
,1.1066040992736816,,,40.37862777709961,0.04282959923148155,0.32682883739471436,,2.249213695526123,,,,,,,,436000,,,1050834,0,2074000,,8730000,,,,,,
,1.0853232145309448,,,39.504634857177734,0.04282959923148155,0.3206034302711487,,2.2083184719085693,,,,,,,,72000,,,4440889,0,639000,,3707000,,,,,,
,1.0959638357162476,,,38.63064193725586,0.04282959923148155,0.3112654387950897,,2.2083184719085693,,,,,,,,1186000,,,4315529,0,587000,,2551000,,,,,,
,1.0853232145309448,,,38.805442810058594,0.04282959923148155,0.31437820196151733,,2.167424201965332,,,,,,,,504000,,,2941684,0,235000,,3686200,,,,,,
,1.1172443628311157,,,38.9802360534668,0.04282959923148155,0.31437820196151733,,2.187870979309082,,,,,,,,356000,,,2879804,0,597000,,4556000,,,,,,
,1.127884864807129,,,39.155029296875,0.08038786053657532,0.31437820196151733,,2.167424201965332,,,,,,,,290000,,,2769193,0,150000,,1351136,,,,,,
,1.0853232145309448,,,38.805442810058594,0.08038786053657532,0.3174907863140106,,2.1265294551849365,,,,,,,,10000,,,1937293,0,423000,,456000,,,,,,
,1.127884864807129,,,39.6794319152832,0.07511652261018753,0.3174907863140106,,2.106081247329712,,,,,,,,112000,,,3444010,100000,280000,,1346042,,,,,,
,1.127884864807129,,,39.504634857177734,0.07511652261018753,0.31437820196151733,,2.106081247329712,,,,,,,,616000,,,2273311,100000,129000,,2580043,,,,,,
,1.127884864807129,,,39.329833984375,0.07511652261018753,0.31437820196151733,,2.0856339931488037,,,,,,,,0,,,1515793,0,859000,,5740000,,,,,,
,1.127884864807129,,,40.20383834838867,0.07511652261018753,0.3112654387950897,,2.106081247329712,,,,,,,,1570000,,,1999228,0,700000,,714025,,,,,,
,1.138525366783142,,,39.85423278808594,0.07511652261018753,0.3112654387950897,,2.0856339931488037,,,,,,,,40000,,,2460214,0,70000,,5722000,,,,,,
,1.138525366783142,,,38.9802360534668,0.07511652261018753,0.3112654387950897,,2.044739007949829,,,,,,,,0,,,10285620,0,0,,10448783,,,,,,
,1.127884864807129,,,38.63064193725586,0.07643436640501022,0.3112654387950897,,2.1265294551849365,,,,,,,,4000,,,6532604,0,100000,,8860822,,,,,,
,1.127884864807129,,,37.23223876953125,0.07643436640501022,0.3081527650356293,,2.1265294551849365,,,,,,,,0,,,9751471,0,40000,,6994000,,,,,,
,1.127884864807129,,,37.05744552612305,0.07643436640501022,0.3081527650356293,,2.106081247329712,,,,,,,,896000,,,7774758,0,52200,,4342000,,,,,,
,1.127884864807129,,,37.23223876953125,0.07643436640501022,0.3050400912761688,,2.1265294551849365,,,,,,,,814000,,,7055766,0,40000,,2138000,,,,,,
,1.127884864807129,,,37.58184051513672,0.07643436640501022,0.3050400912761688,,2.1469759941101074,,,,,,,,10000,,,2730766,0,24000,,3348000,,,,,,
,1.1066040992736816,,,38.106239318847656,0.07643436640501022,0.3081527650356293,,2.1469759941101074,,,,,,,,56000,,,6151976,0,231000,,1498048,,,,,,
,1.0853232145309448,,,38.28103256225586,0.07643436640501022,0.3050400912761688,,2.2083184719085693,,,,,,,,10000,,,3255621,0,160000,,7082000,,,,,,
,1.1066040992736816,,,38.106239318847656,0.07643436640501022,0.31437820196151733,,2.187870979309082,,,,,,,,2000,,,3684897,0,471000,,7566000,,,,,,
,1.0853232145309448,,,37.58184051513672,0.07643436640501022,0.3112654387950897,,2.2083184719085693,,,,,,,,94000,,,3516928,0,281903,,5771129,,,,,,
,1.0534019470214844,,,36.70784378051758,0.07643436640501022,0.3112654387950897,,2.2287657260894775,,,,,,,,102000,,,12532308,0,30000,,3350000,,,,,,
,1.1066040992736816,,,35.13465118408203,0.07643436640501022,0.3206034302711487,,2.2901079654693604,,,,,,,,356000,,,16128297,0,1255000,,3110000,,,,,,
,1.1066040992736816,,,35.65904998779297,0.07643436640501022,0.3112654387950897,,2.2901079654693604,,,,,,,,544000,,,9867242,0,200000,,4844000,,,,,,
,1.1172443628311157,,,36.70784378051758,0.07643436640501022,0.3112654387950897,,2.2696609497070312,,,,,,,,106000,,,5864635,0,50000,,4832000,,,,,,
,1.138525366783142,,,37.23223876953125,0.07643436640501022,0.3112654387950897,,2.2696609497070312,,,,,,,,1406000,,,4931281,0,80000,,3156000,,,,,,
,1.1066040992736816,,,37.40704345703125,0.07643436640501022,0.3112654387950897,,2.2901079654693604,,,,,,,,4000,,,3329284,0,0,,4699000,,,,,,
,1.138525366783142,,,37.75664520263672,0.07643436640501022,0.3174907863140106,,2.3105554580688477,,,,,,,,504000,,,4415863,0,67000,,4410446,,,,,,
,1.1598063707351685,,,37.93143081665039,0.07643436640501022,0.3112654387950897,,2.2696609497070312,,,,,,,,248000,,,4708381,0,619000,,7620000,,,,,,
,1.1491658687591553,,,37.93143081665039,0.07643436640501022,0.31437820196151733,,2.2083184719085693,,,,,,,,602000,,,4244248,0,329000,,6766001,,,,,,
,1.1917272806167603,,,38.455841064453125,0.07643436640501022,0.3112654387950897,,2.167424201965332,,,,,,,,812000,,,4136450,0,899000,,4914000,,,,,,
,1.170446515083313,,,38.805442810058594,0.07643436640501022,0.3112654387950897,,2.1469759941101074,,,,,,,,1046000,,,4932840,0,915000,,5330000,,,,,,
,1.1810871362686157,,,39.155029296875,0.07643436640501022,0.31437820196151733,,2.1469759941101074,,,,,,,,1010000,,,12068475,0,352000,,7934000,,,,,,
,1.1598063707351685,,,39.329833984375,0.07643436640501022,0.31437820196151733,,2.167424201965332,,,,,,,,194000,,,3368177,0,1125000,,6194000,,,,,,
,1.1491658687591553,,,39.155029296875,0.07643436640501022,0.3174907863140106,,2.167424201965332,,,,,,,,52000,,,4898781,0,375000,,2054000,,,,,,
,1.127884864807129,,,38.77047348022461,0.07643436640501022,0.3174907863140106,,2.1265294551849365,,,,,,,,42000,,,2824186,0,629000,,10176000,,,,,,
,1.127884864807129,,,39.18999481201172,0.07643436640501022,0.32682880759239197,,2.1469759941101074,,,,,,,,232000,,,3089525,0,1604600,,7922000,,,,,,
,1.127884864807129,,,39.18999481201172,0.07643436640501022,0.3206034302711487,,2.106081247329712,,,,,,,,210000,,,4045623,0,527000,,6324000,,,,,,
,1.0746829509735107,,,38.9802360534668,0.07643436640501022,0.3206034302711487,,2.1469759941101074,,,,,,,,118000,,,3006624,0,271000,,5908300,,,,,,
,1.0534019470214844,,,39.155029296875,0.07643436640501022,0.32682880759239197,,2.2287657260894775,,,,,,,,720000,,,3987688,0,352000,,9390000,,,,,,
,1.032121181488037,,,38.28103256225586,0.07643436640501022,0.32682880759239197,,2.2287657260894775,,,,,,,,430216,,,2562701,0,220000,,4732000,,,,,,
,1.0640422105789185,,,37.30216598510742,0.07643436640501022,0.3299413323402405,,2.2287657260894775,,,,,,,,3216000,,,8072913,0,660000,,3248000,,,,,,
,1.0959638357162476,,,37.651756286621094,0.07643436640501022,0.3361665904521942,,2.249213695526123,,,,,,,,6393784,,,6307962,0,1498000,,11900804,,,,,,
,1.1172443628311157,,,38.141197204589844,0.07643436640501022,0.36729323863983154,,2.3310022354125977,,,,,,,,1862000,,,7582363,0,2831000,,5167303,,,,,,
,1.0640422105789185,,,38.56071472167969,0.07643436640501022,0.3579552471637726,,2.3105554580688477,,,,,,,,3320000,,,4025796,0,1532000,,2205000,,,,,,
,1.0640422105789185,,,38.3509635925293,0.07643436640501022,0.36106789112091064,,2.2901079654693604,,,,,,,,1478000,,,4221827,0,1066000,,3102000,,,,,,
,1.0640422105789185,,,38.3509635925293,0.07643436640501022,0.36106789112091064,,2.2696609497070312,,,,,,,,2074000,,,3807716,0,345000,,3946000,,,,,,
,1.0640422105789185,,,38.56071472167969,0.06457386165857315,0.370405912399292,,2.3718976974487305,,,,,,,,1532000,,,2921141,8775000,1212000,,18858000,,,,,,
,1.0746829509735107,,,38.9802360534668,0.06457386165857315,0.3735186457633972,,2.433239459991455,,,,,,,,992000,,,5666088,0,1704000,,12466000,,,,,,
,1.0640422105789185,,,39.329833984375,0.06457386165857315,0.36729323863983154,,2.351449966430664,,,,,,,,946000,,,4286449,0,497000,,3184000,,,,,,
,1.0640422105789185,,,40.34367370605469,0.06457386165857315,0.370405912399292,,2.392345428466797,,,,,,,,900000,,,8494415,0,97000,,9482000,,,,,,
,1.0640422105789185,,,40.06399154663086,0.06457386165857315,0.36418065428733826,,2.3310022354125977,,,,,,,,4168000,,,2706761,0,230000,,1444000,,,,,,
,1.0534019470214844,,,40.34367370605469,0.060093216598033905,0.36418065428733826,,2.3718976974487305,,,,,,,,804000,,,5122126,50000,825000,,4432000,,,,,,
,1.0427616834640503,,,40.55343246459961,0.060093216598033905,0.36418065428733826,,2.392345428466797,,,,,,,,1250000,,,4927596,0,1408000,,1338000,,,,,,
,1.0427616834640503,,,40.448543548583984,0.060093216598033905,0.36418065428733826,,2.3310022354125977,,,,,,,,1210000,,,2197809,0,160000,,8227702,,,,,,
,1.0427616834640503,,,40.69326400756836,0.060093216598033905,0.370405912399292,,2.3310022354125977,,,,,,,,2262000,,,3236367,0,384000,,3550000,,,,,,
,1.0427616834640503,,,40.4835090637207,0.060093216598033905,0.36729323863983154,,2.3105554580688477,,,,,,,,1014000,,,4165356,0,354000,,8104000,,,,,,
,1.0640422105789185,,,40.69326400756836,0.060620345175266266,0.36729323863983154,,2.351449966430664,,,,,,,,1592000,,,2273949,0,734000,,882000,,,,,,
,1.0640422105789185,,,40.448543548583984,0.060620345175266266,0.36106789112091064,,2.3310022354125977,,,,,,,,1018000,,,5693098,0,37000,,2218000,,,,,,
,1.0746829509735107,,,40.55343246459961,0.06589169055223465,0.36418065428733826,,2.351449966430664,,,,,,,,1058000,,,1587845,25000,135000,,3482550,,,,,,
,1.0746829509735107,,,40.41358947753906,0.06589169055223465,0.3735186457633972,,2.3310022354125977,,,,,,,,566000,,,1524507,75000,718000,,2550697,,,,,,
,1.0534019470214844,,,40.90303421020508,0.06589169055223465,0.3735186457633972,,2.351449966430664,,,,,,,,832000,,,3828780,0,101000,,2342000,,,,,,
,1.0640422105789185,,,41.427425384521484,0.06589169055223465,0.36729323863983154,,2.3310022354125977,,,,,,,,1608000,,,3301177,0,471000,,2053303,,,,,,
,1.0640422105789185,,,43.3502197265625,0.06589169055223465,0.36106789112091064,,2.3310022354125977,,,,,,,,922000,,,6859573,0,715000,,952000,,,,,,
,1.0534019470214844,,,43.8046989440918,0.06589169055223465,0.37974393367767334,,2.3105554580688477,,,,,,,,974000,,,3210690,0,470000,,1085000,,,,,,
,1.0640422105789185,,,42.19654083251953,0.06589169055223465,0.3735186457633972,,2.2901079654693604,,,,,,,,1764000,,,3386548,0,182000,,1894000,,,,,,
,1.0394530296325684,,,41.21767044067383,0.06167461723089218,0.370405912399292,,2.3105554580688477,,,,,,,,990000,,,7025715,350000,540000,,1363000,,,,,,
,1.0059223175048828,,,40.83311462402344,0.06167461723089218,0.36418065428733826,,2.249213695526123,,,,,,,,756000,,,4543274,0,291000,,1650000,,,,,,
,0.9723917841911316,,,40.37862777709961,0.06167461723089218,0.3579552471637726,,2.3310022354125977,,,,,,,,980000,,,1692279,0,205000,,3104000,,,,,,
,0.9500378966331482,,,41.042869567871094,0.057984691113233566,0.3579552471637726,,2.351449966430664,,,,,,,,374000,,,2270801,500000,215000,,1010000,,,,,,
,0.9612149000167847,,,40.623355865478516,0.057984691113233566,0.3579552471637726,,2.3105554580688477,,,,,,,,200000,,,3067370,575000,403000,,600000,,,,,,
,0.9612149000167847,,,40.34367370605469,0.057984691113233566,0.3579552471637726,,2.2287657260894775,,,,,,,,52000,,,1888091,1250000,175000,,6504000,,,,,,
,0.9612149000167847,,,40.27375411987305,0.057984691113233566,0.3579552471637726,,2.1265294551849365,,,,,,,,260000,,,1462008,100000,0,,11582000,,,,,,
,0.9612149000167847,,,39.85423278808594,0.057984691113233566,0.3579552471637726,,2.167424201965332,,,,,,,,900000,,,2354614,0,20000,,5408000,,,,,,
,0.9612149000167847,,,39.29487228393555,0.05745755881071091,0.3548426032066345,,2.1469759941101074,,,,,,,,306000,,,2916294,0,230000,,1006000,,,,,,
,0.9612149000167847,,,40.20383834838867,0.05745755881071091,0.3579552471637726,,2.187870979309082,,,,,,,,94000,,,1922910,0,280000,,1612000,,,,,,
,0.9500378966331482,,,39.994075775146484,0.05745755881071091,0.35173001885414124,,2.1265294551849365,,,,,,,,88000,,,2665086,0,674000,,6013169,,,,,,
,0.9388606548309326,,,40.83311462402344,0.05745755881071091,0.3548426032066345,,2.106081247329712,,,,,,,,282000,,,2597390,0,98000,,4248000,,,,,,
,0.9612149000167847,,,41.98678207397461,0.05745755881071091,0.3548426032066345,,2.0651865005493164,,,,,,,,536000,,,4029211,0,336000,,5695472,,,,,,
,0.9835684895515442,,,42.406307220458984,0.05745755881071091,0.36106789112091064,,2.0651865005493164,,,,,,,,834000,,,1416973,0,145000,,5260000,,,,,,
