Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0113.HK,0116.HK,0417.HK,0444.HK,0475.HK,0513.HK,0860.HK,0887.HK,1120.HK,280-OL.HK,2882.HK,8172.HK,8351.HK,0113.HK,0116.HK,0417.HK,0444.HK,0475.HK,0513.HK,0860.HK,0887.HK,1120.HK,280-OL.HK,2882.HK,8172.HK,8351.HK
3.29259991645813,2.4438891410827637,1.1054655313491821,,,0.8429805040359497,20.193140029907227,,1.3986127376556396,,17.271089553833008,,,367568,540000,240333,,,112000,0,,40000,,1507,,
3.290416955947876,2.4438891410827637,1.0815638303756714,,,0.8348748087882996,19.85088348388672,,1.371972680091858,,17.271089553833008,,,740520,602000,693933,,,0,1458,,90000,,742,,
3.1188790798187256,2.3321681022644043,1.0516860485076904,,,0.8348748087882996,19.85088348388672,,1.371972680091858,,16.768508911132812,,,719620,2220000,1236663,,,0,0,,210000,,1189,,
3.259227991104126,2.346133232116699,1.057662010192871,,,0.8105580806732178,19.508623123168945,,1.371972680091858,,16.93829917907715,,,849200,1272686,498306,,,20000,1458,,78000,,117,,
3.1812565326690674,2.2763075828552246,0.9979069828987122,,,0.7700302004814148,19.508623123168945,,1.3586524724960327,,17.440879821777344,,,591800,1870000,1147020,,,40000,0,,352000,,1484,,
3.212444543838501,2.4019935131073,1.0277844667434692,,,0.7700302004814148,18.481857299804688,,1.3586524724960327,,16.768508911132812,,,504405,1448000,457228,,,366000,10358,,30000,,376,,
3.1656606197357178,2.4159586429595947,1.00985848903656,,,0.7700302004814148,18.13960075378418,,1.371972680091858,,16.602113723754883,,,556270,1010000,239458,,,0,4085,,116000,,636,,
3.212444543838501,2.4159586429595947,1.0158332586288452,,,0.7700302004814148,19.16636848449707,,1.371972680091858,,16.265928268432617,,,254980,1080000,336275,,,0,8899,,90000,,164,,
3.2436347007751465,2.4299230575561523,1.0218086242675781,,,0.7700302004814148,19.16636848449707,,1.371972680091858,,16.768508911132812,,,154935,432000,338566,,,0,0,,12000,,718,,
3.2436347007751465,2.4019935131073,1.0875391960144043,,,0.7700302004814148,18.824111938476562,,1.371972680091858,,16.602113723754883,,,180070,664000,1019433,,,0,1458,,114000,,35,,
3.3371992111206055,2.4438891410827637,1.057662010192871,,,0.7700302004814148,18.824111938476562,,1.3852927684783936,,16.602113723754883,,,136400,242000,184333,,,0,0,,114000,,0,,
3.3371992111206055,2.4438891410827637,1.0397356748580933,,,0.761924684047699,19.85088348388672,,1.3986127376556396,,16.768508911132812,,,124630,512000,273000,,,154000,7294,,322000,,577,,
3.30601167678833,2.4159586429595947,1.0516860485076904,,,0.761924684047699,19.85088348388672,,1.3852927684783936,,16.768508911132812,,,130900,338000,384802,,,0,4668,,150000,,47,,
3.1812565326690674,2.4299230575561523,1.1054655313491821,,,0.8348748087882996,21.21990966796875,,1.3986127376556396,,16.768508911132812,,,288750,568000,1519933,,,10000,37349,,92000,,4641,,
3.2436347007751465,2.4299230575561523,1.1831474304199219,,,0.8348748087882996,21.562164306640625,,1.3986127376556396,,17.104694366455078,,,184800,764000,4921234,,,0,108838,,50000,,400,,
3.1656606197357178,2.4299230575561523,1.2847304344177246,,,0.7538191080093384,22.58893585205078,,1.3986127376556396,,17.777063369750977,,,413600,598000,8585549,,,0,27428,,48000,,859,,
3.1344730854034424,2.4438891410827637,1.2100367546081543,,,0.7538191080093384,24.984731674194336,,1.3986127376556396,,17.60727310180664,,,711150,1678000,3805434,,,0,99647,,82000,,2815,,
3.196849822998047,2.54164457321167,1.2399141788482666,,,0.7700302004814148,26.011499404907227,,1.4119329452514648,,17.271089553833008,,,1098350,2368000,1180667,,,0,139039,,152000,,82,,
3.2436347007751465,2.54164457321167,1.2548531293869019,,,0.7700302004814148,27.038270950317383,,1.4119329452514648,,17.440879821777344,,,728750,1556000,1322300,,,0,308571,,24000,,176,,
3.290416955947876,2.499748468399048,1.2847304344177246,,,0.7700302004814148,25.326988220214844,,1.42525315284729,,17.440879821777344,,,238150,1042000,1089696,,,0,87829,,236000,,58,,
3.5243332386016846,2.513714075088501,1.2548531293869019,,,0.7700302004814148,24.984731674194336,,1.438572883605957,,17.943458557128906,,,738210,760000,452666,,,0,33264,,54000,,494,,
3.6334939002990723,2.499748468399048,1.2100367546081543,,,0.7295022010803223,24.984731674194336,,1.438572883605957,,17.943458557128906,,,1706683,808000,1673000,,,5000,20133,,306000,,412,,
3.7426538467407227,2.485783100128174,1.1532700061798096,,,0.7295022010803223,24.300214767456055,,1.4518930912017822,,17.943458557128906,,,888470,722000,1782667,,,0,11817,,350000,,117,,
3.7114648818969727,2.471818685531616,1.1532700061798096,,,0.7376078367233276,24.984731674194336,,1.4785336256027222,,17.777063369750977,,,254265,1272000,371700,,,0,35015,,238000,,553,,
3.649088144302368,2.4578535556793213,1.2100367546081543,,,0.7376078367233276,24.300214767456055,,1.4518930912017822,,17.60727310180664,,,233750,1428000,548333,,,0,25386,,100000,,447,,
3.7738423347473145,2.4578535556793213,1.2100367546081543,,,0.7376078367233276,23.95796012878418,,1.4652131795883179,,17.60727310180664,,,130900,1142000,270007,,,706000,8316,,200000,,0,,
3.7114648818969727,2.485783100128174,1.1950985193252563,,,0.7376078367233276,24.300214767456055,,1.4785336256027222,,17.104694366455078,,,50600,1126000,163333,,,0,8607,,72000,,23,,
