Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume
0240.HK,0494.HK,0598.HK,0885.HK,8217.HK,0240.HK,0494.HK,0598.HK,0885.HK,8217.HK
0.1423342525959015,,1.3684741258621216,,,88423,,4323000,,
0.13735254108905792,,1.3390446901321411,,,136000,,5941000,,
0.1359291821718216,,1.3684741258621216,,,619000,,11799276,,
0.1359291821718216,,1.3390446901321411,,,739520,,3704000,,
0.1266774833202362,,1.309614896774292,,,2595600,,18437000,,
0.1266774833202362,,1.3243296146392822,,,0,,6439000,,
0.13094747066497803,,1.3243296146392822,,,61000,,9653000,,
0.13165916502475739,,1.309614896774292,,,0,,14875000,,
0.13521748781204224,,1.309614896774292,,,74480,,18859500,,
0.13521748781204224,,1.3537590503692627,,,0,,36529000,,
0.13521748781204224,,1.3831887245178223,,,4480,,8764000,,
0.12881246209144592,,1.4126181602478027,,,420000,,11677597,,
0.12881246209144592,,1.4126181602478027,,,20000,,4383000,,
0.13521748781204224,,1.3979039192199707,,,86800,,7425000,,
0.13521748781204224,,1.3831887245178223,,,460000,,2938100,,
0.13521748781204224,,1.3979039192199707,,,0,,3646274,,
0.13521748781204224,,1.4126181602478027,,,0,,4906000,,
0.13521748781204224,,1.4273329973220825,,,0,,8838000,,
0.13521748781204224,,1.456762671470642,,,37920,,37310000,,
0.13521748781204224,,1.4861925840377808,,,0,,25006900,,
0.12810079753398895,,1.5009067058563232,,,60000,,9569000,,
0.12810079753398895,,1.5303362607955933,,,84000,,15583000,,
0.12810079753398895,,1.4861925840377808,,,0,,7806000,,
0.12810079753398895,,1.5009067058563232,,,50000,,7052616,,
0.12810079753398895,,1.5156217813491821,,,1250,,3496000,,
0.12810079753398895,,1.5891952514648438,,,1600,,25038000,,
0.12810079753398895,,1.5744808912277222,,,1600,,3335000,,
0.12810079753398895,,1.559766173362732,,,31950,,5457000,,
0.1295241266489029,,1.5744808912277222,,,300750,,4950000,,
0.1423342525959015,,1.545051097869873,,,164000,,5891000,,
0.1423342525959015,,1.559766173362732,,,0,,5025000,,
0.14091089367866516,,1.5744808912277222,,,0,,7089000,,
0.13948754966259003,,1.559766173362732,,,1045600,,4554000,,
0.13948754966259003,,1.545051097869873,,,0,,3424000,,
0.13948754966259003,,1.5891952514648438,,,0,,8990100,,
0.13948754966259003,,1.559766173362732,,,5600,,4408245,,
0.13948754966259003,,1.545051097869873,,,0,,6028000,,
0.14589259028434753,,1.559766173362732,,,130960,,4706542,,
0.1423342525959015,,1.559766173362732,,,241120,,3817000,,
0.14091089367866516,,1.5303362607955933,,,360000,,5735000,,
0.14802761375904083,,1.559766173362732,,,36100,,3446200,,
0.14589259028434753,,1.4861925840377808,,,150000,,4261000,,
0.14731591939926147,,1.5009067058563232,,,410000,,3783900,,
0.15585598349571228,,1.4714773893356323,,,94000,,9223000,,
0.16368435323238373,,1.5303362607955933,,,33550,,7791600,,
0.16368435323238373,,1.5009067058563232,,,2800,,4910500,,
0.1601260006427765,,1.5009067058563232,,,0,,6718000,,
0.153009295463562,,1.4714773893356323,,,120000,,5945600,,
0.1551443189382553,,1.4273329973220825,,,0,,8917865,,
0.15941433608531952,,1.456762671470642,,,74000,,8679000,,
0.15941433608531952,,1.4420477151870728,,,0,,7163000,,
0.15656764805316925,,1.3831887245178223,,,58400,,12879000,,
0.15656764805316925,,1.4273329973220825,,,0,,4385500,,
0.15656764805316925,,1.3831887245178223,,,0,,3980900,,
0.15656764805316925,,1.3537590503692627,,,0,,11861000,,
0.15656764805316925,,1.3537590503692627,,,0,,20706000,,
0.15656764805316925,,1.3243296146392822,,,2800,,9907000,,
0.15158595144748688,,1.280185341835022,,,0,,23334000,,
0.1423342525959015,,1.3243296146392822,,,150,,14494000,,
0.14802761375904083,,1.3390446901321411,,,60000,,8670000,,
0.15372097492218018,,1.3390446901321411,,,90000,,3120000,,
0.15656764805316925,,1.3390446901321411,,,230000,,9013000,,
0.15656764805316925,,1.3979039192199707,,,0,,10500000,,
0.15656764805316925,,1.3979039192199707,,,5600,,6748000,,
0.14945094287395477,,1.3979039192199707,,,260000,,7295000,,
0.1423342525959015,,1.3831887245178223,,,827961,,5679000,,
0.14091089367866516,,1.3979039192199707,,,280000,,2171400,,
0.1423342525959015,,1.3979039192199707,,,19600,,5833800,,
0.1423342525959015,,1.3831887245178223,,,0,,5025000,,
0.1423342525959015,,1.2949001789093018,,,0,,14583000,,
0.1423342525959015,,1.3390446901321411,,,0,,5084000,,
0.14091089367866516,,1.3390446901321411,,,16800,,4875300,,
0.1423342525959015,,1.3243296146392822,,,64000,,5422000,,
0.1423342525959015,,1.3537590503692627,,,0,,2986000,,
0.140199214220047,,1.3537590503692627,,,110000,,1947000,,
0.1487392783164978,,1.3243296146392822,,,210000,,6361000,,
0.1601260006427765,,1.3537590503692627,,,10500,,4213000,,
0.1601260006427765,,1.3537590503692627,,,0,,7372000,,
0.15585598349571228,,1.3537590503692627,,,0,,3969600,,
0.1551443189382553,,1.3591362237930298,,,5600,,1342000,,
0.15443262457847595,,1.3591362237930298,,,0,,2365400,,
0.153009295463562,,1.374071478843689,,,1250,,6621000,,
0.153009295463562,,1.374071478843689,,,0,,7518000,,
0.153009295463562,,1.3591362237930298,,,0,,3407000,,
0.14945094287395477,,1.3442003726959229,,,63850,,10009000,,
0.14945094287395477,,1.329264521598816,,,0,,12629000,,
0.1487392783164978,,1.3591362237930298,,,0,,7222000,,
0.1551443189382553,,1.3591362237930298,,,20750,,6668211,,
