Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume
0345.HK,0359.HK,0756.HK,8259.HK,0345.HK,0359.HK,0756.HK,8259.HK
1.464233160018921,,,,794000,,,
1.464233160018921,,,,1140000,,,
1.4812592267990112,,,,746000,,,
1.4812592267990112,,,,644000,,,
1.5153107643127441,,,,1594000,,,
1.5153107643127441,,,,564000,,,
1.498285174369812,,,,969000,,,
1.498285174369812,,,,373750,,,
1.4812592267990112,,,,482000,,,
1.498285174369812,,,,494000,,,
1.5153107643127441,,,,238000,,,
1.498285174369812,,,,334000,,,
1.498285174369812,,,,160000,,,
1.5323371887207031,,,,380000,,,
1.5153107643127441,,,,330000,,,
1.5153107643127441,,,,226250,,,
1.5153107643127441,,,,432000,,,
1.498285174369812,,,,1348000,,,
1.5153107643127441,,,,68000,,,
1.5153107643127441,,,,149750,,,
1.5153107643127441,,,,614000,,,
1.5323371887207031,,,,622750,,,
1.5323371887207031,,,,238000,,,
1.5493625402450562,,,,304000,,,
1.566388726234436,,,,534000,,,
1.6174665689468384,,,,802000,,,
1.6174665689468384,,,,420000,,,
1.6344925165176392,,,,643500,,,
1.6344925165176392,,,,1117250,,,
1.6174665689468384,,,,578000,,,
1.583415150642395,,,,704000,,,
1.566388726234436,,,,792000,,,
1.566388726234436,,,,1356000,,,
1.566388726234436,,,,478000,,,
1.566388726234436,,,,267314,,,
1.583415150642395,,,,1150000,,,
1.566388726234436,,,,528000,,,
1.5493625402450562,,,,1436000,,,
1.566388726234436,,,,468750,,,
1.566388726234436,,,,646000,,,
1.566388726234436,,,,162000,,,
1.566388726234436,,,,88000,,,
1.566388726234436,,,,978000,,,
1.5493625402450562,,,,830000,,,
1.5493625402450562,,,,661000,,,
1.5493625402450562,,,,458000,,,
1.5493625402450562,,,,376000,,,
1.5493625402450562,,,,1086500,,,
1.5493625402450562,,,,896000,,,
1.5493625402450562,,,,504000,,,
1.566388726234436,,,,352000,,,
1.566388726234436,,,,566000,,,
1.5493625402450562,,,,358000,,,
1.5493625402450562,,,,282000,,,
1.5493625402450562,,,,372000,,,
1.566388726234436,,,,2366000,,,
1.566388726234436,,,,1038000,,,
1.5323371887207031,,,,600000,,,
1.5323371887207031,,,,120000,,,
1.5323371887207031,,,,28000,,,
1.5323371887207031,,,,70000,,,
1.5323371887207031,,,,218000,,,
1.4812592267990112,,,,494000,,,
1.5153107643127441,,,,426000,,,
1.4812592267990112,,,,406000,,,
1.498285174369812,,,,8000,,,
1.5153107643127441,,,,148000,,,
1.5153107643127441,,,,70000,,,
1.5323371887207031,,,,110000,,,
1.5153107643127441,,,,40000,,,
1.5153107643127441,,,,108750,,,
1.5323371887207031,,,,120000,,,
1.5323371887207031,,,,222000,,,
1.5323371887207031,,,,336000,,,
1.5323371887207031,,,,95250,,,
1.5493625402450562,,,,191750,,,
1.5323371887207031,,,,560000,,,
1.566388726234436,,,,506000,,,
1.566388726234436,,,,408000,,,
1.566388726234436,,,,2585000,,,
1.6004407405853271,,,,1463250,,,
1.6515188217163086,,,,1061250,,,
1.6174665689468384,,,,229000,,,
1.6344925165176392,,,,256000,,,
1.6344925165176392,,,,630000,,,
1.6174665689468384,,,,40000,,,
1.566388726234436,,,,160000,,,
1.566388726234436,,,,528000,,,
1.6344925165176392,,,,96000,,,
1.5493625402450562,,,,156000,,,
1.583415150642395,,,,592000,,,
1.6004407405853271,,,,178000,,,
1.583415150642395,,,,118000,,,
1.583415150642395,,,,40000,,,
1.583415150642395,,,,12000,,,
1.566388726234436,,,,74000,,,
