Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0366.HK,0385.HK,0691.HK,0743.HK,0803.HK,0914.HK,1108.HK,1136.HK,1313.HK,2009.HK,2233.HK,3323.HK,0366.HK,0385.HK,0691.HK,0743.HK,0803.HK,0914.HK,1108.HK,1136.HK,1313.HK,2009.HK,2233.HK,3323.HK
0.5881772637367249,,,,,1.7763031721115112,1.149999976158142,,,,,,114000,,,,,10230000,2262000,,,,,
0.5881772637367249,,,,,1.7982326745986938,1.1699999570846558,,,,,,0,,,,,7014000,4998000,,,,,
0.5881772637367249,,,,,1.7653378248214722,1.149999976158142,,,,,,0,,,,,12690000,3640000,,,,,
0.5831500887870789,,,,,1.7653378248214722,1.1699999570846558,,,,,,20000,,,,,12618000,604000,,,,,
0.5781229734420776,,,,,1.7105143070220947,1.149999976158142,,,,,,20000,,,,,10656000,896000,,,,,
0.5680686831474304,,,,,1.6995491981506348,1.1299999952316284,,,,,,862200,,,,,9558000,494000,,,,,
0.5881772637367249,,,,,1.6776199340820312,1.0800000429153442,,,,,,16000,,,,,7842000,232000,,,,,
0.5781229734420776,,,,,1.6447248458862305,1.0299999713897705,,,,,,30000,,,,,6582000,692000,,,,,
0.552987277507782,,,,,1.6118309497833252,1.0499999523162842,,,,,,618000,,,,,12126000,492000,,,,,
0.552987277507782,,,,,1.567971110343933,1.0299999713897705,,,,,,0,,,,,19374000,1018000,,,,,
0.5781229734420776,,,,,1.567971110343933,1.0199999809265137,,,,,,30000,,,,,6036000,754000,,,,,
0.5781229734420776,,,,,1.6227949857711792,1.0,,,,,,0,,,,,7149000,920000,,,,,
0.5781229734420776,,,,,1.6227949857711792,1.0199999809265137,,,,,,0,,,,,4410000,600000,,,,,
0.5831500887870789,,,,,1.6447248458862305,1.0099999904632568,,,,,,715100,,,,,4710000,226000,,,,,
0.5680686831474304,,,,,1.6666545867919922,1.0199999809265137,,,,,,650000,,,,,3450000,714000,,,,,
0.5479601621627808,,,,,1.6666545867919922,1.0399999618530273,,,,,,132800,,,,,2634000,434000,,,,,
0.552987277507782,,,,,1.721479058265686,1.0399999618530273,,,,,,7800,,,,,15822000,450000,,,,,
0.5781229734420776,,,,,1.7105143070220947,1.059999942779541,,,,,,436000,,,,,3438000,390000,,,,,
0.5781229734420776,,,,,1.6776199340820312,1.0099999904632568,,,,,,318000,,,,,1386000,298000,,,,,
0.5781229734420776,,,,,1.6556895971298218,1.0,,,,,,0,,,,,4728000,216000,,,,,
0.5781229734420776,,,,,1.6666545867919922,1.0199999809265137,,,,,,0,,,,,5994000,874000,,,,,
0.5781229734420776,,,,,1.6556895971298218,1.0,,,,,,0,,,,,3366000,118000,,,,,
0.5781229734420776,,,,,1.711187481880188,0.9800000190734863,,,,,,0,,,,,5971200,1034000,,,,,
0.5781229734420776,,,,,1.6649396419525146,0.9700000286102295,,,,,,0,,,,,5574000,414000,,,,,
0.5781229734420776,,,,,1.6765013933181763,0.9700000286102295,,,,,,0,,,,,3366000,510000,,,,,
0.5781229734420776,,,,,1.6880635023117065,0.9599999785423279,,,,,,0,,,,,5118000,382000,,,,,
0.5781229734420776,,,,,1.6649396419525146,0.949999988079071,,,,,,0,,,,,3960000,86000,,,,,
0.552987277507782,,,,,1.6533774137496948,0.949999988079071,,,,,,230000,,,,,4740270,196000,,,,,
0.552987277507782,,,,,1.6418153047561646,0.9599999785423279,,,,,,0,,,,,5880000,336000,,,,,
0.552987277507782,,,,,1.6418153047561646,0.9599999785423279,,,,,,0,,,,,9918102,772000,,,,,
0.552987277507782,,,,,1.6302533149719238,0.9100000262260437,,,,,,0,,,,,6948000,732000,,,,,
0.5781229734420776,,,,,1.5955674648284912,0.9300000071525574,,,,,,1434000,,,,,24984000,404000,,,,,
0.5831500887870789,,,,,1.6533774137496948,0.8600000143051147,,,,,,30000,,,,,14531628,1466000,,,,,
0.5781229734420776,,,,,1.5840051174163818,0.8500000238418579,,,,,,70000,,,,,6822000,462000,,,,,
0.5781229734420776,,,,,1.5608808994293213,0.8399999737739563,,,,,,0,,,,,5766000,370000,,,,,
0.5781229734420776,,,,,1.5955674648284912,0.8500000238418579,,,,,,84000,,,,,3810000,630000,,,,,
0.5781229734420776,,,,,1.5955674648284912,0.8700000047683716,,,,,,0,,,,,1416000,714000,,,,,
0.5781229734420776,,,,,1.5955674648284912,0.8399999737739563,,,,,,0,,,,,2850000,656000,,,,,
0.5781229734420776,,,,,1.6071289777755737,0.8199999928474426,,,,,,0,,,,,3600000,490000,,,,,
0.5781229734420776,,,,,1.5724424123764038,0.8100000023841858,,,,,,50000,,,,,2874000,362000,,,,,
0.5781229734420776,,,,,1.5955674648284912,0.8100000023841858,,,,,,50000,,,,,2910000,128000,,,,,
0.536077618598938,,,,,1.5955674648284912,0.8199999928474426,,,,,,14000,,,,,5256000,210000,,,,,
0.5308219790458679,,,,,1.5724424123764038,0.7900000214576721,,,,,,14000,,,,,4134000,86000,,,,,
0.562356173992157,,,,,1.5840051174163818,0.7900000214576721,,,,,,0,,,,,6528000,110000,,,,,
0.562356173992157,,,,,1.6186915636062622,0.7799999713897705,,,,,,0,,,,,13413300,200000,,,,,
0.562356173992157,,,,,1.5840051174163818,0.7900000214576721,,,,,,0,,,,,588000,30000,,,,,
0.5781230926513672,,,,,1.6071289777755737,0.7799999713897705,,,,,,26000,,,,,1722000,208000,,,,,
0.5676117539405823,,,,,1.5840051174163818,0.7699999809265137,,,,,,2000,,,,,4692651,340000,,,,,
0.5833785533905029,,,,,1.5724424123764038,0.7900000214576721,,,,,,50000,,,,,2262000,206000,,,,,
0.5833785533905029,,,,,1.5493189096450806,0.7900000214576721,,,,,,0,,,,,2730000,16000,,,,,
0.5833785533905029,,,,,1.5724424123764038,0.7799999713897705,,,,,,30000,,,,,4368000,364000,,,,,
0.5833785533905029,,,,,1.5955674648284912,0.7799999713897705,,,,,,0,,,,,1908000,152000,,,,,
0.5886343717575073,,,,,1.5955674648284912,0.7799999713897705,,,,,,0,,,,,2106000,884000,,,,,
0.5886343717575073,,,,,1.5724424123764038,0.7699999809265137,,,,,,0,,,,,1484850,30000,,,,,
0.5886343717575073,,,,,1.5608808994293213,0.7699999809265137,,,,,,0,,,,,4091337,0,,,,,
0.5676117539405823,,,,,1.6071289777755737,0.7799999713897705,,,,,,29000,,,,,5679000,132000,,,,,
0.5938900113105774,,,,,1.7227503061294556,0.7699999809265137,,,,,,66000,,,,,18456000,574000,,,,,
0.5781230926513672,,,,,1.6765013933181763,0.800000011920929,,,,,,90000,,,,,5297337,448000,,,,,
0.6044012308120728,,,,,1.7227503061294556,0.8799999952316284,,,,,,424000,,,,,7828128,1390000,,,,,
0.6044012308120728,,,,,1.6649396419525146,0.8399999737739563,,,,,,225700,,,,,3528000,1008000,,,,,
0.6044012308120728,,,,,1.6649396419525146,0.8500000238418579,,,,,,260000,,,,,3720000,450000,,,,,
0.6044012308120728,,,,,1.6418153047561646,0.8700000047683716,,,,,,218000,,,,,3504000,332000,,,,,
0.6044012308120728,,,,,1.6649396419525146,0.8500000238418579,,,,,,170000,,,,,1254000,164000,,,,,
0.6044012308120728,,,,,1.6649396419525146,0.8199999928474426,,,,,,0,,,,,1938000,216000,,,,,
0.5781230926513672,,,,,1.6418153047561646,0.8199999928474426,,,,,,12000,,,,,948000,156000,,,,,
0.5886343717575073,,,,,1.6418153047561646,0.8299999833106995,,,,,,0,,,,,1665804,62000,,,,,
0.5886343717575073,,,,,1.6765013933181763,0.8500000238418579,,,,,,0,,,,,3048000,258000,,,,,
0.5886343717575073,,,,,1.6649396419525146,0.800000011920929,,,,,,0,,,,,2566107,788000,,,,,
0.6044012308120728,,,,,1.6880635023117065,0.8199999928474426,,,,,,16000,,,,,4052970,802000,,,,,
0.6044012308120728,,,,,1.6996262073516846,0.800000011920929,,,,,,18000,,,,,3552000,478000,,,,,
0.5886343717575073,,,,,1.6765013933181763,0.800000011920929,,,,,,5600,,,,,3024000,76000,,,,,
0.6044012308120728,,,,,1.7227503061294556,0.8100000023841858,,,,,,20000,,,,,4476000,870000,,,,,
0.6044012308120728,,,,,1.711187481880188,0.8700000047683716,,,,,,0,,,,,2034000,1940000,,,,,
0.6044012308120728,,,,,1.711187481880188,0.8500000238418579,,,,,,112000,,,,,2346000,1120000,,,,,
0.6044012308120728,,,,,1.6765013933181763,0.8100000023841858,,,,,,930000,,,,,2718000,250000,,,,,
0.6149126291275024,,,,,1.6533774137496948,0.8100000023841858,,,,,,52000,,,,,1152000,332000,,,,,
0.6149126291275024,,,,,1.6418153047561646,0.8299999833106995,,,,,,0,,,,,2112000,168000,,,,,
0.6149126291275024,,,,,1.6649396419525146,0.8500000238418579,,,,,,1000,,,,,3650700,8000,,,,,
0.6149126291275024,,,,,1.6302533149719238,0.8500000238418579,,,,,,0,,,,,4470000,672000,,,,,
0.5938900113105774,,,,,1.5724424123764038,0.800000011920929,,,,,,148000,,,,,6876000,178000,,,,,
0.6044012308120728,,,,,1.6071289777755737,0.800000011920929,,,,,,40000,,,,,2316000,166000,,,,,
0.6044012308120728,,,,,1.5608808994293213,0.7900000214576721,,,,,,0,,,,,5916000,296000,,,,,
0.6044012308120728,,,,,1.5724424123764038,0.800000011920929,,,,,,8000,,,,,2160000,152000,,,,,
0.6044012308120728,,,,,1.5724424123764038,0.800000011920929,,,,,,126800,,,,,4440000,240000,,,,,
0.5938900113105774,,,,,1.5608808994293213,0.7799999713897705,,,,,,90000,,,,,2814000,114000,,,,,
0.5991456508636475,,,,,1.5608808994293213,0.7799999713897705,,,,,,92000,,,,,1620000,180000,,,,,
0.6149126291275024,,,,,1.5840051174163818,0.7799999713897705,,,,,,146800,,,,,1911000,50000,,,,,
0.6201683878898621,,,,,1.6533774137496948,0.800000011920929,,,,,,8000,,,,,7848000,558000,,,,,
0.6149126291275024,,,,,1.6880635023117065,0.8199999928474426,,,,,,107600,,,,,5214000,488000,,,,,
0.6149126291275024,,,,,1.6765013933181763,0.800000011920929,,,,,,0,,,,,7530000,364000,,,,,
0.6044012308120728,,,,,1.6302533149719238,0.8100000023841858,,,,,,30000,,,,,3084000,40000,,,,,
0.6096568703651428,,,,,1.6302533149719238,0.8100000023841858,,,,,,24000,,,,,3234000,328000,,,,,
0.5938900113105774,,,,,1.6533774137496948,0.800000011920929,,,,,,58800,,,,,3576000,260000,,,,,
0.6044012308120728,,,,,1.6649396419525146,0.800000011920929,,,,,,21600,,,,,4476000,0,,,,,
0.6044012308120728,,,,,1.6996262073516846,0.7699999809265137,,,,,,12000,,,,,9348000,420000,,,,,
0.6044012308120728,,,,,1.6765013933181763,0.7699999809265137,,,,,,72400,,,,,2688000,186000,,,,,
0.6044012308120728,,,,,1.6765013933181763,0.8100000023841858,,,,,,56000,,,,,2112000,600000,,,,,
0.6044012308120728,,,,,1.6996262073516846,0.8299999833106995,,,,,,50000,,,,,5118000,1262000,,,,,
0.6044012308120728,,,,,1.6996262073516846,0.8199999928474426,,,,,,36000,,,,,4356000,690000,,,,,
0.6044012308120728,,,,,1.6880635023117065,0.8100000023841858,,,,,,2000,,,,,1698000,34000,,,,,
0.6044012308120728,,,,,1.6649396419525146,0.800000011920929,,,,,,4400,,,,,2316000,378000,,,,,
0.5728674530982971,,,,,1.6880635023117065,0.8199999928474426,,,,,,20000,,,,,2724000,450000,,,,,
0.5728674530982971,,,,,1.6880635023117065,0.7900000214576721,,,,,,0,,,,,2466000,92000,,,,,
0.6044012308120728,,,,,1.711187481880188,0.800000011920929,,,,,,4000,,,,,7962900,380000,,,,,
0.6044012308120728,,,,,1.7227503061294556,0.8600000143051147,,,,,,0,,,,,5755173,2686000,,,,,
0.6044012308120728,,,,,1.6996262073516846,0.8199999928474426,,,,,,9200,,,,,1854000,484000,,,,,
0.6044012308120728,,,,,1.6996262073516846,0.800000011920929,,,,,,0,,,,,2412000,2686000,,,,,
0.6044012308120728,,,,,1.6880635023117065,0.7900000214576721,,,,,,0,,,,,2928000,1886000,,,,,
0.6044012308120728,,,,,1.6765013933181763,0.7900000214576721,,,,,,2000,,,,,8199000,2780000,,,,,
0.6044012308120728,,,,,1.6880635023117065,0.75,,,,,,0,,,,,7602000,2638000,,,,,
0.6044012308120728,,,,,1.7227503061294556,0.7599999904632568,,,,,,0,,,,,12354000,144000,,,,,
0.6044012308120728,,,,,1.7227503061294556,0.7699999809265137,,,,,,0,,,,,4974000,236000,,,,,
0.6044012308120728,,,,,1.6765013933181763,0.7599999904632568,,,,,,0,,,,,2220000,50000,,,,,
0.5886343717575073,,,,,1.6071289777755737,0.7599999904632568,,,,,,3400,,,,,19836000,448000,,,,,
0.5886343717575073,,,,,1.5955674648284912,0.800000011920929,,,,,,0,,,,,8281071,806000,,,,,
0.5833785533905029,,,,,1.5840051174163818,0.7599999904632568,,,,,,2000,,,,,3528000,248000,,,,,
0.5833785533905029,,,,,1.6186915636062622,0.7599999904632568,,,,,,0,,,,,3528000,546000,,,,,
0.5571005344390869,,,,,1.6186915636062622,0.7599999904632568,,,,,,88400,,,,,2010000,628000,,,,,
0.5781230926513672,,,,,1.6418153047561646,0.7599999904632568,,,,,,0,,,,,2640000,636000,,,,,
0.5781230926513672,,,,,1.6302533149719238,0.7699999809265137,,,,,,0,,,,,2148000,642000,,,,,
0.5781230926513672,,,,,1.6418153047561646,0.7599999904632568,,,,,,0,,,,,1974000,108000,,,,,
0.6044012308120728,,,,,1.6533774137496948,0.75,,,,,,48000,,,,,1146000,1136000,,,,,
0.6044012308120728,,,,,1.6418153047561646,0.7400000095367432,,,,,,0,,,,,4002000,508000,,,,,
0.6096568703651428,,,,,1.6302533149719238,0.7400000095367432,,,,,,66000,,,,,1164000,300000,,,,,
0.6201683878898621,,,,,1.6418153047561646,0.7300000190734863,,,,,,112000,,,,,2364000,148000,,,,,
0.6254240870475769,,,,,1.6418153047561646,0.7300000190734863,,,,,,72400,,,,,702000,566000,,,,,
0.6359353065490723,,,,,1.6186915636062622,0.7200000286102295,,,,,,1874400,,,,,1626000,1978000,,,,,
0.6201683878898621,,,,,1.6186915636062622,0.7200000286102295,,,,,,74100,,,,,1026000,52000,,,,,
0.5938900113105774,,,,,1.6302533149719238,0.7099999785423279,,,,,,2000,,,,,852000,442000,,,,,
0.630679726600647,,,,,1.6186915636062622,0.7099999785423279,,,,,,32000,,,,,1506000,352000,,,,,
0.6359353065490723,,,,,1.6302533149719238,0.7099999785423279,,,,,,80000,,,,,1908000,270000,,,,,
0.6096568703651428,,,,,1.6186915636062622,0.699999988079071,,,,,,52000,,,,,843666,1602000,,,,,
0.6201683878898621,,,,,1.6186915636062622,0.6899999976158142,,,,,,600000,,,,,2292000,516000,,,,,
0.630679726600647,,,,,1.6071289777755737,0.6899999976158142,,,,,,12000,,,,,1410000,238000,,,,,
0.630679726600647,,,,,1.5955674648284912,0.699999988079071,,,,,,458000,,,,,2466000,70000,,,,,
0.6254240870475769,,,,,1.6418153047561646,0.6800000071525574,,,,,,483100,,,,,5430000,82000,,,,,
0.6254240870475769,,,,,1.6418153047561646,0.6800000071525574,,,,,,441600,,,,,2088000,178000,,,,,
0.6254240870475769,0.14955535531044006,,,,1.7805601358413696,0.7099999785423279,,,,,,600000,2.0,,,,52096761,648000,,,,,
0.6254240870475769,0.1455671191215515,,,,1.7805601358413696,0.7200000286102295,,,,,,520000,52.0,,,,20244000,1258000,,,,,
0.6254240870475769,0.1455671191215515,,,,1.7689987421035767,0.7099999785423279,,,,,,1014000,69.0,,,,4506000,130000,,,,,
0.630679726600647,0.1415793001651764,,,,1.7689987421035767,0.699999988079071,,,,,,1024000,6.0,,,,3391860,32000,,,,,
0.6254240870475769,0.1415793001651764,,,,1.7574360370635986,0.699999988079071,,,,,,904000,63.0,,,,7746000,184000,,,,,
0.6201683878898621,0.1415793001651764,,,,1.7458738088607788,0.699999988079071,,,,,,590000,0.0,,,,6780000,2000,,,,,
0.6359353065490723,0.13958516716957092,,,,1.7458738088607788,0.699999988079071,,,,,,1020000,71.0,,,,4305000,382000,,,,,
0.6359353065490723,0.1455671191215515,,,,1.792122483253479,0.699999988079071,,,,,,341200,51.0,,,,8130000,16000,,,,,
0.6254240870475769,0.13958516716957092,,,,1.792122483253479,0.6800000071525574,,,,,,760500,238.0,,,,11613000,336000,,,,,
0.6308156251907349,0.13160867989063263,,,,1.7689987421035767,0.6899999976158142,,,,,,400000,235.0,,,,4812000,6000,,,,,
0.6308156251907349,0.13160867989063263,,,,1.7574360370635986,0.6700000166893005,,,,,,314000,42.0,,,,3840000,66000,,,,,
0.6308156251907349,0.12762048840522766,,,,1.7343119382858276,0.6800000071525574,,,,,,0,3.0,,,,3712800,62000,,,,,
0.6308156251907349,0.12762048840522766,,,,1.792122483253479,0.6800000071525574,,,,,,0,0.0,,,,5514000,148000,,,,,
0.6308156251907349,0.12363261729478836,,,,1.792122483253479,0.699999988079071,,,,,,0,32.0,,,,14904000,130000,,,,,
0.6254238486289978,0.12163848429918289,,,,1.861494541168213,0.6899999976158142,,,,,,0,1.0,,,,17850000,34000,,,,,
0.6254238486289978,0.1336028128862381,,,,1.8499325513839722,0.6899999976158142,,,,,,90000,32.0,,,,3776700,0,,,,,
0.6254238486289978,0.13559691607952118,,,,1.8499325513839722,0.699999988079071,,,,,,0,265.0,,,,7728000,364000,,,,,
0.6200323700904846,0.12762048840522766,,,,1.9077433347702026,0.6899999976158142,,,,,,630000,32.0,,,,17424000,34000,,,,,
0.6092492341995239,0.12762048840522766,,,,1.9193052053451538,0.6800000071525574,,,,,,610000,0.0,,,,10602000,86000,,,,,
0.6092492341995239,0.12762048840522766,,,,1.8730571269989014,0.6800000071525574,,,,,,600000,0.0,,,,9852000,426000,,,,,
0.5930744409561157,0.12562672793865204,,,,1.8036848306655884,0.6800000071525574,,,,,,443000,400.0,,,,5626800,388000,,,,,
0.6092492341995239,0.12562672793865204,,,,1.8730571269989014,0.6800000071525574,,,,,,36000,0.0,,,,2304000,962000,,,,,
0.5930744409561157,0.11964436620473862,,,,1.9077433347702026,0.6899999976158142,,,,,,210000,329.0,,,,10470000,26000,,,,,
0.6038576364517212,0.11765023320913315,,,,1.8730571269989014,0.6800000071525574,,,,,,672000,8.0,,,,2214000,34000,,,,,
0.5984659194946289,0.11765023320913315,,,,1.9077433347702026,0.6800000071525574,,,,,,312100,31.0,,,,2688000,814000,,,,,
0.5876830220222473,0.11765023320913315,,,,1.861494541168213,0.6700000166893005,,,,,,664400,4.0,,,,2646000,584000,,,,,
0.5930744409561157,0.11765023320913315,,,,1.9077433347702026,0.6700000166893005,,,,,,500000,0.0,,,,3108000,420000,,,,,
0.6038576364517212,0.11765023320913315,,,,1.8961812257766724,0.75,,,,,,870000,1.0,,,,2712000,3420000,,,,,
0.5930744409561157,0.11964436620473862,,,,1.8961812257766724,0.7300000190734863,,,,,,416000,73.0,,,,2418000,882000,,,,,
0.5930744409561157,0.11964436620473862,,,,1.9077433347702026,0.699999988079071,,,,,,110000,28.0,,,,1649562,566000,,,,,
0.5876830220222473,0.12562672793865204,,,,1.9077433347702026,0.7099999785423279,,,,,,402000,27.0,,,,3792000,476000,,,,,
0.5930744409561157,0.12562672793865204,,,,1.9539910554885864,0.699999988079071,,,,,,290000,1.0,,,,7362000,40000,,,,,
0.5930744409561157,0.12363261729478836,,,,2.0002400875091553,0.699999988079071,,,,,,320000,2.0,,,,11814000,218000,,,,,
0.5930744409561157,0.12163848429918289,,,,2.0002400875091553,0.7099999785423279,,,,,,848000,61.0,,,,5142000,390000,,,,,
0.5930744409561157,0.13160867989063263,,,,2.0118019580841064,0.699999988079071,,,,,,880000,18.0,,,,3768000,50000,,,,,
0.5930744409561157,0.12363261729478836,,,,2.0002400875091553,0.699999988079071,,,,,,650000,46.0,,,,4536000,0,,,,,
0.5930744409561157,0.12363261729478836,,,,2.0233635902404785,0.699999988079071,,,,,,70000,77.0,,,,3186000,44000,,,,,
0.5876830220222473,0.11964436620473862,,,,2.0580499172210693,0.699999988079071,,,,,,109600,71.0,,,,4434000,212000,,,,,
0.6038576364517212,0.11964436620473862,,,,2.0580499172210693,0.7200000286102295,,,,,,148400,299.0,,,,3192000,184000,,,,,
0.5984659194946289,0.11964436620473862,,,,2.0233635902404785,0.7200000286102295,,,,,,510000,2.0,,,,2676000,440000,,,,,
0.5876830220222473,0.11964436620473862,,,,2.0118019580841064,0.7099999785423279,,,,,,278900,0.0,,,,874611,190000,,,,,
0.5876830220222473,0.12363261729478836,,,,2.0233635902404785,0.699999988079071,,,,,,134400,17.0,,,,2220000,90000,,,,,
0.5876830220222473,0.1336028128862381,,,,2.0118019580841064,0.6899999976158142,,,,,,62400,347.0,,,,3198999,70000,,,,,
0.5930744409561157,0.12762048840522766,,,,1.9771159887313843,0.7200000286102295,,,,,,496000,1479.0,,,,1524000,178000,,,,,
0.6038576364517212,0.12762048840522766,,,,1.942429780960083,0.6700000166893005,,,,,,252200,4.0,,,,4170000,90000,,,,,
0.6038576364517212,0.12762048840522766,,,,1.9308676719665527,0.6899999976158142,,,,,,1610000,0.0,,,,2118000,474000,,,,,
0.6092492341995239,0.12762048840522766,,,,1.9193052053451538,0.6800000071525574,,,,,,1986000,2.0,,,,1902000,108000,,,,,
0.6146408319473267,0.12762048840522766,,,,1.9308676719665527,0.6800000071525574,,,,,,1336000,0.0,,,,3918000,140000,,,,,
0.5984659194946289,0.12762048840522766,,,,1.9886773824691772,0.6800000071525574,,,,,,634000,0.0,,,,3587571,64000,,,,,
0.6038576364517212,0.12762048840522766,,,,1.9886773824691772,0.6800000071525574,,,,,,1173600,0.0,,,,3990000,136000,,,,,
0.6092492341995239,0.12762048840522766,,,,2.034926176071167,0.6899999976158142,,,,,,190000,0.0,,,,5910000,54000,,,,,
0.5822914242744446,0.12363261729478836,,,,2.1274220943450928,0.6700000166893005,,,,,,1814800,38.0,,,,14286000,140000,,,,,
0.5876830220222473,0.12363261729478836,,,,2.1042985916137695,0.6700000166893005,,,,,,1016000,0.0,,,,4770000,246000,,,,,
