Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0100.HK,0205.HK,0550.HK,0623.HK,0888.HK,1000.HK,8243.HK,8292.HK,0100.HK,0205.HK,0550.HK,0623.HK,0888.HK,1000.HK,8243.HK,8292.HK
,7.599999904632568,0.25306183099746704,,0.5036853551864624,11.87925910949707,,,,112000,364574,,2326000,18500,,
,7.400000095367432,0.21996930241584778,,0.4980259835720062,11.761058807373047,,,,34400,146741,,1052000,188000,,
,7.400000095367432,0.23359574377536774,,0.5036853551864624,11.672407150268555,,,,63600,189578,,650000,146000,,
,7.300000190734863,0.25306183099746704,,0.5036853551864624,11.849709510803223,,,,43300,169527,,706000,427000,,
,7.5,0.23554246127605438,,0.5036853551864624,11.820158958435059,,,,260100,120309,,696000,82500,,
,7.400000095367432,0.22970232367515564,,0.4980259835720062,11.701956748962402,,,,111500,251556,,502000,58500,,
,7.699999809265137,0.22970232367515564,,0.4980259835720062,11.761058807373047,,,,20500,120309,,230000,35500,,
,7.0,0.19660978019237518,,0.4980259835720062,11.583757400512695,,,,253500,153121,,580000,47000,,
,5.699999809265137,0.19466306269168854,,0.49236661195755005,11.701956748962402,,,,137500,185932,,382000,25500,,
,6.0,0.25695526599884033,,0.49236661195755005,11.908809661865234,,,,329500,44660,,322000,261500,,
,5.800000190734863,0.25306183099746704,,0.48670727014541626,11.761058807373047,,,,441675,0,,280000,11000,,
,5.5,0.2511151432991028,,0.4980259835720062,11.7315092086792,,,,147800,0,,410000,2000,,
,5.400000095367432,0.2511151432991028,,0.48670727014541626,11.52465534210205,,,,124700,0,,570000,122000,,
,5.400000095367432,0.20439615845680237,,0.49236661195755005,11.52465534210205,,,,190500,120309,,42000,224000,,
,5.300000190734863,0.20634286105632782,,0.48670727014541626,11.52465534210205,,,,505200,10937,,240000,170000,,
,5.099999904632568,0.25306183099746704,,0.4810478389263153,11.554204940795898,,,,966300,21874,,119408,115000,,
,5.300000190734863,0.25306183099746704,,0.47538843750953674,11.52465534210205,,,,5570600,0,,243000,34500,,
,5.5,0.23359574377536774,,0.4810478389263153,11.642855644226074,,,,707900,76560,,120000,168400,,
,5.400000095367432,0.23359574377536774,,0.4810478389263153,11.701956748962402,,,,383000,123955,,154000,91500,,
,5.400000095367432,0.2316490262746811,,0.47538843750953674,11.52465534210205,,,,89500,21874,,20000,226000,,
,5.599999904632568,0.21802258491516113,,0.4640696048736572,11.317801475524902,,,,250800,108460,,160000,37500,,
,5.400000095367432,0.21802258491516113,,0.4640696048736572,11.140501022338867,,,,120000,141272,,100000,110500,,
,5.400000095367432,0.21607592701911926,,0.4584103524684906,10.431288719177246,,,,98800,54686,,200000,635500,,
,5.300000190734863,0.21802258491516113,,0.4584103524684906,10.608593940734863,,,,93100,131246,,56000,1455000,,
,5.400000095367432,0.214129239320755,,0.4640696048736572,10.608593940734863,,,,86000,131246,,90000,240500,,
,5.300000190734863,0.21607592701911926,,0.4584103524684906,10.608593940734863,,,,60800,174995,,372000,393000,,
,5.0,0.21802258491516113,,0.4810478389263153,10.608593940734863,,,,81600,251556,,114000,228000,,
,5.0,0.2102358639240265,,0.4640696048736572,10.638142585754395,,,,33700,134892,,52029,386000,,
,5.0,0.2102358639240265,,0.46972906589508057,10.785895347595215,,,,71700,44660,,246000,990000,,
,4.980000019073486,0.214129239320755,,0.47203174233436584,10.815444946289062,,,,153800,40103,,70000,100000,,
,4.880000114440918,0.214129239320755,,0.47778818011283875,10.726794242858887,,,,128000,76560,,120397,131000,,
,4.760000228881836,0.214129239320755,,0.4893011450767517,10.638142585754395,,,,40000,21874,,92000,83500,,
,5.099999904632568,0.23359574377536774,,0.47778818011283875,10.638142585754395,,,,67400,157678,,250456,280000,,
,5.0,0.24527543783187866,,0.47203174233436584,10.667693138122559,,,,19000,113018,,2000,68000,,
,5.300000190734863,0.24527543783187866,,0.4662751257419586,10.726794242858887,,,,55000,229681,,36000,34000,,
,5.599999904632568,0.20244944095611572,,0.47778818011283875,10.75634479522705,,,,192500,918726,,148000,32000,,
,6.099999904632568,0.20439615845680237,,0.47778818011283875,10.726794242858887,,,,939400,174995,,106000,288500,,
,6.300000190734863,0.19466306269168854,,0.48354455828666687,10.81135368347168,,,,644800,43748,,60000,29500,,
,5.599999904632568,0.19466306269168854,,0.47203174233436584,10.841551780700684,,,,598100,43748,,342000,111500,,
,5.599999904632568,0.18492966890335083,,0.47778818011283875,10.81135368347168,,,,299000,65623,,146000,180000,,
,5.5,0.1790899783372879,,0.47203174233436584,10.841551780700684,,,,64000,72003,,12000,75500,,
,5.699999809265137,0.1790899783372879,,0.47203174233436584,11.354940414428711,,,,106413,0,,2000,347000,,
,5.800000190734863,0.18103666603565216,,0.4662751257419586,11.385139465332031,,,,103500,32811,,64000,110500,,
,5.599999904632568,0.18103666603565216,,0.48354455828666687,11.385139465332031,,,,26300,54686,,50000,103500,,
,5.5,0.18103666603565216,,0.48354455828666687,11.475737571716309,,,,112400,0,,52000,104000,,
,5.5,0.1751966029405594,,0.48354455828666687,11.626733779907227,,,,10000,32811,,268000,210000,,
,5.599999904632568,0.1751966029405594,,0.47778818011283875,11.687131881713867,,,,32100,120309,,260000,114500,,
,5.800000190734863,0.1751966029405594,,0.47778818011283875,11.868327140808105,,,,34800,87497,,112000,142500,,
,5.699999809265137,0.16546355187892914,,0.495057612657547,11.777729988098145,,,,34400,54686,,358500,322500,,
,5.800000190734863,0.1751966029405594,,0.4893011450767517,11.687131881713867,,,,3900,10937,,136000,29500,,
,5.599999904632568,0.1751966029405594,,0.5065705180168152,11.656932830810547,,,,18500,0,,3164833,134000,,
,5.400000095367432,0.1751966029405594,,0.495057612657547,11.385139465332031,,,,228800,76560,,380750,73000,,
,5.400000095367432,0.1751966029405594,,0.495057612657547,11.475737571716309,,,,64000,0,,50000,20000,,
,5.599999904632568,0.1751966029405594,,0.495057612657547,11.475737571716309,,,,233000,0,,264500,7000,,
,5.400000095367432,0.1751966029405594,,0.5008140206336975,11.173744201660156,,,,43900,10937,,150000,8000,,
,5.400000095367432,0.16351686418056488,,0.5065705180168152,11.234143257141113,,,,133800,109372,,528000,10000,,
,5.300000190734863,0.16351686418056488,,0.5008140206336975,11.173744201660156,,,,20000,10937,,224000,260000,,
,5.699999809265137,0.1576768159866333,,0.5065705180168152,11.173744201660156,,,,31400,131246,,110000,407000,,
,5.599999904632568,0.1576768159866333,,0.5008140206336975,10.962348937988281,,,,873500,10025,,206400,153400,,
,5.599999904632568,0.144050732254982,,0.5008140206336975,10.901948928833008,,,,34800,131246,,162000,302500,,
,5.5,0.14015735685825348,,0.5008140206336975,10.901948928833008,,,,39500,721856,,266000,211000,,
,5.300000190734863,0.1459970623254776,,0.5008140206336975,10.962348937988281,,,,35000,33723,,148000,110500,,
,5.400000095367432,0.1459970623254776,,0.5008140206336975,11.083147048950195,,,,45000,0,,122000,57000,,
,5.400000095367432,0.1459970623254776,,0.5008140206336975,11.083147048950195,,,,41500,1822,,198000,43500,,
,5.400000095367432,0.14015735685825348,,0.495057612657547,11.052946090698242,,,,33400,36457,,232000,34000,,
,5.599999904632568,0.1459970623254776,,0.5065705180168152,11.052946090698242,,,,70000,32811,,210000,34000,,
,5.699999809265137,0.1459970623254776,,0.5008140206336975,11.022747993469238,,,,188600,0,,80227,26500,,
,5.400000095367432,0.1459970623254776,,0.5008140206336975,11.052946090698242,,,,155500,0,,546000,148500,,
,5.400000095367432,0.1459970623254776,,0.5065705180168152,11.052946090698242,,,,100000,6380,,1263316,63500,,
,5.400000095367432,0.1459970623254776,,0.5123270153999329,11.022747993469238,,,,72500,0,,306000,178000,,
,5.400000095367432,0.1459970623254776,,0.5123270153999329,11.052946090698242,,,,24500,6380,,180000,21000,,
,5.400000095367432,0.14794373512268066,,0.5123270153999329,10.992548942565918,,,,49600,0,,198000,48000,,
,5.300000190734863,0.1557304859161377,,0.5123270153999329,11.052946090698242,,,,217000,32811,,252000,23000,,
,5.599999904632568,0.1557304859161377,,0.5123270153999329,10.962348937988281,,,,476500,0,,80000,111500,,
,5.800000190734863,0.1459970623254776,,0.5065705180168152,10.992548942565918,,,,223700,109372,,54000,462000,,
,5.900000095367432,0.1557304859161377,,0.5065705180168152,11.083147048950195,,,,346000,10937,,660000,81500,,
,5.800000190734863,0.1557304859161377,,0.5065705180168152,10.992548942565918,,,,26800,0,,282000,25500,,
,5.599999904632568,0.16546355187892914,,0.5008140206336975,10.992548942565918,,,,46400,10937,,12000,5000,,
,5.599999904632568,0.16546355187892914,,0.5008140206336975,11.083147048950195,,,,24600,0,,446000,30000,,
,5.599999904632568,0.16546355187892914,,0.5065705180168152,11.052946090698242,,,,23000,10937,,250000,74000,,
,5.400000095367432,0.16546355187892914,,0.5065705180168152,10.992548942565918,,,,37000,0,,156000,62000,,
,5.400000095367432,0.18492966890335083,,0.5008140206336975,10.992548942565918,,,,10400,76560,,94000,19500,,
,5.5,0.1751966029405594,,0.5008140206336975,10.992548942565918,,,,7500,32811,,70000,16500,,
,5.400000095367432,0.1751966029405594,,0.495057612657547,10.962348937988281,,,,9000,0,,192000,241000,,
,5.599999904632568,0.1751966029405594,,0.4893011450767517,10.992548942565918,,,,65600,0,,378000,492000,,
,5.400000095367432,0.1751966029405594,,0.4893011450767517,10.992548942565918,,,,76500,21874,,1388735,95000,,
,5.400000095367432,0.1751966029405594,,0.48354455828666687,10.962348937988281,,,,137500,911,,446000,94500,,
,5.400000095367432,0.1751966029405594,,0.5008140206336975,10.962348937988281,,,,750800,0,,1268067,31500,,
,5.400000095367432,0.1751966029405594,,0.495057612657547,10.962348937988281,,,,26900,10937,,320000,181500,,
,5.599999904632568,0.1751966029405594,,0.495057612657547,10.992548942565918,,,,27500,43748,,202000,56000,,
,5.5,0.1576768159866333,,0.5065705180168152,10.630155563354492,,,,9000,0,,372000,125500,,
,5.5,0.1576768159866333,,0.5008140206336975,10.086568832397461,,,,22200,0,,224000,374500,,
,5.699999809265137,0.1576768159866333,,0.5065705180168152,10.267765045166016,,,,52500,0,,345800,150500,,
,5.599999904632568,0.1576768159866333,,0.5008140206336975,10.177166938781738,,,,6000,2734,,290600,155500,,
,5.5,0.15962353348731995,,0.5008140206336975,9.935571670532227,,,,15600,43748,,294000,137500,,
,5.599999904632568,0.15962353348731995,,0.495057612657547,10.207365036010742,,,,29600,21874,,134400,270500,,
,5.599999904632568,0.15962353348731995,,0.5065705180168152,10.086568832397461,,,,0,0,,452000,24000,,
,5.599999904632568,0.15962353348731995,,0.523840069770813,9.965771675109863,,,,3000,0,,1242000,101000,,
,5.5,0.1576768159866333,,0.5123270153999329,9.754375457763672,,,,3500,10937,,632000,84000,,
,5.5,0.1576768159866333,,0.5295965075492859,9.240989685058594,,,,28500,0,,842617,268000,,
,5.5,0.15962353348731995,,0.5123270153999329,8.455806732177734,,,,15000,0,,264000,982000,,
,5.5,0.15962353348731995,,0.5123270153999329,8.42560863494873,,,,25500,0,,120000,452500,,
,5.599999904632568,0.1790899783372879,,0.5065705180168152,8.938995361328125,,,,67100,93877,,259200,732500,,
,6.300000190734863,0.1674102395772934,,0.5065705180168152,9.059791564941406,,,,143500,54686,,296000,504000,,
,6.300000190734863,0.15962353348731995,,0.5065705180168152,9.089991569519043,,,,316000,229681,,144058,26000,,
,6.0,0.16157017648220062,,0.5065705180168152,9.059791564941406,,,,309500,10937,,296200,160000,,
,5.800000190734863,0.1557304859161377,,0.5065705180168152,9.059791564941406,,,,21700,98435,,214000,111500,,
,6.0,0.1557304859161377,,0.495057612657547,9.059791564941406,,,,163900,37368,,318000,31500,,
,6.0,0.1557304859161377,,0.5008140206336975,9.059791564941406,,,,147400,0,,270688,103000,,
,6.0,0.1557304859161377,,0.495057612657547,9.059791564941406,,,,14100,0,,450000,276000,,
,6.199999809265137,0.1557304859161377,,0.4893011450767517,8.938995361328125,,,,152200,0,,20000,46500,,
,6.099999904632568,0.1557304859161377,,0.5008140206336975,8.99939250946045,,,,36000,0,,40000,35600,,
,5.900000095367432,0.1557304859161377,,0.495057612657547,8.69740104675293,,,,186500,43748,,42000,946500,,
,5.800000190734863,0.1751966029405594,,0.495057612657547,8.42560863494873,,,,23500,65623,,64000,220000,,
,6.0,0.1751966029405594,,0.4893011450767517,8.184012413024902,,,,98000,0,,100000,75500,,
,6.0,0.1751966029405594,,0.495057612657547,7.942418575286865,,,,50000,0,,284000,137500,,
,6.0,0.1732499599456787,,0.5065705180168152,7.700822830200195,,,,31000,10937,,496000,127000,,
,5.800000190734863,0.1557304859161377,,0.5008140206336975,7.610225200653076,,,,26500,349991,,110147,108500,,
,5.599999904632568,0.1557304859161377,,0.495057612657547,7.761222839355469,,,,33500,98435,,310000,731500,,
,6.0,0.1557304859161377,,0.46051862835884094,7.91221809387207,,,,134000,0,,1914000,10500,,
,6.099999904632568,0.1557304859161377,,0.46051862835884094,7.821619510650635,,,,172700,43748,,572000,22000,,
,6.5,0.1557304859161377,,0.44900572299957275,7.549826145172119,,,,376300,120309,,326000,151000,,
,6.0,0.14015735685825348,,0.44900572299957275,7.580027103424072,,,,693000,911,,550066,34000,,
,6.0,0.14015735685825348,,0.44900572299957275,7.580027103424072,,,,0,10937,,110000,5000,,
,6.199999809265137,0.14015735685825348,,0.4317362904548645,7.549826145172119,,,,161700,0,,338400,53000,,
,6.099999904632568,0.14210405945777893,,0.4662751257419586,7.73102331161499,,,,27700,911,,594000,14500,,
,6.5,0.14989043772220612,,0.44324925541877747,7.73102331161499,,,,188500,0,,606000,0,,
,6.400000095367432,0.14989043772220612,,0.44900572299957275,7.73102331161499,,,,749400,0,,1470600,15000,,
,6.5,0.1557304859161377,,0.437492698431015,7.580027103424072,,,,299600,10937,,548000,2500,,
,6.699999809265137,0.1557304859161377,,0.437492698431015,7.761222839355469,,,,152750,131246,,430000,29000,,
,6.5,0.1557304859161377,,0.4317362904548645,7.85181999206543,,,,216400,349991,,1212000,475500,,
,6.599999904632568,0.1557304859161377,,0.4317362904548645,7.85181999206543,,,,76800,21874,,24917,222000,,
,6.900000095367432,0.1557304859161377,,0.4317362904548645,7.85181999206543,,,,411500,88409,,258168,7000,,
,7.300000190734863,0.1557304859161377,,0.42022326588630676,7.73102331161499,,,,385700,0,,860000,19000,,
,7.199999809265137,0.1459970623254776,,0.42022326588630676,7.73102331161499,,,,285900,185932,,970000,21500,,
,7.0,0.14989043772220612,,0.4259797930717468,7.85181999206543,,,,212300,65623,,333933,24000,,
,6.900000095367432,0.14989043772220612,,0.4317362904548645,7.85181999206543,,,,44500,0,,162000,0,,
,7.0,0.14989043772220612,,0.4259797930717468,6.341854572296143,,,,123400,109372,,428000,1309500,,
,6.900000095367432,0.1459970623254776,,0.42022326588630676,6.46265172958374,,,,79100,109372,,170000,1317000,,
,6.800000190734863,0.1459970623254776,,0.42022326588630676,6.341854572296143,,,,148000,10937,,298968,611100,,
,6.800000190734863,0.1459970623254776,,0.42022326588630676,6.402252674102783,,,,70900,0,,550,199000,,
,6.900000095367432,0.1459970623254776,,0.42022326588630676,6.2210564613342285,,,,89050,0,,550,244000,,
,6.800000190734863,0.1459970623254776,,0.4087103605270386,5.798266887664795,,,,104900,0,,266000,257000,,
,6.699999809265137,0.1459970623254776,,0.41446682810783386,5.647270679473877,,,,26600,0,,390000,276000,,
,6.699999809265137,0.1459970623254776,,0.4087103605270386,5.5566725730896,,,,76300,0,,24000,617000,,
,6.699999809265137,0.14989043772220612,,0.4087103605270386,5.617071628570557,,,,61800,98435,,34200,293000,,
,6.699999809265137,0.1459970623254776,,0.4029538631439209,6.070060729980469,,,,117500,43748,,10000,165000,,
,6.5,0.14015735685825348,,0.3856844902038574,6.613648414611816,,,,81900,32811,,572000,1253000,,
,6.699999809265137,0.14015735685825348,,0.39144083857536316,6.583448886871338,,,,10000,30988,,310000,190000,,
,6.5,0.14015735685825348,,0.3856844902038574,6.372053623199463,,,,24100,0,,176433,27000,,
,6.400000095367432,0.14015735685825348,,0.3856844902038574,6.311655044555664,,,,90600,43748,,50000,140000,,
,6.5,0.144050732254982,,0.3856844902038574,6.190858364105225,,,,30000,32811,,268000,123000,,
,6.400000095367432,0.144050732254982,,0.3856844902038574,6.130459308624268,,,,3100,0,,36000,13000,,
,6.400000095367432,0.144050732254982,,0.37992793321609497,6.039862155914307,,,,18500,218744,,104969,268000,,
,6.300000190734863,0.14015735685825348,,0.39144083857536316,5.97946310043335,,,,21450,32811,,424000,37500,,
,6.5,0.14015735685825348,,0.368414968252182,6.039862155914307,,,,24425,0,,982000,93000,,
,6.5,0.14210405945777893,,0.37992793321609497,6.070060729980469,,,,69000,218744,,900600,106500,,
,6.400000095367432,0.14210405945777893,,0.39144083857536316,6.039862155914307,,,,10400,10937,,264400,68500,,
,6.400000095367432,0.14015735685825348,,0.39144083857536316,6.039862155914307,,,,17500,43748,,52000,11000,,
,6.699999809265137,0.15183711051940918,,0.3856844902038574,6.039862155914307,,,,0,32811,,294000,39000,,
,6.599999904632568,0.15183711051940918,,0.3741714060306549,5.97946310043335,,,,221000,0,,230000,31000,,
,6.900000095367432,0.14015735685825348,,0.37992793321609497,5.97946310043335,,,,203500,87497,,82000,15500,,
,7.5,0.14015735685825348,,0.3856844902038574,5.949263095855713,,,,445200,10937,,182000,30000,,
,7.199999809265137,0.14015735685825348,,0.39719733595848083,5.798266887664795,,,,108100,0,,224000,9000,,
,7.199999809265137,0.14015735685825348,,0.39144083857536316,5.949263095855713,,,,75900,0,,338000,22500,,
,6.900000095367432,0.14015735685825348,,0.3856844902038574,5.919064998626709,,,,42600,339054,,64000,5000,,
,7.099999904632568,0.13821068406105042,,0.39144083857536316,5.798266887664795,,,,24800,0,,186058,36000,,
,6.900000095367432,0.13626401126384735,,0.39144083857536316,5.888864994049072,,,,27900,153121,,178000,46500,,
,6.900000095367432,0.13626401126384735,,0.3856844902038574,5.798266887664795,,,,34500,10937,,160000,465500,,
,6.900000095367432,0.1343172937631607,,0.3856844902038574,5.768067836761475,,,,27000,54686,,224000,59500,,
,7.0,0.13626401126384735,,0.3856844902038574,5.798266887664795,,,,32500,87497,,0,4500,,
,7.199999809265137,0.1343172937631607,,0.3856844902038574,5.737868785858154,,,,96500,32811,,86000,248000,,
,7.5,0.13042429089546204,,0.3856844902038574,5.707668781280518,,,,41400,65623,,34000,193000,,
,7.300000190734863,0.13042429089546204,,0.3856844902038574,5.737868785858154,,,,108400,0,,266000,224500,,
,7.300000190734863,0.13042429089546204,,0.4087103605270386,5.737868785858154,,,,22500,120309,,886000,263500,,
,7.300000190734863,0.13042429089546204,,0.4087103605270386,5.707668781280518,,,,48500,0,,160600,1278000,,
,7.199999809265137,0.13042429089546204,,0.41446682810783386,5.707668781280518,,,,38000,10937,,298000,0,,
,7.099999904632568,0.12653091549873352,,0.4029538631439209,5.828466415405273,,,,10500,207807,,228000,815500,,
,7.199999809265137,0.12653091549873352,,0.39719733595848083,5.888864994049072,,,,35400,0,,144366,1059000,,
,7.199999809265137,0.12653091549873352,,0.39719733595848083,7.036438941955566,,,,33400,0,,72916,2072000,,
,7.099999904632568,0.11874419450759888,,0.39719733595848083,6.915641784667969,,,,18200,54686,,10000,900500,,
,7.099999904632568,0.11874419450759888,,0.39144083857536316,6.674046516418457,,,,1000,0,,1938000,500500,,
,7.099999904632568,0.12069090455770493,,0.3856844902038574,6.5230512619018555,,,,0,99346,,426000,515000,,
,7.0,0.12069090455770493,,0.39719733595848083,6.46265172958374,,,,137500,0,,290400,176500,,
,7.0,0.12069090455770493,,0.39144083857536316,6.281456470489502,,,,178000,10937,,600,40500,,
,7.099999904632568,0.11874419450759888,,0.3856844902038574,6.5230512619018555,,,,20500,149475,,610812,71500,,
,7.0,0.11874419450759888,,0.39144083857536316,6.372053623199463,,,,23400,54686,,238000,253000,,
,7.0,0.11679787188768387,,0.39719733595848083,6.553249835968018,,,,20000,30988,,76000,57500,,
,6.900000095367432,0.11679787188768387,,0.4029538631439209,6.5230512619018555,,,,100900,10937,,72038,88500,,
,6.400000095367432,0.11874419450759888,,0.4029538631439209,6.46265172958374,,,,149300,43748,,1240000,41500,,
,6.699999809265137,0.11874419450759888,,0.4029538631439209,6.46265172958374,,,,93600,0,,0,106000,,
,6.800000190734863,0.11874419450759888,,0.39144083857536316,6.46265172958374,,,,500,0,,122000,15000,,
,6.599999904632568,0.12069090455770493,,0.39144083857536316,6.46265172958374,,,,12500,911,,330200,69145,,
,6.599999904632568,0.12069090455770493,,0.39144083857536316,6.402252674102783,,,,64500,0,,766000,7000,,
,6.699999809265137,0.12069090455770493,,0.4029538631439209,6.432452201843262,,,,127800,0,,34000,15500,,
,6.900000095367432,0.12069090455770493,,0.39144083857536316,6.311655044555664,,,,7500,0,,500000,51000,,
,7.0,0.12069090455770493,,0.39719733595848083,6.341854572296143,,,,41500,0,,572000,139500,,
,7.099999904632568,0.12069090455770493,,0.4029538631439209,6.432452201843262,,,,55600,911,,150000,93500,,
,6.900000095367432,0.12069090455770493,,0.4087103605270386,6.704246997833252,,,,10000,0,,15604,186000,,
,7.099999904632568,0.12847763299942017,,0.39144083857536316,6.674046516418457,,,,36000,164058,,2000,319000,,
,7.099999904632568,0.12847763299942017,,0.4029538631439209,6.704246997833252,,,,14400,6380,,670037,21855,,
,7.099999904632568,0.12847763299942017,,0.39144083857536316,6.825043678283691,,,,24700,0,,50537,94000,,
,7.199999809265137,0.12847763299942017,,0.4029538631439209,6.885441780090332,,,,116625,10937,,530800,98000,,
,7.0,0.12847763299942017,,0.4029538631439209,6.85524320602417,,,,52000,12760,,666000,116000,,
,7.0,0.12847763299942017,,0.39719733595848083,6.643847942352295,,,,72700,0,,330000,113000,,
,7.0,0.12458425015211105,,0.39719733595848083,6.583448886871338,,,,23500,79294,,144294,73000,,
,7.099999904632568,0.13626401126384735,,0.4029538631439209,6.643847942352295,,,,131400,45571,,286000,120000,,
,7.199999809265137,0.13626401126384735,,0.4029538631439209,7.127037048339844,,,,74000,0,,130000,664400,,
,7.300000190734863,0.13626401126384735,,0.39719733595848083,7.549826145172119,,,,353700,21874,,496000,909500,,
,7.699999809265137,0.13626401126384735,,0.4029538631439209,7.3384318351745605,,,,490300,308976,,152600,146000,,
