Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0297.HK,0431.HK,0509.HK,0809.HK,1073.HK,1866.HK,3983.HK,0297.HK,0431.HK,0509.HK,0809.HK,1073.HK,1866.HK,3983.HK
1.9302985668182373,0.0379129983484745,,3.994847297668457,3.570884943008423,,,263130,324947,,1047546,3352,,
1.9731935262680054,0.04332999885082245,,3.8577678203582764,3.6601574420928955,,,447725,797597,,7253854,4358,,
1.8874030113220215,0.04332999885082245,,3.779438018798828,3.4816126823425293,,,650963,14770,,4264513,56776,,
1.8874030113220215,0.03520499914884567,,3.955681085586548,3.4816126823425293,,,455658,189060,,15106970,0,,
1.8659554719924927,0.04332999885082245,,3.955681085586548,3.436976194381714,,,889819,1624735,,31434414,7823,,
1.8445072174072266,0.04332999885082245,,3.955681085586548,3.436976194381714,,,351302,0,,9472052,0,,
1.8445072174072266,0.04332999885082245,,3.8577678203582764,3.570884943008423,,,365542,0,,1316982,1341,,
1.8445072174072266,0.04062100127339363,,3.779438018798828,3.570884943008423,,,264081,2370637,,6025135,1117,,
1.8874030113220215,0.04062100127339363,,3.8773505687713623,3.570884943008423,,,182771,0,,4862614,0,,
1.8874030113220215,0.04062100127339363,,3.818603038787842,3.6601574420928955,,,174957,0,,2387756,38670,,
1.9731935262680054,0.04062100127339363,,3.8577678203582764,3.6601574420928955,,,402310,17724,,2919659,0,,
1.9088507890701294,0.04332999885082245,,3.955681085586548,3.6601574420928955,,,339205,738516,,4183218,5811,,
1.9088507890701294,0.04332999885082245,,4.0340118408203125,3.6601574420928955,,,175810,0,,9321075,0,,
1.9088507890701294,0.04332999885082245,,4.112342357635498,3.6601574420928955,,,794784,0,,9323398,0,,
1.8874030113220215,0.038589999079704285,,4.386497497558594,3.570884943008423,,,677815,1107774,,15269561,24364,,
1.951745629310608,0.04671499878168106,,4.308166027069092,3.570884943008423,,,864513,295406,,4213414,0,,
1.9088507890701294,0.04062100127339363,,4.112342357635498,3.4816126823425293,,,935313,738516,,6473420,32188,,
1.9302985668182373,0.0412990003824234,,4.308166027069092,3.3030683994293213,,,2100082,174289,,4250577,0,,
1.9302985668182373,0.03926699981093407,,4.2690019607543945,3.4816126823425293,,,0,1831520,,3374912,33194,,
1.9302985668182373,0.0568699985742569,,4.34733247756958,3.4816126823425293,,,0,6680027,,2982372,0,,
1.2225219011306763,0.04197600111365318,,4.34733247756958,3.436976194381714,,,10355162,59081,,2132256,42247,,
1.1152836084365845,0.04874600097537041,,4.308166027069092,3.4816126823425293,,,6078526,14770,,6362859,0,,
1.3941041231155396,0.04874600097537041,,4.229837894439697,3.4816126823425293,,,4771998,14770,,11567145,0,,
1.2654179334640503,0.04874600097537041,,4.34733247756958,3.7494287490844727,,,3264137,0,,5764991,1564,,
1.2225219011306763,0.04874600097537041,,4.503993511199951,3.7047924995422363,,,667741,0,,17265706,0,,
1.2010743618011475,0.04874600097537041,,4.503993511199951,4.017245292663574,,,335754,0,,10723998,90835,,
1.2439700365066528,0.04874600097537041,,4.425662994384766,4.017245292663574,,,253610,0,,7810378,5588,,
1.2654179334640503,0.04874600097537041,,4.503993511199951,4.106517314910889,,,437175,0,,11461461,4470,,
1.2439700365066528,0.045361001044511795,,4.543158531188965,4.329697608947754,,,160797,0,,7004046,252141,,
1.2010743618011475,0.04874600097537041,,4.6606550216674805,4.7314229011535645,,,429242,2336517,,6731242,366811,,
1.2010743618011475,0.04874600097537041,,4.503993511199951,4.7314229011535645,,,219579,1211166,,4526981,539376,,
1.2225219011306763,0.05416199937462807,,4.543158531188965,4.8206939697265625,,,142591,708975,,7309599,56217,,
1.2010743618011475,0.05822400003671646,,4.503993511199951,4.7314229011535645,,,244805,4903748,,4229673,6705,,
1.17962646484375,0.05416199937462807,,4.386497497558594,4.463606357574463,,,100746,945891,,9869237,106847,,
1.17962646484375,0.05416199937462807,,4.34733247756958,4.7314229011535645,,,261583,5140073,,10377912,145964,,
1.17962646484375,0.05416199937462807,,4.308166027069092,4.7314229011535645,,,257241,3087736,,20876607,62476,,
1.1581783294677734,0.06364099681377411,,4.34733247756958,4.7314229011535645,,,214264,4119163,,20371648,79576,,
1.136731505393982,0.06364099681377411,,4.2690019607543945,4.8206939697265625,,,222752,0,,17638735,16652,,
1.1581783294677734,0.05416199937462807,,4.2690019607543945,4.7314229011535645,,,355110,29540,,12476771,158705,,
1.136731505393982,0.05416199937462807,,4.190672874450684,4.463606357574463,,,118436,1255477,,11792449,25705,,
1.136731505393982,0.059578001499176025,,4.073176860809326,4.463606357574463,,,198596,863473,,11300032,67058,,
1.2010743618011475,0.06093199923634529,,4.1515069007873535,4.463606357574463,,,605468,206784,,5100693,0,,
1.17962646484375,0.06093199923634529,,4.0340118408203125,4.463606357574463,,,123711,0,,5632596,78347,,
1.2010743618011475,0.06702599674463272,,4.112342357635498,4.642149925231934,,,119070,236325,,7035518,179047,,
1.17962646484375,0.05551600083708763,,4.229837894439697,4.642149925231934,,,16103,44310,,9272298,244876,,
1.17962646484375,0.06093199923634529,,4.1515069007873535,4.463606357574463,,,213312,369258,,6489679,40123,,
1.17962646484375,0.06364099681377411,,3.994847297668457,4.552877902984619,,,100468,3662449,,11786991,8047,,
1.17962646484375,0.06364099681377411,,3.955681085586548,4.642149925231934,,,70403,82713,,6452516,11176,,
1.17962646484375,0.06499499827623367,,3.994847297668457,4.463606357574463,,,159647,68682,,35779178,8941,,
