Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume
0135.HK,0467.HK,0681.HK,0883.HK,3899.HK,8251.HK,0135.HK,0467.HK,0681.HK,0883.HK,3899.HK,8251.HK
0.5711687803268433,,0.2494720071554184,2.061939001083374,,,10380000,,4769896,10207231,,
0.5477600693702698,,0.24595899879932404,2.00020432472229,,,13397000,,3127754,88046000,,
0.5430783033370972,,0.24595899879932404,1.9878567457199097,,,12750000,,2760620,56863769,,
0.5524418354034424,,0.24244500696659088,1.9755101203918457,,,7980000,,3685570,79086500,,
0.5383967161178589,,0.24244500696659088,1.963163137435913,,,8280000,,3644303,105817655,,
0.5383967161178589,,0.26001399755477905,1.9261226654052734,,,5810000,,9175895,62254363,,
0.5337148904800415,,0.2494720071554184,1.9014285802841187,,,7150000,,17135766,62976000,,
0.5337148904800415,,0.24595899879932404,1.9261226654052734,,,7420000,,4670286,49925243,,
0.5290331244468689,,0.2494720071554184,1.9014285802841187,,,6490000,,1847054,95259708,,
0.5243515968322754,,0.2494720071554184,1.9384692907333374,,,10600000,,2318784,141951155,,
0.5383967161178589,,0.24595899879932404,1.9878567457199097,,,6930000,,1138400,56895705,,
0.5477600693702698,,0.24595899879932404,2.00020432472229,,,6930000,,1397386,61312536,,
0.5430783033370972,,0.2494720071554184,2.00020432472229,,,3940000,,4411300,31500854,,
0.5337148904800415,,0.24595899879932404,2.0125510692596436,,,9710000,,788342,75380212,,
0.5337148904800415,,0.23893100023269653,2.00020432472229,,,6330000,,2262570,53323272,,
0.5337148904800415,,0.24595899879932404,2.00020432472229,,,2350000,,853800,52930876,,
0.5430783033370972,,0.24244500696659088,2.0372445583343506,,,3630000,,1960894,28079500,,
0.5430783033370972,,0.23893100023269653,2.024898052215576,,,2870000,,2407716,47501800,,
0.5430783033370972,,0.23893100023269653,2.0125510692596436,,,6210000,,1129862,54162615,,
0.5430783033370972,,0.23541800677776337,2.0372445583343506,,,1890000,,1622220,44851267,,
0.5477600693702698,,0.23893100023269653,2.0372445583343506,,,8330000,,1717276,53747657,,
0.5337148904800415,,0.23541800677776337,2.0125510692596436,,,11980000,,1489881,72168585,,
0.5383967161178589,,0.23190400004386902,2.0372445583343506,,,4980000,,1547370,36771500,,
0.5430783033370972,,0.23190400004386902,1.9384692907333374,,,2290000,,907874,158357662,,
0.5430783033370972,,0.23190400004386902,1.9137755632400513,,,1120000,,71150,168740000,,
0.5524418354034424,,0.23190400004386902,1.9508156776428223,,,12540000,,785309,92852309,,
0.5571235418319702,,0.23190400004386902,1.963163137435913,,,1890000,,71150,26902500,,
0.5571235418319702,,0.23541800677776337,2.0372445583343506,,,11430564,,0,98103352,,
0.5664869546890259,,0.23541800677776337,2.061939001083374,,,11370000,,218857,84537938,,
0.5571235418319702,,0.23541800677776337,2.0495924949645996,,,7880000,,2951302,87879757,,
0.589895486831665,,0.24244500696659088,2.0742855072021484,,,27534000,,3335512,58512014,,
0.5805320739746094,,0.2565000057220459,2.1113266944885254,,,12510000,,8470101,63792887,,
0.589895486831665,,0.26704099774360657,2.123673677444458,,,18410000,,6232740,73281834,,
0.5852137207984924,,0.26001399755477905,2.1360206604003906,,,11180000,,6390408,40042400,,
0.5852137207984924,,0.2565000057220459,2.123673677444458,,,11410000,,1622220,51677623,,
0.5852137207984924,,0.25298601388931274,2.1360206604003906,,,6240000,,3731675,41558531,,
0.5992589592933655,,0.2565000057220459,2.1730611324310303,,,22750000,,640634,82840065,,
0.5945771932601929,,0.25298601388931274,2.2347962856292725,,,28414943,,3050505,77516017,,
0.5945771932601929,,0.25298601388931274,2.2471425533294678,,,13250000,,1681986,52169582,,
0.5852137207984924,,0.24595899879932404,2.1607141494750977,,,23630000,,2988300,63005700,,
0.5852137207984924,,0.24595899879932404,2.185408115386963,,,11020000,,569200,42758600,,
0.5805320739746094,,0.24595899879932404,2.1483676433563232,,,12471486,,1494150,71074278,,
0.5805320739746094,,0.24244500696659088,2.1607141494750977,,,12030000,,1576684,40130000,,
0.5852137207984924,,0.2494720071554184,2.2224485874176025,,,16020000,,455360,70342913,,
0.5992589592933655,,0.24595899879932404,2.259489059448242,,,46220000,,1792980,69553699,,
0.6039405465126038,,0.25298601388931274,2.2101023197174072,,,21341000,,1667756,75165000,,
0.5992589592933655,,0.2494720071554184,2.1730611324310303,,,13415473,,996100,26555711,,
0.5945771932601929,,0.25298601388931274,2.1730611324310303,,,16860000,,3936018,41380653,,
0.5992589592933655,,0.25298601388931274,2.1607141494750977,,,16926000,,4715822,47781076,,
0.5992589592933655,,0.2494720071554184,2.1360206604003906,,,5280000,,2434753,48560000,,
0.6039405465126038,,0.2494720071554184,2.1607141494750977,,,19660000,,1266754,80625500,,
0.6179858446121216,,0.2494720071554184,2.2224485874176025,,,109144000,,4098240,73689398,,
0.6179858446121216,,0.2494720071554184,2.2471425533294678,,,33880000,,6594182,26263982,,
0.589895486831665,,0.24595899879932404,2.1977550983428955,,,59830000,,5256562,68908534,,
0.575850248336792,,0.24595899879932404,2.1360206604003906,,,22337300,,3220249,63578476,,
0.575850248336792,,0.25298601388931274,2.1113266944885254,,,11360000,,4599420,58670000,,
0.575850248336792,,0.24244500696659088,2.0989797115325928,,,5460000,,914014,72227349,,
0.575850248336792,,0.23893100023269653,2.0742855072021484,,,13010000,,4339011,46376494,,
0.575850248336792,,0.23541800677776337,2.0742855072021484,,,4822000,,4023959,62930513,,
0.5992589592933655,,0.24595899879932404,2.0989797115325928,,,20159000,,3984196,80791500,,
