Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0125.HK,0243.HK,0663.HK,0859.HK,0907.HK,0992.HK,1129.HK,2308.HK,2382.HK,3336.HK,8013.HK,8083.HK,8159.HK,8248.HK,8286.HK,0125.HK,0243.HK,0663.HK,0859.HK,0907.HK,0992.HK,1129.HK,2308.HK,2382.HK,3336.HK,8013.HK,8083.HK,8159.HK,8248.HK,8286.HK
1.8734300136566162,72.96028900146484,10.470494270324707,0.07873758673667908,0.6532763242721558,1.3572241067886353,0.9478979706764221,,,,,0.1550000011920929,0.0354841873049736,,0.3100000023841858,26000,15041,3,436254,219230,5578000,0,,,,,0,100000,,0
1.886088490486145,72.48028564453125,10.470494270324707,0.07873758673667908,0.6532763242721558,1.3134424686431885,0.9478979706764221,,,,,0.1550000011920929,0.0354841873049736,,0.3100000023841858,10000,18283,0,28407,135923,46308820,0,,,,,0,0,,0
1.886088490486145,71.040283203125,10.470494270324707,0.07873758673667908,0.6548376679420471,1.2696609497070312,0.9478979706764221,,,,,0.1550000011920929,0.0354841873049736,,0.3100000023841858,180000,32604,26,0,0,38884000,0,,,,,0,0,,0
1.9240633249282837,71.040283203125,12.015320777893066,0.08529932796955109,0.6548376679420471,1.2550675868988037,0.9478979706764221,,,,,0.17900000512599945,0.0354841873049736,,0.3100000023841858,76000,14145,13,304363,0,22696000,0,,,,,54000,0,,10000
1.9240633249282837,70.08027648925781,12.015320777893066,0.08529932796955109,0.6548376679420471,1.2696609497070312,0.9478979706764221,,,,,0.17900000512599945,0.0354841873049736,,0.3100000023841858,0,30583,0,172472,0,20461000,0,,,,,0,0,,0
1.919966697692871,69.60028076171875,10.642141342163086,0.08529932796955109,0.6548376679420471,1.2404735088348389,0.8282600045204163,,,,,0.17900000512599945,0.0354841873049736,,0.30000001192092896,34000,17437,10,0,0,12954752,43464,,,,,0,0,,30000
1.8943672180175781,69.12027740478516,10.642141342163086,0.08529932796955109,0.6548376679420471,1.2550675868988037,0.8282600045204163,,,,,0.17900000512599945,0.0354841873049736,,0.30000001192092896,58000,12708,0,0,0,20120000,0,,,,,0,0,,55000
1.9071675539016724,68.64027404785156,10.642141342163086,0.08529932796955109,0.6386022567749023,1.2550675868988037,0.8282600045204163,,,,,0.17900000512599945,0.0354841873049736,,0.30000001192092896,40000,16437,0,0,10961,15773061,0,,,,,0,0,,0
1.8943672180175781,68.16027069091797,10.642141342163086,0.08529932796955109,0.6440136432647705,1.225879430770874,0.9478979706764221,,,,,0.1679999977350235,0.03154150769114494,,0.30000001192092896,50000,17416,0,0,0,26672612,118658,,,,,96000,110000,,0
1.8943672180175781,66.24026489257812,12.015320777893066,0.08529932796955109,0.6440136432647705,1.211285948753357,0.8926810026168823,,,,,0.1679999977350235,0.0354841873049736,,0.28999999165534973,82000,30645,1,101454,109615,18767000,69543,,,,,0,110000,,82000
1.9071675539016724,66.24026489257812,9.61225700378418,0.08529932796955109,0.6386022567749023,1.225879430770874,0.9571009874343872,,,,,0.16500000655651093,0.03646985813975334,,0.28999999165534973,146000,20770,0,0,54807,13701731,65631,,,,,0,340000,,0
1.932767391204834,62.880252838134766,9.61225700378418,0.08529932796955109,0.6440136432647705,1.2550675868988037,1.030724048614502,,,,,0.15700000524520874,0.03646985813975334,,0.28999999165534973,126000,62728,0,0,0,29128000,76062,,,,,4000,0,,0
1.932767391204834,65.76026153564453,10.813789367675781,0.08529932796955109,0.6494256854057312,1.2404735088348389,1.030724048614502,,,,,0.16599999368190765,0.03449851647019386,,0.28999999165534973,0,51062,0,0,0,33788000,0,,,,,0,700000,,0
1.932767391204834,64.80026245117188,10.813789367675781,0.07414430379867554,0.6494256854057312,1.196691870689392,1.1503620147705078,,,,,0.16599999368190765,0.03449851647019386,,0.28999999165534973,3800000,12812,0,20290,46038,68356333,65196,,,,,0,0,,0
1.932767391204834,63.360252380371094,10.813789367675781,0.07414430379867554,0.6494256854057312,1.182098150253296,1.1411590576171875,,,,,0.16599999368190765,0.03449851647019386,,0.28999999165534973,0,16166,0,0,0,94705866,287735,,,,,0,0,,0
1.932767391204834,63.360252380371094,10.813789367675781,0.09186040610074997,0.6494256854057312,1.2696609497070312,1.1411590576171875,,,,,0.16599999368190765,0.03449851647019386,,0.28999999165534973,0,26645,0,202909,0,97712000,0,,,,,0,0,,0
1.932767391204834,56.64022445678711,10.813789367675781,0.09186040610074997,0.6494256854057312,1.2550675868988037,1.1043469905853271,,,,,0.16599999368190765,0.0354841873049736,,0.28999999165534973,0,199686,0,0,0,42997000,0,,,,,0,240000,,0
1.932767391204834,54.24021530151367,10.813789367675781,0.15091410279273987,0.6494256854057312,1.225879430770874,1.1043469905853271,,,,,0.1599999964237213,0.03745552524924278,,0.28999999165534973,0,121728,0,3098420,0,28862188,0,,,,,88000,530000,,0
1.919966697692871,55.68022155761719,10.813789367675781,0.16141276061534882,0.6494256854057312,1.225879430770874,1.1043469905853271,,,,,0.15800000727176666,0.03745552524924278,,0.27000001072883606,10000,50958,0,2710864,109615,16043000,0,,,,,100000,0,,210000
1.919966697692871,56.16022491455078,10.813789367675781,0.14435236155986786,0.6548376679420471,1.211285948753357,1.1043469905853271,,,,,0.15000000596046448,0.03154150769114494,,0.27000001072883606,92000,17583,0,302334,120576,17897000,0,,,,,12000,240000,,30000
