Adj Close,Adj Close,Volume,Volume
0031.HK,0232.HK,0031.HK,0232.HK
,0.10664158314466476,,2735911
,0.10164305567741394,,1322357
,0.10080917924642563,,5316787
,0.10164305567741394,,2279926
,0.09997624903917313,,9295258
,0.09664358198642731,,5950606
,0.09747651219367981,,4967958
,0.0958106517791748,,9812801
,0.09747651219367981,,2895506
,0.0941447988152504,,1965296
,0.0958106517791748,,800254
,0.09664358198642731,,1436353
,0.0949777215719223,,3832555
,0.0949777215719223,,3454087
,0.0941447988152504,,2975303
,0.09164505451917648,,5164032
,0.0941447988152504,,4628249
,0.0958106517791748,,113996
,0.0958106517791748,,1162762
,0.0958106517791748,,690817
,0.10247598588466644,,13084495
,0.09664358198642731,,13146053
,0.0958106517791748,,17911098
,0.09664358198642731,,18225728
,0.09914331883192062,,3057380
,0.10080917924642563,,4559852
,0.10080917924642563,,5683855
,0.10080917924642563,,3429008
,0.10997425764799118,,118437595
,0.10664158314466476,,23966582
,0.10664158314466476,,3260294
,0.10497477650642395,,7541722
,0.10330891609191895,,4140345
,0.10414184629917145,,6212798
,0.10247598588466644,,4486894
,0.10414184629917145,,2001775
,0.10247598588466644,,2699432
,0.10664158314466476,,6878536
,0.10330891609191895,,9183541
,0.09997624903917313,,6347313
,0.09997624903917313,,2893226
,0.09831038862466812,,1764662
,0.09914331883192062,,4429896
,0.09914331883192062,,467384
,0.09997624903917313,,3996710
,0.09997624903917313,,1126283
,0.09997624903917313,,1158202
,0.09831038862466812,,2047373
,0.09831038862466812,,2195568
,0.09831038862466812,,656618
,0.09831038862466812,,1892338
,0.09997624903917313,,1336036
,0.09997624903917313,,2348323
,0.09914331883192062,,116276
,0.0941447988152504,,4101586
,0.0941447988152504,,6269796
,0.09664358198642731,,2170489
,0.0949777215719223,,1012287
,0.0949777215719223,,1342876
,0.09331091493368149,,1481951
,0.09331091493368149,,287270
,0.09164505451917648,,1253959
,0.0958106517791748,,2234327
,0.09747651219367981,,1495631
,0.0958106517791748,,3066500
,0.0949777215719223,,4272581
,0.09664358198642731,,2293605
,0.0941447988152504,,2200128
,0.0949777215719223,,2982143
,0.09331091493368149,,4662448
,0.09331091493368149,,772894
,0.09164505451917648,,4425336
,0.09247798472642899,,1429513
,0.09164505451917648,,1299557
,0.09247798472642899,,1415834
,0.09247798472642899,,2286765
,0.08997824788093567,,10068153
,0.08914531767368317,,9598488
,0.08831238746643066,,6976573
,0.08497971296310425,,2747310
,0.08331385999917984,,9473092
,0.08414679020643234,,2909185
,0.08497971296310425,,341988
,0.08497971296310425,,761495
,0.07914826273918152,,14016985
,0.07164999842643738,,35799398
,0.06748344749212265,,64816016
,0.054153721779584885,,59617784
,0.06498466432094574,,81500514
,0.06498466432094574,,12240922
,0.062484923750162125,,8818753
,0.06748344749212265,,6395192
,0.06665051728487015,,6985693
,0.06665051728487015,,7380120
,0.07164999842643738,,24023580
,0.07414878159761429,,16290071
,0.08414679020643234,,92152328
,0.08247997611761093,,21262589
,0.0758155956864357,,18565437
,0.07331585884094238,,11766698
,0.07331585884094238,,1894618
,0.07831437885761261,,18225728
,0.0766485258936882,,25514651
,0.07498171180486679,,7143008
,0.0758155956864357,,8903111
,0.07331585884094238,,5727174
,0.07331585884094238,,1664345
,0.07414878159761429,,3214695
,0.07498171180486679,,1196961
,0.07498171180486679,,316909
,0.07498171180486679,,1899178
,0.07248292863368988,,1721344
,0.07414878159761429,,3374290
,0.07414878159761429,,2528437
,0.07164999842643738,,5679295
,0.06998319178819656,,6098802
,0.06998319178819656,,1406714
,0.06915026158094406,,3841675
,0.06915026158094406,,5278028
,0.07164999842643738,,5366945
,0.06748344749212265,,5070555
,0.06581759452819824,,6411151
,0.06665051728487015,,5697535
,0.06831733137369156,,3602283
,0.06665051728487015,,4521093
,0.07164999842643738,,13645357
,0.07164999842643738,,5243829
,0.06665051728487015,,1937937
,0.07414878159761429,,12610270
,0.07998119294643402,,24415727
,0.08164704591035843,,20295901
,0.08914531767368317,,183146455
,0.08081411570310593,,72583724
,0.0958106517791748,,66131533
,0.09331091493368149,,68837805
,0.08914531767368317,,19789757
,0.08747945725917816,,7847505
,0.08581264317035675,,7396079
,0.08497971296310425,,4931479
,0.08581264317035675,,7377840
,0.08497971296310425,,2672073
,0.08664653450250626,,3579483
,0.08747945725917816,,5200511
,0.08497971296310425,,3971631
,0.08664653450250626,,5008997
,0.08581264317035675,,3228375
,0.08414679020643234,,4546172
,0.08581264317035675,,1896898
,0.08831238746643066,,6928695
,0.08831238746643066,,3237494
,0.08747945725917816,,9821921
,0.08831238746643066,,9204061
,0.08747945725917816,,4124386
,0.08414679020643234,,3002662
,0.08247997611761093,,4420776
,0.08331385999917984,,2701712
,0.08581264317035675,,2756430
,0.08497971296310425,,1643826
,0.08497971296310425,,3080180
,0.08331385999917984,,1363395
,0.08497971296310425,,284990
,0.08247997611761093,,784294
,0.08331385999917984,,5050036
,0.08581264317035675,,820773
,0.08414679020643234,,1994935
,0.08497971296310425,,1600508
,0.08331385999917984,,2145410
,0.08331385999917984,,2108931
,0.08414679020643234,,321469
,0.08414679020643234,,1169602
,0.08497971296310425,,1322357
,0.08331385999917984,,914250
,0.08331385999917984,,626979
,0.08414679020643234,,2266246
,0.08497971296310425,,5909568
,0.08331385999917984,,4320459
,0.08247997611761093,,3226095
,0.08331385999917984,,1242559
,0.08164704591035843,,3784677
,0.07914826273918152,,2587716
,0.0758155956864357,,843572
,0.07498171180486679,,4124386
,0.07498171180486679,,1739583
0.28998908400535583,0.07914826273918152,1967.0,4065108
