Adj Close,Volume
0.4164794385433197,311274784
0.46305981278419495,216437296
0.4438798427581787,41753480
0.4657995402812958,92861908
0.44661954045295715,72069905
0.4383997321128845,19542739
0.4301799237728119,11112633
0.4383997321128845,12967159
0.42743954062461853,6009053
0.4356599748134613,8778738
0.49319988489151,61020219
0.4712796211242676,38775584
0.46853986382484436,13398107
0.4712796211242676,50822744
0.4603193998336792,25057898
0.45757973194122314,24990109
0.4438798427581787,10754317
0.45209959149360657,4948632
0.44661954045295715,4832421
0.4548399746417999,4377263
0.4438798427581787,5423158
0.44661954045295715,7640843
0.4548399746417999,6682106
0.4548399746417999,8328422
0.47401994466781616,35880005
0.4712796211242676,10502527
0.46305981278419495,8057264
0.45209959149360657,12139159
0.4548399746417999,3733263
0.4603193998336792,4929263
0.45757973194122314,4493474
0.45209959149360657,3142526
0.4548399746417999,7815159
0.4383997321128845,10560633
0.4383997321128845,4643579
0.4246998429298401,4202948
0.4329196512699127,2285474
0.4329196512699127,3791368
0.4383997321128845,2624421
0.4438798427581787,3036000
0.4548399746417999,5679790
0.4805816411972046,7490737
0.4775402843952179,1660842
0.4714568853378296,5515158
0.4653734564781189,2919789
0.4623314440250397,1176631
0.459290087223053,5858948
0.45624881982803345,1699579
0.4623314440250397,1689894
0.45624881982803345,1709263
0.447123259305954,3321684
0.447123259305954,0
0.447123259305954,978105
0.4501653015613556,1752842
0.4410398304462433,1994947
0.4410398304462433,2086947
0.4532066583633423,5064842
0.4532066583633423,0
0.4379984736442566,1118526
0.4379984736442566,1975579
0.43191513419151306,3186105
0.41366562247276306,6149474
0.39845672249794006,4837263
0.4106234908103943,2605053
0.42887377738952637,2454947
0.416706919670105,1442947
0.4227903187274933,2435579
0.404540091753006,1951368
0.4106234908103943,2077263
0.4106234908103943,2706737
0.45624881982803345,19571792
0.42887377738952637,4609684
0.4440818727016449,2779368
0.43191513419151306,3394316
0.4227903187274933,2232210
0.41366562247276306,2474316
0.4197482466697693,1084631
0.4106234908103943,1917473
0.42583167552948,1157263
0.42583167552948,1041052
0.416706919670105,2140210
0.4197482466697693,1094315
0.41366562247276306,2469474
0.416706919670105,1549473
0.41366562247276306,1404210
0.41366562247276306,1297684
0.4106234908103943,3791368
0.4075821340084076,2464631
0.404540091753006,2597789
0.4014987349510193,1283158
0.3893319368362427,614947
0.4014987349510193,561684
0.395415335893631,1249263
0.4075821340084076,600421
0.404540091753006,1036210
0.404540091753006,1108842
0.404540091753006,561684
0.39845672249794006,1070105
0.3923740088939667,1045894
0.4014987349510193,309894
0.4014987349510193,1307368
0.3893319368362427,1171789
0.4014987349510193,1089473
0.395415335893631,382526
0.395415335893631,1031368
0.395415335893631,174315
0.3893319368362427,789263
0.3893319368362427,779579
0.3923740088939667,789263
0.3923740088939667,973263
0.395415335893631,1341263
0.395415335893631,324421
0.3893319368362427,222736
0.3893319368362427,493894
0.3923740088939667,944210
0.395415335893631,1050737
0.3923740088939667,0
0.395415335893631,1990105
0.4197482466697693,2764842
0.416706919670105,1404210
0.416706919670105,271157
0.42887377738952637,4154526
0.42887377738952637,2803579
0.42583167552948,1079789
0.43191513419151306,1365473
0.43191513419151306,1137894
0.42887377738952637,949052
0.42583167552948,687579
0.42583167552948,1254105
0.42583167552948,372842
0.4227903187274933,430947
0.42887377738952637,518105
0.42583167552948,401894
0.42887377738952637,1670526
0.4227903187274933,1573684
0.4197482466697693,62947
0.42583167552948,455157
0.4349571466445923,2648631
0.4410398304462433,1399368
0.447123259305954,1568842
0.4410398304462433,1181473
0.4410398304462433,590736
0.4410398304462433,130736
0.4410398304462433,0
0.4410398304462433,0
0.447123259305954,634315
0.4775402843952179,9814948
0.4623314440250397,4183579
0.459290087223053,1917473
0.4684148132801056,1491368
0.4775402843952179,5970316
0.4897063970565796,4343369
0.483623743057251,3045684
0.5231648683547974,17944844
0.544456422328949,12139159
0.5931229591369629,7253474
0.5657480359077454,7316422
0.5414150953292847,13223791
0.5596645474433899,4895369
0.6174566745758057,28074530
0.6174566745758057,8236422
0.6052898168563843,3326526
0.6417895555496216,17315371
0.6326648592948914,4929263
0.6022477746009827,5829895
0.6052898168563843,3089263
0.6022477746009827,4052842
0.5931229591369629,2256421
0.5931229591369629,2401684
0.580956220626831,1583368
0.5596645474433899,6483579
0.5627066493034363,1215368
0.544456422328949,3079579
0.5748735070228577,2672842
0.6144145727157593,3399158
0.6083311438560486,2014316
0.6174566745758057,3709053
0.6083311438560486,1094315
0.6083311438560486,1743158
0.6144145727157593,3278105
0.571831464767456,5768642
0.568790078163147,1467158
0.5779148936271667,2479158
0.5870395302772522,2493684
0.5900816321372986,2028842
0.5900816321372986,0
0.5779148936271667,1917473
0.568790078163147,639157
0.568790078163147,2140210
0.5779148936271667,2028842
0.5596645474433899,2508210
0.5900816321372986,2392000
0.596165120601654,5679790
0.6144145727157593,5747579
0.6174566745758057,3767158
0.6113733053207397,2498526
0.656997799873352,15601265
0.6934975385665894,13809686
0.6934975385665894,0
0.6843727231025696,5660421
0.6843727231025696,5820211
0.6691645979881287,13436844
0.6874148845672607,3360421
0.6874148845672607,0
0.6813313364982605,3103789
0.6691645979881287,2353263
0.653956413269043,706947
0.6782894134521484,2687368
0.6630811095237732,1050737
0.6630811095237732,0
0.6630811095237732,1442947
0.656997799873352,3699368
0.653956413269043,1902947
0.653956413269043,1423579
0.6417895555496216,1331579
0.6357061862945557,2038526
0.6478729844093323,798947
0.62049800157547,2968210
