Adj Close,Volume
0.24400000274181366,113302000
0.26499998569488525,26040000
0.25999999046325684,7420000
0.2800000011920929,65780000
0.29499998688697815,21850000
0.28999999165534973,13241000
0.2800000011920929,6760000
0.2750000059604645,6550000
0.27000001072883606,4980000
0.25999999046325684,3350000
0.27000001072883606,3620000
0.26499998569488525,2100000
0.25999999046325684,4830000
0.2549999952316284,1570000
0.26499998569488525,4180000
0.25999999046325684,1150000
0.2549999952316284,860000
0.25,1570000
0.24699999392032623,1710000
0.23999999463558197,900000
0.23999999463558197,430000
0.23999999463558197,320000
0.23600000143051147,370000
0.23800000548362732,670000
0.24500000476837158,520000
0.24300000071525574,1740000
0.23899999260902405,900000
0.24500000476837158,510000
0.23999999463558197,300000
0.29499998688697815,21050000
0.27000001072883606,2620000
0.27000001072883606,540000
0.26499998569488525,9250000
0.2549999952316284,1950000
0.25999999046325684,27380000
0.25999999046325684,27970000
0.25999999046325684,14130000
0.27000001072883606,30850000
0.33000001311302185,19940000
0.3050000071525574,19925000
0.27000001072883606,13860000
0.26499998569488525,1610000
0.24899999797344208,7330000
0.24400000274181366,1970000
0.24699999392032623,1810000
0.25,1300000
0.26499998569488525,2060000
0.24799999594688416,1740000
0.23999999463558197,1580000
0.24400000274181366,330000
0.23199999332427979,2320000
0.24500000476837158,50000
0.24500000476837158,1620000
0.29499998688697815,7200000
0.2800000011920929,2780000
0.3050000071525574,8790000
0.33000001311302185,6290000
0.3199999928474426,1540000
0.32499998807907104,550000
0.3149999976158142,1350000
0.3050000071525574,1170000
0.3400000035762787,3050000
0.36000001430511475,7615000
0.4000000059604645,7240000
0.3700000047683716,6600000
0.3199999928474426,5570000
0.30000001192092896,3030000
0.3100000023841858,1270000
0.29499998688697815,1920000
0.3050000071525574,3270000
0.3050000071525574,1130000
0.30000001192092896,7150000
0.375,47580000
0.4300000071525574,53190000
0.4050000011920929,6690000
0.41999998688697815,8190000
0.5,63670000
0.6000000238418579,51500000
0.24899999797344208,295525500
0.20100000500679016,115100000
0.18400000035762787,31070000
0.1770000010728836,14350000
0.18299999833106995,14180000
0.17900000512599945,5140000
0.17499999701976776,5980000
0.16699999570846558,5410000
0.19699999690055847,14560000
0.1860000044107437,23890000
0.18000000715255737,3840000
0.1850000023841858,3690000
0.18700000643730164,2200000
0.1860000044107437,4690000
0.1809999942779541,2610000
0.17399999499320984,5490000
0.16099999845027924,4550000
0.164000004529953,2980000
0.1599999964237213,1600000
0.15800000727176666,1400000
0.16500000655651093,1080000
0.17599999904632568,4430000
0.17399999499320984,2710000
0.16699999570846558,1970000
0.16300000250339508,1070000
0.16300000250339508,1540000
0.15800000727176666,3320000
0.1599999964237213,550000
0.1599999964237213,1330000
0.15600000321865082,1720000
0.15399999916553497,290000
0.1509999930858612,320000
0.14499999582767487,1000000
0.1340000033378601,2640000
0.16099999845027924,5980000
0.16200000047683716,1860000
0.1509999930858612,1260000
0.14900000393390656,1520000
0.1379999965429306,1660000
0.12999999523162842,1340000
0.12999999523162842,1810000
0.13699999451637268,310000
0.13199999928474426,100000
0.11900000274181366,1730000
0.125,1450000
0.12600000202655792,690000
0.12600000202655792,670000
0.12800000607967377,1680000
0.12800000607967377,1890000
0.12700000405311584,2050000
0.12600000202655792,600000
0.12600000202655792,400000
0.11800000071525574,2320000
0.12099999934434891,440000
0.11599999666213989,850000
0.12399999797344208,430000
0.11800000071525574,310000
0.11100000143051147,510000
0.11299999803304672,490000
0.125,5130000
0.12600000202655792,950000
0.12200000137090683,640000
0.125,0
0.12399999797344208,490000
0.12099999934434891,170000
0.12399999797344208,280000
0.12399999797344208,490000
0.12200000137090683,650000
0.12200000137090683,460000
0.125,120000
0.1289999932050705,270000
0.12999999523162842,1570000
0.12999999523162842,690000
0.13300000131130219,540000
0.12999999523162842,310000
0.11900000274181366,200000
0.12999999523162842,650000
0.12200000137090683,430000
0.12600000202655792,0
0.12399999797344208,170000
0.12300000339746475,160000
0.12600000202655792,1880000
0.12200000137090683,290000
0.12300000339746475,60000
0.11999999731779099,180000
0.11999999731779099,100000
0.12700000405311584,0
0.11999999731779099,150000
0.11999999731779099,340000
0.11999999731779099,0
0.11599999666213989,1150000
0.11599999666213989,1020000
0.11999999731779099,297000
0.11699999868869781,970000
0.12200000137090683,0
0.12099999934434891,1010000
0.11999999731779099,1180000
0.11500000208616257,1120000
0.11500000208616257,200000
0.11699999868869781,0
0.11699999868869781,70000
0.11400000005960464,140000
0.12200000137090683,7210000
0.11699999868869781,1390000
0.11999999731779099,440000
0.11999999731779099,620000
0.11999999731779099,310000
0.11999999731779099,0
