Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0121.HK,0162.HK,0244.HK,0245.HK,0289.HK,0312.HK,0825.HK,0848.HK,0980.HK,0984.HK,0996.HK,1212.HK,1700.HK,1833.HK,3308.HK,3368.HK,8052.HK,8277.HK,0121.HK,0162.HK,0244.HK,0245.HK,0289.HK,0312.HK,0825.HK,0848.HK,0980.HK,0984.HK,0996.HK,1212.HK,1700.HK,1833.HK,3308.HK,3368.HK,8052.HK,8277.HK
,1.2976574897766113,0.3431849479675293,0.6416640281677246,4.367147922515869,0.14666913449764252,,,3.744286060333252,4.690981864929199,,,,,,,,,,135687,64708,0,29000,20527000.0,,,684000,2000,,,,,,,,
,1.316740870475769,0.3431849479675293,0.6416640281677246,4.324542045593262,0.153571218252182,,,3.7659285068511963,4.542844295501709,,,,,,,,,,83579,237263,972,143500,5689000.0,,,880200,16000,,,,,,,,
,1.3358242511749268,0.3475289046764374,0.6317930221557617,4.345844268798828,0.15529675781726837,,,3.9607181549072266,4.518155574798584,,,,,,,,,,68101,0,405,41000,2222800.0,,,3294000,38000,,,,,,,,
,1.3739904165267944,0.3388410210609436,0.6317930221557617,4.388451099395752,0.15270845592021942,,,4.090578079223633,4.690981864929199,,,,,,,,,,98025,107847,405,61000,2300000.0,,,1159200,76466,,,,,,,,
,1.316740870475769,0.3388410210609436,0.6317930221557617,4.431057929992676,0.14925742149353027,,,3.9823617935180664,4.641602516174316,,,,,,,,,,0,0,405,129000,1018000.0,,,489600,46000,,,,,,,,
,1.3358242511749268,0.36056163907051086,0.5676259994506836,4.409753322601318,0.14925742149353027,,,3.852501392364502,4.616914749145508,,,,,,,,,,9286,183340,6280,40000,3372000.0,,,2120400,112000,,,,,,,,
,1.2976574897766113,0.36056163907051086,0.6120489835739136,4.409753322601318,0.14925742149353027,,,4.004004955291748,4.616914749145508,,,,,,,,,,206369,323541,0,48000,0.0,,,685800,4000,,,,,,,,
,1.2976574897766113,0.36056163907051086,0.5824339985847473,4.494966983795166,0.14925742149353027,,,3.9607181549072266,4.616914749145508,,,,,,,,,,156324,162849,8711,251000,0.0,,,59400,12000,,,,,,,,
,1.3739904165267944,0.35621678829193115,0.5923050045967102,4.473664283752441,0.17082640528678894,,,3.939074993133545,4.616914749145508,,,,,,,,,,233713,118631,14809,152000,5530000.0,,,594000,104000,,,,,,,,
,1.4312399625778198,0.35621678829193115,0.5923050045967102,4.494966983795166,0.16996364295482635,,,3.9174320697784424,4.592223167419434,,,,,,,,,,139815,0,67769,18000,3396000.0,,,828000,38000,,,,,,,,
,1.3930737972259521,0.35187283158302307,0.5923050045967102,4.473664283752441,0.1613360494375229,,,3.939074993133545,4.567535400390625,,,,,,,,,,107312,209223,7698,39000,2744000.0,,,270000,312000,,,,,,,,
,1.412157416343689,0.35187283158302307,0.5923050045967102,4.452361106872559,0.15702223777770996,,,3.8957889080047607,4.567535400390625,,,,,,,,,,74808,0,1215,120310,2220000.0,,,270000,72000,,,,,,,,
,1.412157416343689,0.35187283158302307,0.5923050045967102,4.537574291229248,0.153571218252182,,,3.874145030975342,4.542844295501709,,,,,,,,,,25796,0,83146,109000,1170000.0,,,549000,14000,,,,,,,,
,1.3930737972259521,0.3996579945087433,0.5923050045967102,4.558876037597656,0.153571218252182,,,3.8092145919799805,4.493465900421143,,,,,,,,,,33535,2166682,22893,168000,1340000.0,,,1377000,378000,,,,,,,,
,1.3739904165267944,0.3909701406955719,0.587369978427887,4.558876037597656,0.15270845592021942,,,3.852501392364502,4.468777656555176,,,,,,,,,,75324,193046,65844,164761,1378000.0,,,824400,100000,,,,,,,,
,1.3549079895019531,0.3909701406955719,0.6120489835739136,4.580178737640381,0.15529675781726837,,,3.874145030975342,4.493465900421143,,,,,,,,,,38694,147966,547,135100,1307693.0,,,1225080,122000,,,,,,,,
,1.3358242511749268,0.3996579945087433,0.6021770238876343,4.622785568237305,0.15615947544574738,,,3.8092145919799805,4.468777656555176,,,,,,,,,,51592,449722,6685,161000,2800000.0,,,1035000,86000,,,,,,,,
,1.3549079895019531,0.42137864232063293,0.5923050045967102,4.60148286819458,0.15012013912200928,,,3.8957889080047607,4.468777656555176,,,,,,,,,,5159,3821022,7396852,166000,2216000.0,,,2076670,14000,,,,,,,,
,1.3549079895019531,0.5647349953651428,0.542946994304657,4.686695098876953,0.15270845592021942,,,3.8957889080047607,4.518155574798584,,,,,,,,,,52624,15635672,4659,236000,2274000.0,,,1357200,62000,,,,,,,,
,1.3549079895019531,0.47785255312919617,0.5528180003166199,4.686695098876953,0.14494359493255615,,,3.939074993133545,4.518155574798584,,,,,,,,,,51592,6365135,36062,289000,2873000.0,,,2930400,0,,,,,,,,
,1.2976574897766113,0.460475891828537,0.5676259994506836,4.665391445159912,0.14666913449764252,,,3.9823617935180664,4.468777656555176,,,,,,,,,,89254,1946640,42160,219500,1440000.0,,,637200,50000,,,,,,,,
,1.2785749435424805,0.5126050710678101,0.5676259994506836,4.7079973220825195,0.14666913449764252,,,3.9823617935180664,4.468777656555176,,,,,,,,,,68617,3923477,11750,122000,1350000.0,,,1044000,50000,,,,,,,,
,1.2594913244247437,0.5126050710678101,0.5923050045967102,4.750604152679443,0.13976706564426422,,,3.9823617935180664,4.468777656555176,,,,,,,,,,124337,6007083,186228,248000,498000.0,,,2444400,4000,,,,,,,,
,1.2785749435424805,0.5212938189506531,0.5923050045967102,4.7079973220825195,0.13631600141525269,,,3.852501392364502,4.468777656555176,,,,,,,,,,50560,1326519,3302,229000,6084000.0,,,1042200,2000,,,,,,,,
,1.316740870475769,0.573422908782959,0.5824339985847473,4.729300022125244,0.12510010600090027,,,3.8308582305908203,4.542844295501709,,,,,,,,,,15477,6196894,63818,126000,18412000.0,,,583200,24000,,,,,,,,
,1.2213245630264282,0.6429286599159241,0.5528180003166199,4.729300022125244,0.12078633904457092,,,3.8092145919799805,4.542844295501709,,,,,,,,,,263120,10571172,11142,127000,11098000.0,,,617400,50000,,,,,,,,
,1.2213245630264282,0.6081762313842773,0.5380110144615173,4.622785568237305,0.10439390689134598,,,3.7659285068511963,4.542844295501709,,,,,,,,,,134656,4447614,12763,132000,10296000.0,,,531000,0,,,,,,,,
,1.2594913244247437,0.5821108222007751,0.5774980187416077,4.622785568237305,0.10698218643665314,,,3.7875728607177734,4.542844295501709,,,,,,,,,,218751,1664080,1012,160000,5448000.0,,,210600,2000,,,,,,,,
,1.2976574897766113,0.5907995700836182,0.5774980187416077,4.580178737640381,0.10525666177272797,,,3.7659285068511963,4.616914749145508,,,,,,,,,,110923,821794,810,124000,4908000.0,,,651600,64000,,,,,,,,
,1.2213245630264282,0.5560462474822998,0.5232030153274536,4.622785568237305,0.11043323576450348,,,3.6577134132385254,4.715670108795166,,,,,,,,,,74292,2981972,101704,190000,22184000.0,,,464400,244000,,,,,,,,
,1.2213245630264282,0.5212938189506531,0.5182669758796692,4.580178737640381,0.10611943155527115,,,3.52785325050354,4.542844295501709,,,,,,,,,,18057,2609899,28161,141000,6072000.0,,,1701000,24000,,,,,,,,
,1.2213245630264282,0.5212938189506531,0.5182669758796692,4.537574291229248,0.10525666177272797,,,3.5062096118927,4.542844295501709,,,,,,,,,,0,1846342,9116,46000,9828000.0,,,2370618,646000,,,,,,,,
,1.2213245630264282,0.5473583340644836,0.5133309960365295,4.516269683837891,0.10611943155527115,,,3.4629225730895996,4.592223167419434,,,,,,,,,,38694,1929919,46597,150000,10154000.0,,,1868400,26000,,,,,,,,
,1.1831583976745605,0.5386695265769958,0.5774980187416077,4.473664283752441,0.1095704734325409,,,3.5711402893066406,4.44408655166626,,,,,,,,,,110923,490704,243117,85000,10766000.0,,,1587600,30000,,,,,,,,
,1.2213245630264282,0.5212938189506531,0.5725619792938232,4.473664283752441,0.10870771110057831,,,3.6577134132385254,4.44408655166626,,,,,,,,,,72229,625513,9319,0,2215400.0,,,1207800,368000,,,,,,,,
,1.2213245630264282,0.5039170980453491,0.5725619792938232,4.473664283752441,0.10525666177272797,,,3.6144256591796875,4.616914749145508,,,,,,,,,,5159,862776,4254,5000,1374000.0,,,680400,12000,,,,,,,,
,1.316740870475769,0.5212938189506531,0.542946994304657,4.537574291229248,0.14062979817390442,,,3.6793556213378906,4.592223167419434,,,,,,,,,,11350,1782712,2431,66000,54004000.0,,,943380,12000,,,,,,,,
,1.316740870475769,0.5386695265769958,0.542946994304657,4.558876037597656,0.12078633904457092,,,3.7009999752044678,4.592223167419434,,,,,,,,,,0,3301199,0,30000,51072000.0,,,1171800,2000,,,,,,,,
,1.2785749435424805,0.5473583340644836,0.5824339985847473,4.516269683837891,0.12078633904457092,,,3.6577134132385254,4.493465900421143,,,,,,,,,,0,1172297,2431,35000,2982000.0,,,961200,454000,,,,,,,,
,1.2594913244247437,0.5212938189506531,0.5824339985847473,4.473664283752441,0.12251187115907669,,,3.7009999752044678,4.493465900421143,,,,,,,,,,0,872051,1012,40000,40096000.0,,,691200,44000,,,,,,,,
,1.2976574897766113,0.5212938189506531,0.6071130037307739,4.516269683837891,0.12251187115907669,,,3.722641706466675,4.44408655166626,,,,,,,,,,51076,1156120,76683,12000,4128000.0,,,480600,86000,,,,,,,,
,1.2022420167922974,0.5212938189506531,0.5330749750137329,4.516269683837891,0.12164908647537231,,,3.6793556213378906,4.44408655166626,,,,,,,,,,51592,905915,106769,19000,23406000.0,,,909000,80000,,,,,,,,
,1.2022420167922974,0.5386695265769958,0.5676259994506836,4.516269683837891,0.12164908647537231,,,3.5711402893066406,4.44408655166626,,,,,,,,,,0,1475348,18639,76000,4252000.0,,,541800,224000,,,,,,,,
,1.2022420167922974,0.573422908782959,0.5923050045967102,4.452361106872559,0.11302152276039124,,,3.5711402893066406,4.44408655166626,,,,,,,,,,15477,11589249,0,210000,11106000.0,,,160200,31000,,,,,,,,
,1.2022420167922974,0.5386695265769958,0.5923050045967102,4.537574291229248,0.11302152276039124,,,3.6577134132385254,4.44408655166626,,,,,,,,,,0,2029682,136652,229000,7165000.0,,,531000,11000,,,,,,,,
,1.2213245630264282,0.5299817323684692,0.542946994304657,4.494966983795166,0.10698218643665314,,,3.6793556213378906,4.44408655166626,,,,,,,,,,40242,3017743,5551,167000,9628000.0,,,318600,29000,,,,,,,,
,1.2213245630264282,0.5212938189506531,0.6021770238876343,4.494966983795166,0.10784494876861572,,,3.6577134132385254,4.44408655166626,,,,,,,,,,25796,226478,305821,51000,2768000.0,,,234000,16000,,,,,,,,
,1.2022420167922974,0.5039170980453491,0.5923050045967102,4.452361106872559,0.10698218643665314,,,3.52785325050354,4.320640563964844,,,,,,,,,,7738,970623,20766,80000,4286000.0,,,1459800,102000,,,,,,,,
,1.1831583976745605,0.5039170980453491,0.5923050045967102,4.516269683837891,0.10439390689134598,,,3.5494961738586426,4.2712626457214355,,,,,,,,,,0,355895,104743,28400,14412000.0,,,1065600,44000,,,,,,,,
,1.0495760440826416,0.48654043674468994,0.587369978427887,4.558876037597656,0.1026683896780014,,,3.4629225730895996,4.1971940994262695,,,,,,,,,,144974,766792,38291,239000,4110000.0,,,637200,40000,,,,,,,,
,1.1068254709243774,0.48654043674468994,0.616985023021698,4.537574291229248,0.10439390689134598,,,3.441279649734497,4.049058437347412,,,,,,,,,,1031,431388,13270,49000,5908000.0,,,1108800,28000,,,,,,,,
,1.1068254709243774,0.49522921442985535,0.616985023021698,4.580178737640381,0.10611943155527115,,,3.4629225730895996,4.1971940994262695,,,,,,,,,,72229,312756,4457,195000,7097200.0,,,504000,150000,,,,,,,,
,1.1068254709243774,0.5039170980453491,0.6367279887199402,4.516269683837891,0.10180563479661942,,,3.5062096118927,4.44408655166626,,,,,,,,,,56751,269617,1012,110000,11960000.0,,,347400,28000,,,,,,,,
,1.1259089708328247,0.49522921442985535,0.6367279887199402,4.516269683837891,0.09921734780073166,,,3.5494961738586426,4.44408655166626,,,,,,,,,,61910,215694,810,104000,40348000.0,,,936000,24000,,,,,,,,
,1.1068254709243774,0.49522921442985535,0.6268569827079773,4.580178737640381,0.09835459291934967,,,3.722641706466675,4.295949935913086,,,,,,,,,,200178,0,5571,25000,0.0,,,912600,152000,,,,,,,,
,1.1449925899505615,0.49522921442985535,0.6268569827079773,4.537574291229248,0.09835459291934967,,,3.6577134132385254,4.4131364822387695,,,,,,,,,,41273,0,4254,68000,0.0,,,1033200,8000,,,,,,,,
,1.1068254709243774,0.49522921442985535,0.6268569827079773,4.558876037597656,0.054353855550289154,,,3.6577134132385254,4.438069820404053,,,,,,,,,,132076,0,5571,93000,135844000.0,,,153000,11500,,,,,,,,
,1.1831583976745605,0.49522921442985535,0.6219210028648376,4.60148286819458,0.054353855550289154,,,3.722641706466675,4.438069820404053,,,,,,,,,,39210,183340,1722,56000,27836000.0,,,751249,12000,,,,,,,,
,1.1640750169754028,0.49522921442985535,0.5528180003166199,4.622785568237305,0.05090281739830971,,,3.722641706466675,4.537801742553711,,,,,,,,,,0,236185,295590,140000,7890720.0,,,390600,10000,,,,,,,,
,1.2213245630264282,0.48654043674468994,0.542946994304657,4.686695098876953,0.04745177552103996,,,3.8219242095947266,4.487934112548828,,,,,,,,,,32503,204909,51459,169000,7298000.0,,,525600,2000,,,,,,,,
,1.1640750169754028,0.48654043674468994,0.5330749750137329,4.665391445159912,0.05262833088636398,,,3.8219242095947266,4.612601280212402,,,,,,,,,,0,0,25020,74000,5202000.0,,,18000,28000,,,,,,,,
,1.1449925899505615,0.47785255312919617,0.5923050045967102,4.665391445159912,0.050040047615766525,,,3.5803093910217285,4.612601280212402,,,,,,,,,,51592,75492,110983,31000,5274000.0,,,201600,38000,,,,,,,,
,1.1449925899505615,0.47785255312919617,0.5528180003166199,4.665391445159912,0.04745177552103996,,,3.5583436489105225,4.612601280212402,,,,,,,,,,0,43138,28161,171000,5636000.0,,,1962000,10000,,,,,,,,
,1.0686595439910889,0.47785255312919617,0.6071130037307739,4.644089221954346,0.03968694061040878,,,3.690133810043335,4.33833646774292,,,,,,,,,,7738,75492,1418,77000,17672000.0,,,1791000,30000,,,,,,,,
,1.0686595439910889,0.460475891828537,0.6071130037307739,4.644089221954346,0.04313797876238823,,,3.668168783187866,4.438069820404053,,,,,,,,,,5159,150985,1418,11000,3334000.0,,,279000,2000,,,,,,,,
,1.0686595439910889,0.4691637456417084,0.6071130037307739,4.665391445159912,0.04141245409846306,,,3.60227370262146,4.438069820404053,,,,,,,,,,51592,21569,0,13000,3728000.0,,,66600,0,,,,,,,,
,1.0686595439910889,0.43441134691238403,0.6071130037307739,4.580178737640381,0.04141245409846306,,,3.60227370262146,4.3882036209106445,,,,,,,,,,0,862776,92283,115000,0.0,,,1236600,14000,,,,,,,,
,1.0686595439910889,0.43441134691238403,0.6071130037307739,4.60148286819458,0.04141245409846306,,,3.60227370262146,4.3882036209106445,,,,,,,,,,0,0,2937,39000,0.0,,,3594600,0,,,,,,,,
,1.0686595439910889,0.4517880082130432,0.5923050045967102,4.60148286819458,0.04141245409846306,,,3.6462044715881348,4.3882036209106445,,,,,,,,,,0,152064,241634,42000,0.0,,,1098000,4000,,,,,,,,
,1.0686595439910889,0.4430992305278778,0.5923050045967102,4.60148286819458,0.04141245409846306,,,3.690133810043335,4.3882036209106445,,,,,,,,,,0,312756,18841,38000,0.0,,,720000,0,,,,,,,,
,1.0686595439910889,0.4430992305278778,0.5923050045967102,4.580178737640381,0.04141245409846306,,,3.668168783187866,4.3882036209106445,,,,,,,,,,0,21569,303,3000,0.0,,,18000,0,,,,,,,,
,1.0686595439910889,0.47785255312919617,0.5923050045967102,4.622785568237305,0.04141245409846306,,,3.624238967895508,4.438069820404053,,,,,,,,,,0,744144,3241,64000,0.0,,,108000,108000,,,,,,,,
,0.9732430577278137,0.4517880082130432,0.5380110144615173,4.622785568237305,0.04141245409846306,,,3.624238967895508,4.438069820404053,,,,,,,,,,7738,260989,49879,72000,0.0,,,342000,314000,,,,,,,,
,0.9732430577278137,0.460475891828537,0.5923050045967102,4.644089221954346,0.04141245409846306,,,3.60227370262146,4.438069820404053,,,,,,,,,,0,140201,60941,24000,0.0,,,39600,140000,,,,,,,,
,0.9541595578193665,0.460475891828537,0.5923050045967102,4.665391445159912,0.04141245409846306,,,3.60227370262146,4.33833646774292,,,,,,,,,,25796,592080,3241,51000,0.0,,,859140,40000,,,,,,,,
,0.9541595578193665,0.4517880082130432,0.5923050045967102,4.665391445159912,0.04141245409846306,,,3.668168783187866,4.313405513763428,,,,,,,,,,2579,260989,2086,40000,0.0,,,244800,22000,,,,,,,,
,1.0495760440826416,0.4517880082130432,0.5923050045967102,4.686695098876953,0.04141245409846306,,,3.5583436489105225,4.313405513763428,,,,,,,,,,7738,756008,405,73000,0.0,,,961200,14000,,,,,,,,
,1.0495760440826416,0.4517880082130432,0.6071130037307739,4.686695098876953,0.04141245409846306,,,3.690133810043335,4.2884721755981445,,,,,,,,,,0,194124,83065,84000,0.0,,,728820,100700,,,,,,,,
,1.0495760440826416,0.460475891828537,0.542946994304657,4.686695098876953,0.04141245409846306,,,3.6462044715881348,4.313405513763428,,,,,,,,,,0,345110,4862,87000,0.0,,,1409086,66000,,,,,,,,
,1.0495760440826416,0.4691637456417084,0.5923050045967102,4.729300022125244,0.04141245409846306,,,3.887819528579712,4.33833646774292,,,,,,,,,,0,111082,1924,437000,0.0,,,2066400,10000,,,,,,,,
,1.0495760440826416,0.5126050710678101,0.5824339985847473,4.733725547790527,0.04141245409846306,,,3.8438899517059326,4.263538837432861,,,,,,,,,,0,672965,18639,200000,0.0,,,331200,70000,,,,,,,,
,0.9541595578193665,0.48654043674468994,0.542946994304657,4.733725547790527,0.04141245409846306,,,3.865854024887085,4.313405513763428,,,,,,,,,,7738,2978736,6685,118000,0.0,,,842400,4000,,,,,,,,
,1.0304925441741943,0.49522921442985535,0.587369978427887,4.711604595184326,0.04141245409846306,,,3.8219242095947266,4.2884721755981445,,,,,,,,,,10318,334326,17524,72000,0.0,,,532274,48000,,,,,,,,
,1.0304925441741943,0.4691637456417084,0.5330749750137329,4.711604595184326,0.04141245409846306,,,3.77799391746521,4.2884721755981445,,,,,,,,,,0,32354,3646,71000,0.0,,,109800,2000,,,,,,,,
,1.0304925441741943,0.4691637456417084,0.587369978427887,4.711604595184326,0.04141245409846306,,,3.8219242095947266,4.3882036209106445,,,,,,,,,,0,97062,25324,110000,0.0,,,102600,12000,,,,,,,,
,1.0304925441741943,0.4691637456417084,0.5824339985847473,4.6894850730896,0.04141245409846306,,,3.7340641021728516,4.3882036209106445,,,,,,,,,,0,86277,41329,46000,0.0,,,505800,0,,,,,,,,
,0.9541595578193665,0.4517880082130432,0.562690019607544,4.733725547790527,0.04141245409846306,,,3.865854024887085,4.3882036209106445,,,,,,,,,,2579,10784,35454,128000,0.0,,,1299600,48000,,,,,,,,
,0.9541595578193665,0.47785255312919617,0.562690019607544,4.711604595184326,0.04141245409846306,,,3.77799391746521,4.3882036209106445,,,,,,,,,,0,81963,7090,88000,0.0,,,811800,2000,,,,,,,,
,0.9541595578193665,0.48654043674468994,0.5281389951705933,4.6894850730896,0.04141245409846306,,,3.887819528579712,4.3882036209106445,,,,,,,,,,0,28040,15802,74000,0.0,,,552600,0,,,,,,,,
,0.9541595578193665,0.47785255312919617,0.5232030153274536,4.733725547790527,0.04141245409846306,,,3.9976446628570557,4.3632707595825195,,,,,,,,,,5159,77649,37359,6000,0.0,,,903600,4000,,,,,,,,
,0.9159935712814331,0.4691637456417084,0.542946994304657,4.711604595184326,0.04141245409846306,,,3.9976446628570557,4.263538837432861,,,,,,,,,,20636,107847,7496,17000,0.0,,,282600,10000,,,,,,,,
,0.9159935712814331,0.4691637456417084,0.5182669758796692,4.733725547790527,0.04141245409846306,,,3.9976446628570557,4.313405513763428,,,,,,,,,,0,36668,7334,28000,0.0,,,644400,0,,,,,,,,
,0.9923264980316162,0.4691637456417084,0.5182669758796692,4.755845069885254,0.04141245409846306,,,3.9317502975463867,4.313405513763428,,,,,,,,,,77904,0,3241,100000,0.0,,,927000,6000,,,,,,,,
,0.9541595578193665,0.47785255312919617,0.5478820204734802,4.755845069885254,0.04141245409846306,,,3.799959659576416,4.313405513763428,,,,,,,,,,15477,0,1580,82000,0.0,,,1211400,2000,,,,,,,,
,0.9159935712814331,0.5039170980453491,0.5281389951705933,4.777965545654297,0.04141245409846306,,,3.887819528579712,4.313405513763428,,,,,,,,,,22700,21569,4153,101000,0.0,,,230400,120000,,,,,,,,
,0.9159935712814331,0.5212938189506531,0.5182669758796692,4.755845069885254,0.04141245409846306,,,3.8438899517059326,4.313405513763428,,,,,,,,,,0,1852377,16694,98000,0.0,,,151200,116000,,,,,,,,
,0.9465263485908508,0.4691637456417084,0.542946994304657,4.733725547790527,0.04141245409846306,,,3.8438899517059326,4.313405513763428,,,,,,,,,,41273,580217,70017,50000,0.0,,,307800,62000,,,,,,,,
,0.9465263485908508,0.43441134691238403,0.5923050045967102,4.822206020355225,0.04141245409846306,,,3.8438899517059326,4.313405513763428,,,,,,,,,,0,1930463,139184,142000,0.0,,,460800,90000,,,,,,,,
,0.9159935712814331,0.42137864232063293,0.616985023021698,4.932806015014648,0.04141245409846306,,,3.887819528579712,4.2884721755981445,,,,,,,,,,515,466977,80228,469850,0.0,,,462600,30000,,,,,,,,
,0.9159935712814331,0.4083468019962311,0.5380110144615173,4.888566017150879,0.04141245409846306,,,3.887819528579712,4.2884721755981445,,,,,,,,,,5159,636297,44976,62000,0.0,,,891000,20000,,,,,,,,
,0.9159935712814331,0.3909701406955719,0.5380110144615173,4.888566017150879,0.04141245409846306,,,3.8438899517059326,4.313405513763428,,,,,,,,,,5159,480998,8914,39000,0.0,,,478800,80000,,,,,,,,
,0.9159935712814331,0.3996579945087433,0.5330749750137329,4.9991679191589355,0.04141245409846306,,,3.756030559539795,4.313405513763428,,,,,,,,,,5159,382857,33023,106000,0.0,,,772200,16000,,,,,,,,
,0.9159935712814331,0.3822822570800781,0.5330749750137329,4.910686016082764,0.04141245409846306,,,3.712100028991699,4.313405513763428,,,,,,,,,,4643,512273,5085,141000,0.0,,,570600,0,,,,,,,,
