Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0019.HK,0025.HK,0043.HK,0053.HK,0055.HK,0087.HK,0091.HK,0114.HK,0142.HK,0174.HK,0242.HK,0247.HK,0252.HK,0260.HK,0270.HK,0291.HK,0383.HK,0392.HK,0459.HK,0508.HK,0656.HK,0659.HK,0662.HK,0701.HK,0715.HK,1026.HK,1191.HK,1193.HK,1196.HK,165-OL.HK,8082.HK,8092.HK,0019.HK,0025.HK,0043.HK,0053.HK,0055.HK,0087.HK,0091.HK,0114.HK,0142.HK,0174.HK,0242.HK,0247.HK,0252.HK,0260.HK,0270.HK,0291.HK,0383.HK,0392.HK,0459.HK,0508.HK,0656.HK,0659.HK,0662.HK,0701.HK,0715.HK,1026.HK,1191.HK,1193.HK,1196.HK,165-OL.HK,8082.HK,8092.HK
33.02219009399414,2.628683090209961,,38.83155059814453,,5.7400031089782715,52.54183578491211,0.13969485461711884,1.3414522409439087,0.4055381715297699,4.521739959716797,7.994284629821777,0.717346727848053,0.722590982913971,1.3773703575134277,4.18372917175293,0.7073619365692139,,0.49000000953674316,0.8443291783332825,,2.2313852310180664,1.241672158241272,0.09577114880084991,0.4277816712856293,0.08400087803602219,,6.492838382720947,0.2212299257516861,,0.8237969875335693,0.03087591752409935,3686000,307600,,157000,,1812500,0,1170000,15571700,100000,19693900,0,110000,408529,58414000,4707397,968542,,0,0,,322613,444000,890000,16806000,1176762,,26620,0,,0,0
32.884605407714844,2.612654685974121,,39.09480667114258,,5.714147567749023,52.54183578491211,0.13969485461711884,1.31196928024292,0.4110184907913208,4.521739959716797,7.959376335144043,0.7890820503234863,0.6344699859619141,1.3773703575134277,4.277535438537598,0.6955733895301819,,0.49000000953674316,0.8443291783332825,,2.273487091064453,1.2547425031661987,0.09577114880084991,0.4332660734653473,0.07466786354780197,,6.492838382720947,0.2238633632659912,,0.8237969875335693,0.03087591752409935,3818310,408000,,161000,,944000,0,285000,10157089,30000,13635949,0,0,313206,22078000,2077627,188684,,0,0,,702783,634000,3510000,11934000,502890,,5960,396084,,13595,0
33.572566986083984,2.724855422973633,,38.96318054199219,,5.843428134918213,52.54183578491211,0.13969485461711884,1.400416374206543,0.4110184907913208,4.521739959716797,7.959376335144043,0.7890820503234863,0.6256579756736755,1.4616994857788086,4.315056324005127,0.7073619365692139,,0.5099999904632568,0.8443291783332825,,2.2524356842041016,1.2808829545974731,0.09643164277076721,0.4332660734653473,0.07466786354780197,,6.570133686065674,0.2238633632659912,,0.8237969875335693,0.03087591752409935,3017541,350000,,211000,,555000,0,380000,16283393,0,6530365,0,0,354059,73576000,1955025,310380,,0,0,,1130914,3394000,1304000,8318000,13360423,,4700,352762,,0,0
33.43497848510742,2.660740852355957,,38.56827926635742,,5.817571640014648,52.54183578491211,0.14656510949134827,1.4151583909988403,0.449380099773407,4.8083295822143555,7.924465179443359,0.7890820503234863,0.6520940065383911,1.4616994857788086,4.315056324005127,0.7073619365692139,,0.5099999904632568,0.8443291783332825,,2.210334300994873,1.3004883527755737,0.0990736111998558,0.4277816712856293,0.07466786354780197,,6.570133686065674,0.22913075983524323,,0.8237969875335693,0.03087591752409935,2964588,342000,,429000,,540000,0,3565000,35431964,50000,16114104,0,0,222421,26348000,2175834,488457,,0,0,,2977953,2150000,2762000,3442000,50289,,13180,2062,,0,0
32.747005462646484,2.660740852355957,,39.09480667114258,,5.817571640014648,52.54183578491211,0.16030563414096832,1.4741227626800537,0.4164986312389374,4.8083295822143555,7.924465179443359,0.7890820503234863,0.6520940065383911,1.4335896968841553,4.2400126457214355,0.7073619365692139,,0.5099999904632568,0.8443291783332825,,2.178758144378662,1.2874177694320679,0.1069994866847992,0.4277816712856293,0.07466786354780197,,6.647430896759033,0.22649738192558289,,0.8237969875335693,0.03087591752409935,4181037,168400,,316000,,902500,0,11110000,43728958,10000,17081856,0,0,0,27356000,3401242,11164,,0,0,,337760,840000,1610000,2602000,784508,,11000,92832,,0,0
32.884605407714844,2.628683090209961,,39.88461685180664,,5.843428134918213,52.54183578491211,0.18320640921592712,1.4151583909988403,0.4110184907913208,4.776485919952393,7.924465179443359,0.7890820503234863,0.6432819962501526,1.3773703575134277,4.1649675369262695,0.7014676928520203,,0.5099999904632568,0.8443291783332825,,2.1050806045532227,1.2743475437164307,0.11228343099355698,0.4277816712856293,0.07466786354780197,,6.492838382720947,0.2238633632659912,,0.8237969875335693,0.03087591752409935,2998300,134676,,868000,,352500,0,17045000,16334342,50000,7973531,0,0,369662,39207808,3923813,672118,,0,4000,,2002227,884000,474000,3672000,0,,3200,736468,,0,60000
32.471824645996094,2.5645697116851807,,39.88461685180664,,5.791715621948242,52.54183578491211,0.17862620949745178,1.400416374206543,0.3945777118206024,4.617269992828369,7.924465179443359,0.7890820503234863,0.6168460249900818,1.3914251327514648,4.2400126457214355,0.6896781921386719,,0.6000000238418579,0.8443291783332825,,2.0840296745300293,1.2547425031661987,0.10898096114397049,0.42229732871055603,0.07466786354780197,,6.492838382720947,0.2294316589832306,,0.8237969875335693,0.03087591752409935,2957279,370400,,340400,,575000,0,8272500,21137825,10000,6183500,0,0,13617,18352128,4932685,60289,,2505000,127,,1790279,206000,550000,12586000,0,,3900,109335,,0,0
33.572566986083984,2.5645697116851807,,41.06929397583008,,5.817571640014648,52.54183578491211,0.18320640921592712,1.3856759071350098,0.4110184907913208,4.680956840515137,7.924465179443359,0.7890820503234863,0.6168460249900818,1.4335896968841553,4.2400126457214355,0.6955733895301819,,0.6000000238418579,0.8443291783332825,,2.1682333946228027,1.2678126096725464,0.11228343099355698,0.42229732871055603,0.07466786354780197,,6.647430896759033,0.2240331768989563,,0.8237969875335693,0.03087591752409935,3211940,593200,,1001000,,930000,0,7110000,6051658,0,8186236,0,0,0,48060000,4435691,200965,,0,8000,,203436,3472000,582000,10066000,0,,9920,144405,,0,24000
33.43497848510742,2.612654685974121,,40.93767547607422,,5.843428134918213,52.54183578491211,0.18091633915901184,1.3709346055984497,0.4110184907913208,4.55358362197876,7.924465179443359,0.717346727848053,0.6168460249900818,1.4476444721221924,4.296294689178467,0.6837838888168335,,0.6000000238418579,0.8359694480895996,,2.210334300994873,1.2678126096725464,0.1076599657535553,0.42229732871055603,0.08213464915752411,,6.802022457122803,0.2240331768989563,,0.8237969875335693,0.03087591752409935,4085704,192400,,537000,,6402500,0,2422000,5785347,0,7143692,0,44000,2269,28106000,1436007,146258,,0,8000,,1160161,490000,1280000,4304000,0,,33920,0,,0,0
33.43497848510742,2.612654685974121,,41.464202880859375,,5.843428134918213,52.54183578491211,0.19236671924591064,1.4151583909988403,0.4110184907913208,4.521739959716797,7.924465179443359,0.7890820503234863,0.5992209911346436,1.405479907989502,4.277535438537598,0.6896781921386719,,0.8600000143051147,0.8359694480895996,,2.147181987762451,1.2678126096725464,0.1076599657535553,0.4277816712856293,0.08680115640163422,,6.802022457122803,0.2213342934846878,,0.794376015663147,0.03087591752409935,2853259,144000,,715000,,3597500,540,9652500,17724653,0,3276971,0,0,57307,14720000,2479185,10606,,3907000,4000,,264432,834000,0,8166000,0,,9140,476538,,33988,0
33.43497848510742,2.5966267585754395,,41.33257293701172,,5.843428134918213,52.54183578491211,0.19007658958435059,1.400416374206543,0.4164986312389374,4.55358362197876,7.924465179443359,0.7890820503234863,0.6168460249900818,1.3914251327514648,4.18372917175293,0.6955733895301819,,0.8999999761581421,0.8359694480895996,,2.178758144378662,1.261277437210083,0.1076599657535553,0.42229732871055603,0.07933437079191208,,6.8793158531188965,0.2240331768989563,,0.88264000415802,0.03087591752409935,2277196,55423,,148350,,652500,114,1710000,5549879,0,3370136,0,0,11348,9066000,6815578,145141,,2925000,0,,317308,594000,330000,3110000,1206936,,14040,92832,,33988,0
33.71015548706055,2.612654685974121,,41.464202880859375,,5.817571640014648,51.22828674316406,0.18320640921592712,1.3561931848526,0.4219788908958435,4.585427284240723,7.924465179443359,0.7890820503234863,0.5992209911346436,1.3773703575134277,4.296294689178467,0.6955733895301819,,0.8999999761581421,0.8443291783332825,,2.210334300994873,1.2874177694320679,0.10898096114397049,0.416812926530838,0.08026748895645142,,6.8793158531188965,0.2240331768989563,,0.88264000415802,0.03087591752409935,2217956,133107,,244000,,108700,0,1650000,6605862,42000,5142461,2000,0,410799,18830000,3046605,0,,1044000,0,,811814,700000,820000,4102000,1005780,,13240,747815,,0,0
33.71015548706055,2.5805983543395996,,40.54276657104492,,5.869283199310303,51.22828674316406,0.18320640921592712,1.3561931848526,0.4219788908958435,4.3943681716918945,7.889556407928467,0.7890820503234863,0.5992209911346436,1.3211511373519897,4.258774757385254,0.6837838888168335,,0.8500000238418579,0.8443291783332825,,2.2629613876342773,1.2678126096725464,0.1056784987449646,0.40584418177604675,0.08213464915752411,,6.724726676940918,0.2240331768989563,,1.1474319696426392,0.03087591752409935,2938882,218000,,578750,,970000,0,2305000,5048160,20000,10069615,0,0,88514,28784000,3472169,839589,,671000,0,,1656697,516000,100000,15292000,707711,,4540,322825,,359602,0
33.572566986083984,2.5325124263763428,,40.14787673950195,,5.843428134918213,51.22828674316406,0.1992368847131729,1.400416374206543,0.4219788908958435,4.3943681716918945,7.889556407928467,0.7890820503234863,0.5992209911346436,1.3211511373519897,4.333817481994629,0.6837838888168335,,0.8199999928474426,0.8108905553817749,,2.2629613876342773,1.2874177694320679,0.11162292957305908,0.41132852435112,0.07933437079191208,,6.802022457122803,0.2240331768989563,,1.25040602684021,0.03087591752409935,2027500,318000,,163631,,277500,76,6515000,11380057,0,10236771,0,0,0,17442894,2414805,27911,,1399000,40000,,462145,804000,600000,11936000,1297456,,12100,602377,,14275,0
33.71015548706055,2.5485408306121826,,40.54276657104492,,5.843428134918213,50.965579986572266,0.19465674459934235,1.400416374206543,0.4274592101573944,4.3943681716918945,7.889556407928467,0.7890820503234863,0.5992209911346436,1.3211511373519897,4.202489852905273,0.6955733895301819,,0.8299999833106995,0.8192501664161682,,2.210334300994873,1.2808829545974731,0.11162292957305908,0.416812926530838,0.07933437079191208,,6.802022457122803,0.2240331768989563,,1.2945380210876465,0.03087591752409935,1528300,178000,,136000,,1096686,0,1845000,2021879,28000,5620672,0,0,70357,10332000,2663597,104948,,933000,0,,330186,1134000,0,316000,1810404,,5500,120681,,454772,0
33.847747802734375,2.5645697116851807,,40.674400329589844,,5.843428134918213,50.965579986572266,0.19236671924591064,1.3856759071350098,0.4219788908958435,4.521739959716797,7.889556407928467,0.7890820503234863,0.5992209911346436,1.3352059125900269,4.18372917175293,0.6778886318206787,,0.8299999833106995,0.8359694480895996,,2.210334300994873,1.2808829545974731,0.1056784987449646,0.416812926530838,0.08026748895645142,,6.802022457122803,0.2240331768989563,,1.2945380210876465,0.03087591752409935,1660100,298302,,15000,,302057,0,990000,7871854,12000,3612641,0,0,22696,4712000,5520335,140117,,600000,120000,,0,1300000,120000,5236000,844855,,7320,0,,321535,0
33.98534393310547,2.6927988529205322,,40.54276657104492,,5.8951416015625,50.965579986572266,0.20152707397937775,1.400416374206543,0.4219788908958435,4.680956840515137,7.959376335144043,0.717346727848053,0.6432819962501526,1.3773703575134277,4.18372917175293,0.6837838888168335,,0.8600000143051147,0.8443291783332825,,2.4734694957733154,1.3233612775802612,0.10898096114397049,0.4277816712856293,0.07933437079191208,,6.802022457122803,0.2294316589832306,,1.1768529415130615,0.03087591752409935,1988700,431054,,90000,,1475000,0,1865000,1950719,0,5765721,59101,46200,20706,10074000,6698821,42837,,320000,0,,6988279,4048000,300000,10970000,945433,,11760,639510,,89730,0
34.12293243408203,2.660740852355957,,40.674400329589844,,5.8951416015625,50.965579986572266,0.1992368847131729,1.400416374206543,0.4219788908958435,4.903859615325928,7.924465179443359,0.7890820503234863,0.6344699859619141,1.3773703575134277,4.202489852905273,0.6837838888168335,,0.8600000143051147,0.8443291783332825,,2.4524178504943848,1.3233612775802612,0.10898096114397049,0.42229732871055603,0.08213464915752411,,7.111203670501709,0.2294316589832306,,1.1768529415130615,0.025582902133464813,928000,150160,,40000,,207500,0,1115000,404154,0,18170333,0,0,0,9182000,3412154,16747,,210000,0,,772219,1058000,0,2560000,20115,,18180,0,,0,260726
34.53572082519531,2.628683090209961,,40.674400329589844,,5.99856424331665,50.965579986572266,0.2061072140932083,1.444640874862671,0.4219788908958435,4.967545986175537,7.994284629821777,0.7890820503234863,0.6080330014228821,1.3633158206939697,4.202489852905273,0.7191515564918518,,0.8700000047683716,0.8443291783332825,,2.399791955947876,1.3560367822647095,0.10898096114397049,0.42229732871055603,0.08213464915752411,,7.420388221740723,0.2294316589832306,,1.162142038345337,0.025582902133464813,2093131,140000,,90000,,1170000,0,2397500,15927854,0,17344305,46000,0,60995,19678000,6085572,725150,,462000,0,,816699,2292000,406000,2456000,0,,94380,573496,,19033,0
34.673301696777344,2.612654685974121,,40.27948760986328,,5.8951416015625,50.965579986572266,0.20152707397937775,1.4298995733261108,0.4274592101573944,4.935702800750732,7.994284629821777,0.7890820503234863,0.6609060168266296,1.3352059125900269,4.10868501663208,0.7368354201316833,,0.8600000143051147,0.8443291783332825,,2.3787412643432617,1.3396990299224854,0.1069994866847992,0.416812926530838,0.08213464915752411,,7.497683048248291,0.23752960562705994,,1.1474319696426392,0.025582902133464813,2076600,163869,,86000,,1704775,0,510000,9074657,0,10977928,0,0,182703,14522000,5515970,284701,,129000,0,,1738715,1576000,114000,8772000,6095026,,100780,348636,,6797,0
34.53572082519531,2.5966267585754395,,40.411136627197266,,5.8951416015625,50.965579986572266,0.19694682955741882,1.4151583909988403,0.4274592101573944,5.190448760986328,7.994284629821777,0.7890820503234863,0.6168460249900818,1.3633158206939697,4.1649675369262695,0.7545202374458313,,0.8500000238418579,0.8443291783332825,,2.3787412643432617,1.4050503969192505,0.10898096114397049,0.41132852435112,0.08680115640163422,,7.420388221740723,0.2348300963640213,,1.1474319696426392,0.03969760984182358,3561170,110000,,144000,,907373,0,1555000,13239825,0,17079257,0,0,970828,30407500,6394379,408071,,109000,0,,974492,4618000,1120000,3054000,0,,54580,943278,,0,100000
34.12293243408203,2.5805983543395996,,40.27948760986328,,5.869283199310303,50.965579986572266,0.1992368847131729,1.400416374206543,0.4274592101573944,5.190448760986328,7.994284629821777,0.7890820503234863,0.6080330014228821,1.3492611646652222,4.146206855773926,0.730941116809845,,0.8399999737739563,0.8443291783332825,,2.3576903343200684,1.3723742961883545,0.10832048207521439,0.416812926530838,0.08680115640163422,,7.343092441558838,0.23213115334510803,,1.1474319696426392,0.03969760984182358,1858504,118302,,141000,,675352,0,1750000,4599818,0,6489014,0,0,646838,10402000,4735768,227760,,452000,0,,237845,1958000,410000,1306000,0,,21060,261993,,0,0
34.260528564453125,2.612654685974121,,40.27948760986328,,5.869283199310303,50.965579986572266,0.19007658958435059,1.4298995733261108,0.4274592101573944,5.158605575561523,8.029195785522461,0.7890820503234863,0.6168460249900818,1.3914251327514648,4.18372917175293,0.725046694278717,,0.8399999737739563,0.8610485792160034,,2.399791955947876,1.3887122869491577,0.10832048207521439,0.42229732871055603,0.08680115640163422,,7.497683048248291,0.23752960562705994,,1.132720947265625,0.03969760984182358,2025893,342000,,261507,,1437500,22,896839,7583018,0,5056905,24000,0,367109,22258000,5296641,332151,,190000,28000,,195985,1106000,0,3744000,0,,50700,92832,,3398,0
34.8109016418457,2.628683090209961,,40.54276657104492,,5.972707748413086,50.965579986572266,0.19007658958435059,1.4298995733261108,0.4274592101573944,5.254134178161621,7.994284629821777,0.7890820503234863,0.5992209911346436,1.4335896968841553,4.202489852905273,0.7545202374458313,,0.8399999737739563,0.8610485792160034,,2.4103164672851562,1.4540634155273438,0.10832048207521439,0.416812926530838,0.08120153099298477,,7.420388221740723,0.23752960562705994,,1.0591679811477661,0.03969760984182358,2143998,274000,,92876,,1772500,0,925000,11904924,0,7055869,14000,0,932809,29247980,1669522,720684,,196000,0,,495992,2344000,0,3172000,462658,,14880,0,,103326,0
34.260528564453125,2.612654685974121,,40.411136627197266,,6.0502729415893555,50.965579986572266,0.19236671924591064,1.4298995733261108,0.4274592101573944,5.254134178161621,7.959376335144043,0.717346727848053,0.5992209911346436,1.3914251327514648,4.127445220947266,0.7663088440895081,,0.8199999928474426,0.8610485792160034,,2.399791955947876,1.4377259016036987,0.10832048207521439,0.42229732871055603,0.08213464915752411,,7.343092441558838,0.23752960562705994,,1.132720947265625,0.03969760984182358,1476800,66000,,127000,,655132,37,1245000,3683473,0,5637934,26000,44000,200860,15899347,3728837,995337,,52000,0,,302579,1612000,0,2358000,1005780,,19980,689021,,82253,0
34.12293243408203,2.660740852355957,,40.674400329589844,,5.920994281768799,50.965579986572266,0.19236671924591064,1.4151583909988403,0.4274592101573944,5.158605575561523,7.889556407928467,0.7890820503234863,0.5992209911346436,1.3773703575134277,4.127445220947266,0.8606244325637817,,0.8199999928474426,0.8610485792160034,,2.4418935775756836,1.5030771493911743,0.1076599657535553,0.4552036225795746,0.08213464915752411,,7.343092441558838,0.2348300963640213,,1.0885889530181885,0.03969760984182358,1787100,96000,,209800,,651299,22,472500,3065613,0,3968902,12000,0,419877,11736000,2571937,3125014,,114000,16000,,350525,3365682,50000,93526000,0,,26000,82517,,1359,0
34.53572082519531,2.708827018737793,,40.54276657104492,,6.07612943649292,50.965579986572266,0.19694682955741882,1.444640874862671,0.4384196698665619,5.190448760986328,7.959376335144043,0.7890820503234863,0.5992209911346436,1.3914251327514648,4.127445220947266,0.8429403901100159,,0.8199999928474426,0.8610485792160034,,2.399791955947876,1.486738920211792,0.10832048207521439,0.4552036225795746,0.08773427456617355,,7.265795707702637,0.23213115334510803,,1.0885889530181885,0.03969760984182358,2059460,315804,,591500,,1118582,15,820000,3168572,180000,3325647,20000,0,25533,15314000,2439939,1551900,,65000,800,,462890,1144000,300000,13322000,341965,,25600,191337,,67977,0
34.673301696777344,2.6927988529205322,,40.674400329589844,,6.0502729415893555,50.965579986572266,0.19236671924591064,1.4298995733261108,0.4384196698665619,5.0949201583862305,7.994284629821777,0.7890820503234863,0.5992209911346436,1.419534683227539,4.146206855773926,0.8488346934318542,,0.8399999737739563,0.8610485792160034,,2.4103164672851562,1.5194149017333984,0.11426489055156708,0.4716566801071167,0.09146766364574432,,7.343092441558838,0.2348300963640213,,1.0297460556030273,0.03969760984182358,1963000,344640,,535000,,417500,98,775000,9622152,0,9176653,30000,0,83691,22896000,5402486,621318,,135000,0,,134801,3164000,310000,96124000,502890,,24200,537395,,41466,0
35.08607482910156,2.7889697551727295,,40.54276657104492,,6.0502729415893555,50.965579986572266,0.1877865195274353,1.4151583909988403,0.4384196698665619,4.935702800750732,7.994284629821777,0.717346727848053,0.5992209911346436,1.3914251327514648,4.1649675369262695,0.8547300100326538,,0.8399999737739563,0.8610485792160034,,2.3787412643432617,1.5684282779693604,0.11228343099355698,0.46617233753204346,0.08773427456617355,,7.420388221740723,0.2348300963640213,,1.0885889530181885,0.03969760984182358,4237128,1156076,,309000,,1283398,0,315000,3066186,0,8987751,0,2587,11348,17022000,10202090,1075723,,71000,16714,,1285813,4768000,0,14788000,4656761,,24140,124782,,41466,0
34.948490142822266,2.869112253189087,,40.674400329589844,,6.07612943649292,50.965579986572266,0.1877865195274353,1.3856759071350098,0.4384196698665619,4.840173721313477,7.994284629821777,0.717346727848053,0.5815969705581665,1.405479907989502,4.146206855773926,0.8488346934318542,,0.8299999833106995,0.8610485792160034,,2.3787412643432617,1.535752296447754,0.1056784987449646,0.46068790555000305,0.09053454548120499,,7.343092441558838,0.22673267126083374,,1.132720947265625,0.03969760984182358,2459484,985032,,307000,,564000,0,1000000,6452237,0,20834393,12000,24962,3971,16402377,3291032,113322,,88000,0,,1209877,2460000,10281,5490000,100578,,19304,129578,,19033,0
