Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0673.HK,0775.HK,1177.HK,1178.HK,4332.HK,8151.HK,8158.HK,8189.HK,8247.HK,0673.HK,0775.HK,1177.HK,1178.HK,4332.HK,8151.HK,8158.HK,8189.HK,8247.HK
23.25,0.9423848986625671,0.034157849848270416,,470.9794616699219,,2.0,0.2160000056028366,,4500,1032242,850497,,0.0,,0,0,
22.5,0.9423848986625671,0.0339469276368618,,475.8855285644531,,2.0,0.2160000056028366,,18000,3699227,202499,,30.0,,0,0,
23.0,0.9269356727600098,0.03584460914134979,,467.0546875,,2.0,0.2160000056028366,,110200,1672519,5973735,,0.0,,0,5000,
23.25,0.9269356727600098,0.03710973262786865,,462.14862060546875,,2.0,0.2150000035762787,,900,672333,6601483,,0.0,,0,5000,
24.0,0.9269356727600098,0.03753136470913887,,466.073486328125,,2.0,0.2150000035762787,,15000,1076362,2956492,,0.0,,0,0,
24.0,0.95010906457901,0.03774228319525719,,468.035888671875,,2.0,0.2160000056028366,,19250,2289798,3077992,,0.0,,0,250000,
24.25,0.9578331708908081,0.03858576714992523,,465.0923156738281,,2.0,0.2160000056028366,,6900,844911,3574116,,0.0,,0,300000,
24.0,0.95010906457901,0.03985089063644409,,464.1111145019531,,2.0,0.2160000056028366,,13800,861320,2348994,,0.0,,0,0,
23.5,0.9346597194671631,0.03942902758717537,,469.01708984375,,1.75,0.2160000056028366,,3550,2813509,5831985,,30.0,,2000,20000,
24.5,0.9269356727600098,0.04111603647470474,,461.1674499511719,,1.75,0.2150000035762787,,28600,2597607,8545478,,0.0,,0,5000,
24.0,0.9346597194671631,0.041537635028362274,,448.4117126464844,,1.75,0.2150000035762787,,5625,777497,6641983,,0.0,,0,0,
23.75,0.9269356727600098,0.04322440177202225,,455.28021240234375,,1.75,0.2150000035762787,,38700,1575945,6803982,,0.0,,0,0,
24.0,0.9269356727600098,0.0421702079474926,,440.5621032714844,,1.75,0.20999999344348907,,18200,1107822,14215464,,0.0,,0,15000,
23.75,0.9192115068435669,0.04269731044769287,,435.6560363769531,,1.75,0.20999999344348907,,26700,2883604,6763483,,0.0,,0,0,
24.0,0.9037623405456543,0.04269731044769287,,442.5245056152344,,1.75,0.20999999344348907,,24900,4647011,0,,0.0,,0,0,
24.0,0.8728638887405396,0.041959285736083984,,440.5621032714844,,1.75,0.2160000056028366,,24400,5003234,4333489,,0.0,,0,1000000,
24.5,0.857415497303009,0.044278599321842194,,436.6372375488281,,1.75,0.2150000035762787,,5715,5233505,5163737,,0.0,,0,0,
23.25,0.8265169858932495,0.044278599321842194,,437.6184387207031,,1.75,0.2150000035762787,,21000,4899121,1376996,,0.0,,0,1000000,
24.0,0.8342421650886536,0.044278599321842194,,452.3365783691406,,1.75,0.2150000035762787,,18000,2896517,3806990,,30.0,,0,0,
24.0,0.8187929391860962,0.04533301666378975,,441.54327392578125,,1.75,0.2150000035762787,,16500,1420552,1174497,,0.0,,0,0,
24.25,0.8187929391860962,0.045860107988119125,,448.4117126464844,,1.75,0.2150000035762787,,144900,2284935,1741495,,30.0,,0,375000,
24.25,0.8110687136650085,0.04533301666378975,,446.4493408203125,,2.0,0.2150000035762787,,0,1143853,8707478,,0.0,,300,0,
24.25,0.8187929391860962,0.048495814204216,,441.54327392578125,,2.0,0.2150000035762787,,116700,1908510,3806990,,0.0,,0,0,
24.25,0.8187929391860962,0.05271283537149429,,434.6747741699219,,2.0,0.2150000035762787,,103950,0,8828977,,0.0,,0,0,
25.5,0.896037220954895,0.059038195759058,,434.6747741699219,,2.0,0.2150000035762787,,170000,14512890,6682483,,0.0,,0,0,
26.0,0.8728638887405396,0.06641802191734314,,436.6372375488281,,2.0,0.2150000035762787,,74750,2893784,15207711,,0.0,,0,0,
26.5,0.8496904969215393,0.061146821826696396,,443.5057373046875,,2.0,0.2150000035762787,,5010,2717799,14903962,,0.0,,0,0,
26.0,0.8187929391860962,0.061146821826696396,,442.5245056152344,,2.0,0.2150000035762787,,51550,4525892,4616988,,0.0,,0,0,
26.25,0.8265169858932495,0.05798402801156044,,446.4493408203125,,2.5,0.2150000035762787,,12300,2193173,5345986,,0.0,,100,0,
27.25,0.8342421650886536,0.055875636637210846,,455.28021240234375,,2.5,0.2150000035762787,,38500,2278126,7613980,,0.0,,0,0,
27.0,0.857415497303009,0.055875636637210846,,455.28021240234375,,2.5,0.2150000035762787,,66200,1957663,11461471,,0.0,,0,0,
27.5,0.8342421650886536,0.05271283537149429,,450.3741455078125,,2.5,0.2150000035762787,,18000,931663,1619995,,0.0,,0,0,
27.75,0.8187929391860962,0.05271283537149429,,450.3741455078125,,2.5,0.2150000035762787,,16800,2449343,2227494,,0.0,,0,0,
26.25,0.8342421650886536,0.05218571797013283,,444.4869384765625,,2.0,0.2150000035762787,,6600,797361,2713493,,0.0,,3000,0,
26.75,0.8265169858932495,0.05218571797013283,,440.5621032714844,,2.0,0.2150000035762787,,14720,897764,3361491,,0.0,,0,0,
27.75,0.8187929391860962,0.05165839195251465,,434.6747741699219,,2.0,0.2150000035762787,,37950,434021,647998,,0.0,,0,0,
27.5,0.8342421650886536,0.05482121929526329,,439.58087158203125,,2.0,0.21199999749660492,,20150,629008,769498,,0.0,,27400,0,
26.5,0.8342421650886536,0.056402720510959625,,443.5057373046875,,2.0,0.21199999749660492,,11400,777497,1498496,,0.0,,600,375000,
27.0,0.8419662714004517,0.058511096984148026,,436.6372375488281,,2.0,0.21199999749660492,,0,1130293,2308494,,0.0,,0,0,
27.0,0.8419662714004517,0.06430964171886444,,430.75,,2.0,0.20999999344348907,,0,673753,7087482,,0.0,,0,0,
27.0,0.8342421650886536,0.06167390197515488,,435.6560363769531,,2.0,0.20999999344348907,,0,602223,4191739,,0.0,,0,0,
27.0,0.8342421650886536,0.05798402801156044,,430.75,,2.0,0.20900000631809235,,0,154645,1295996,,0.0,,0,0,
27.0,0.8342421650886536,0.061146821826696396,,442.5245056152344,,2.0,0.1979999989271164,,86200,1203439,1133997,,0.0,,0,10000,
27.0,0.8419662714004517,0.05798402801156044,,436.6372375488281,,2.0,0.1979999989271164,,26500,617546,850497,,0.0,,0,0,
27.0,0.8419662714004517,0.059038195759058,,442.5245056152344,,2.0,0.1979999989271164,,1200,1323793,1457996,,0.0,,0,0,
26.75,0.857415497303009,0.0675557553768158,,442.5245056152344,,2.0,0.1979999989271164,,0,1417473,3779990,,0.0,,0,0,
25.5,0.857415497303009,0.06720583885908127,,441.54327392578125,,2.0,0.1979999989271164,,5200,763015,1430996,,0.0,,0,0,
26.0,0.8496904969215393,0.06825580447912216,,453.31781005859375,,3.25,0.19699999690055847,,31200,267405,1052997,,40.0,,100,10000,
25.75,0.8419662714004517,0.06580566614866257,,453.31781005859375,,3.0999999046325684,0.19699999690055847,,16200,746083,2429993,,100.0,,2200,0,
25.0,0.8496904969215393,0.06370548158884048,,460.1861572265625,,3.0999999046325684,0.19699999690055847,,21850,736098,539998,,0.0,,0,0,
26.0,0.8419662714004517,0.06475547701120377,,464.1111145019531,,3.0999999046325684,0.19699999690055847,,60625,880864,944997,,0.0,,0,0,
25.25,0.8187929391860962,0.06650575250387192,,473.9231262207031,,3.0999999046325684,0.19699999690055847,,6900,1333780,2942992,,0.0,,0,0,
25.0,0.8265169858932495,0.0700061097741127,,472.94189453125,,3.0999999046325684,0.19699999690055847,,19800,1453129,663523,,0.0,,0,0,
26.0,0.8265169858932495,0.06930605322122574,,468.035888671875,,3.0999999046325684,0.19699999690055847,,9910,573012,1025997,,0.0,,0,0,
26.0,0.8187929391860962,0.06895586848258972,,464.1111145019531,,3.0999999046325684,0.19699999690055847,,3000,967022,647998,,0.0,,0,0,
26.0,0.8342421650886536,0.06930605322122574,,465.0923156738281,,3.0999999046325684,0.19699999690055847,,0,522384,1727995,,0.0,,0,0,
25.25,0.8342421650886536,0.06895586848258972,,467.0546875,,3.0999999046325684,0.19699999690055847,,3600,883111,242999,,0.0,,0,0,
23.25,0.8265169858932495,0.06860598176717758,,469.01708984375,,3.0999999046325684,0.19699999690055847,,24300,1334779,4724988,,40.0,,0,0,
25.0,0.8342421650886536,0.07330486178398132,,466.073486328125,,3.0,0.19699999690055847,,12300,812089,2699993,,0.0,,100,0,
24.0,0.8342421650886536,0.07292906939983368,,469.998291015625,,3.0,0.19699999690055847,,600,670459,8747978,,0.0,,0,0,
25.5,0.8265169858932495,0.07292906939983368,,470.9794616699219,,3.0,0.19699999690055847,,14400,1122878,9800975,,0.0,,0,0,
25.25,0.8265169858932495,0.07255299389362335,,470.9794616699219,,3.0,0.19499999284744263,,3920,1255164,4211989,,0.0,,0,0,
25.5,0.8419662714004517,0.07142534852027893,,469.998291015625,,3.0,0.19499999284744263,,1000,2811127,6911982,,0.0,,0,0,
25.5,0.8342421650886536,0.07443278282880783,,472.94189453125,,3.0,0.19499999284744263,,0,3155158,10479348,,0.0,,0,0,
24.0,0.857415497303009,0.07330486178398132,,471.96075439453125,,3.0,0.19499999284744263,,900,2001628,4711488,,0.0,,0,10000,
24.25,0.8496904969215393,0.07142534852027893,,461.1674499511719,,3.0,0.19499999284744263,,3000,1999736,4049989,,0.0,,0,0,
24.25,0.8496904969215393,0.06992166489362717,,457.24261474609375,,3.0,0.19499999284744263,,65,2122181,917997,,0.0,,0,0,
24.25,0.8496904969215393,0.06954558938741684,,451.3553466796875,,3.0,0.1940000057220459,,75,1151617,2240994,,0.0,,0,0,
25.0,0.8419662714004517,0.06954558938741684,,450.3741455078125,,3.0,0.1899999976158142,,12900,1002208,661498,,0.0,,0,0,
25.0,0.8342421650886536,0.07217719405889511,,451.3553466796875,,3.0,0.1889999955892563,,50,947220,850497,,0.0,,0,0,
23.5,0.8342421650886536,0.07217719405889511,,452.3365783691406,,3.0,0.1850000023841858,,13100,1391623,985497,,0.0,,0,0,
23.5,0.8187929391860962,0.07029745727777481,,449.3929443359375,,2.25,0.18000000715255737,,1200,627391,647998,,0.0,,22600,0,
24.0,0.8265169858932495,0.07255299389362335,,450.3741455078125,,2.25,0.17800000309944153,,11100,1745999,580498,,0.0,,0,0,
22.5,0.8265169858932495,0.07255299389362335,,447.4305419921875,,1.75,0.17800000309944153,,2200,98872,985497,,0.0,,4000,0,
23.0,0.8187929391860962,0.07180116325616837,,451.3553466796875,,1.7999999523162842,0.17800000309944153,,5400,456537,539998,,0.0,,10000,0,
22.25,0.8419662714004517,0.07443278282880783,,453.31781005859375,,1.7999999523162842,0.17800000309944153,,34200,608965,7775980,,0.0,,20200,0,
22.25,0.8265169858932495,0.07180116325616837,,456.2613830566406,,1.7999999523162842,0.17000000178813934,,22860,500726,5318986,,0.0,,0,0,
22.0,0.8187929391860962,0.06992166489362717,,458.22381591796875,,1.7999999523162842,0.16599999368190765,,19800,679183,2794493,,0.0,,0,0,
20.5,0.8342421650886536,0.07029745727777481,,456.2613830566406,,1.7999999523162842,0.16500000655651093,,13800,814558,1646995,,0.0,,0,30000,
19.0,0.8265169858932495,0.06954558938741684,,456.2613830566406,,1.7999999523162842,0.1599999964237213,,43500,926660,2186994,,0.0,,0,255000,
19.799999237060547,0.8342421650886536,0.07217719405889511,,459.2049560546875,,1.7999999523162842,0.1599999964237213,,18500,2857230,1309496,,0.0,,0,0,
20.0,0.857415497303009,0.07330486178398132,,457.24261474609375,,1.7999999523162842,0.1599999964237213,,1000,3016239,1822495,,0.0,,0,0,
19.899999618530273,0.8342421650886536,0.0740567073225975,,462.14862060546875,,1.7999999523162842,0.1599999964237213,,4800,2006998,16685958,,0.0,,0,0,
19.5,0.8342421650886536,0.07443278282880783,,456.2613830566406,,1.7999999523162842,0.1599999964237213,,5100,990972,269999,,0.0,,2500,0,
19.5,0.8265169858932495,0.07368090748786926,,455.28021240234375,,1.7999999523162842,0.1599999964237213,,900,1550838,0,,0.0,,0,0,
19.5,0.8342421650886536,0.07368090748786926,,455.28021240234375,,1.7999999523162842,0.1599999964237213,,5200,467397,0,,0.0,,0,5000,
19.0,0.8187929391860962,0.07368090748786926,,467.0546875,,1.7999999523162842,0.1599999964237213,,9150,1766223,0,,0.0,,0,0,
20.0,0.8033437132835388,0.07518462091684341,,479.81036376953125,,1.7999999523162842,0.1589999943971634,,11500,2152725,62558843,,0.0,,0,0,
19.399999618530273,0.8110687136650085,0.07330486178398132,,500.415771484375,,1.7999999523162842,0.1589999943971634,,8050,1283967,5386486,,0.0,,0,0,
19.5,0.8110687136650085,0.07142534852027893,,517.0963134765625,,1.7999999523162842,0.1589999943971634,,5100,1407250,4063489,,90.0,,0,0,
19.5,0.7956196069717407,0.06428262591362,,518.0775146484375,,1.7999999523162842,0.1589999943971634,,50,1883747,16294459,,0.0,,0,0,
19.5,0.8033437132835388,0.06465867161750793,,520.0398559570312,,1.7999999523162842,0.1589999943971634,,150,813451,3077992,,0.0,,0,0,
19.0,0.8187929391860962,0.06691423058509827,,516.1150512695312,,1.7999999523162842,0.1589999943971634,,13200,476945,4886987,,0.0,,0,0,
19.0,0.8187929391860962,0.06691423058509827,,516.1150512695312,,1.7999999523162842,0.1589999943971634,,0,486565,1403996,,0.0,,0,50000,
19.0,0.8187929391860962,0.06616238504648209,,529.8518676757812,,1.7999999523162842,0.1589999943971634,,0,565626,701998,,0.0,,0,0,
19.0,0.8110687136650085,0.06465867161750793,,529.8518676757812,,1.7999999523162842,0.1589999943971634,,75,1246770,404998,,0.0,,0,0,
19.0,0.8187929391860962,0.06315495073795319,,569.1002197265625,,1.7999999523162842,0.1589999943971634,,0,2178395,2051994,,0.0,,0,0,
19.0,0.8187929391860962,0.0593956895172596,,610.3108520507812,,1.7999999523162842,0.1589999943971634,,950,1274827,5872485,,0.0,,0,0,
19.0,0.8187929391860962,0.056764330714941025,,613.2545776367188,,1.7999999523162842,0.1589999943971634,,0,904643,3995990,,0.0,,0,0,
18.0,0.8187929391860962,0.05563642457127571,,610.3108520507812,,1.7000000476837158,0.1589999943971634,,21900,1764509,3266991,,20.0,,4200,0,
18.899999618530273,0.8187929391860962,0.05714013800024986,,608.3485107421875,,1.7000000476837158,0.14900000393390656,,3600,664124,8302479,,0.0,,0,65000,
18.899999618530273,0.8187929391860962,0.0593956895172596,,617.1795654296875,,1.7000000476837158,0.14900000393390656,,0,1610776,4562988,,0.0,,0,0,
18.799999237060547,0.8187929391860962,0.058268047869205475,,610.3108520507812,,1.7000000476837158,0.14900000393390656,,0,626178,4589988,,0.0,,0,0,
19.0,0.9114863872528076,0.060523588210344315,,607.3673706054688,,1.7000000476837158,0.14900000393390656,,13000,24814769,2051994,,0.0,,0,0,
19.0,0.8883130550384521,0.06127544492483139,,595.5929565429688,,1.7000000476837158,0.14900000393390656,,0,9775576,539998,,0.0,,0,0,
18.200000762939453,0.8651396632194519,0.062027301639318466,,613.2545776367188,,1.7000000476837158,0.14499999582767487,,850,6620033,823497,,0.0,,0,0,
18.0,0.8883130550384521,0.06277915835380554,,621.104248046875,,1.149999976158142,0.14000000059604645,,21000,7682966,1957495,,1500.0,,2000,115000,
18.5,0.8728638887405396,0.06315495073795319,,630.9163208007812,,1.149999976158142,0.14000000059604645,,30125,3843177,2375994,,0.0,,2000,0,
18.5,0.857415497303009,0.06465867161750793,,621.104248046875,,1.0,0.14000000059604645,,7500,2899393,3239991,,0.0,,6800,130000,
19.0,0.8728638887405396,0.06315495073795319,,615.217041015625,,1.0,0.14000000059604645,,600,998972,2402993,,0.0,,0,0,
18.5,0.8883130550384521,0.06390681862831116,,602.4612426757812,,1.0,0.14000000059604645,,19800,3233762,6115484,,0.0,,0,0,
18.5,0.896037220954895,0.06315495073795319,,602.4612426757812,,1.0,0.14000000059604645,,13305,4119391,2591993,,0.0,,0,0,
18.5,0.8883130550384521,0.06353076547384262,,594.6116333007812,,1.0,0.14000000059604645,,300,1457876,4994987,,0.0,,0,0,
20.0,0.8651396632194519,0.06428262591362,,606.3860473632812,,1.0,0.14000000059604645,,600,7094107,11636970,,0.0,,0,0,
20.0,0.8728638887405396,0.06428262591362,,603.4425048828125,,1.350000023841858,0.14000000059604645,,3205,4576123,8288979,,0.0,,5000,0,
20.0,0.8651396632194519,0.06390681862831116,,605.4048461914062,,1.350000023841858,0.14000000059604645,,5400,2203285,9031477,,0.0,,0,0,
20.0,0.8805888891220093,0.06353076547384262,,598.5364379882812,,1.350000023841858,0.14000000059604645,,750,6192068,1025997,,0.0,,0,0,
20.0,0.8728638887405396,0.06240310147404671,,592.6492309570312,,1.350000023841858,0.14000000059604645,,5100,10509795,1322996,,0.0,,0,0,
20.0,0.8883130550384521,0.06127544492483139,,596.5740966796875,,1.350000023841858,0.14000000059604645,,3900,6651427,755998,,0.0,,0,0,
19.0,0.9346597194671631,0.06127544492483139,,597.55517578125,,1.350000023841858,0.14000000059604645,,15900,21204705,1025997,,0.0,,0,0,
20.0,0.8805888891220093,0.06277915835380554,,594.6116333007812,,1.350000023841858,0.14000000059604645,,300,29273030,701998,,0.0,,0,0,
20.0,0.8651396632194519,0.06127544492483139,,594.6116333007812,,1.350000023841858,0.14000000059604645,,1800,20154320,175499,,0.0,,0,0,
20.0,0.8496904969215393,0.06165124475955963,,592.6492309570312,,1.350000023841858,0.14000000059604645,,2100,14336523,0,,0.0,,0,0,
20.0,0.8496904969215393,0.062027301639318466,,597.55517578125,,1.7999999523162842,0.14000000059604645,,31500,14627814,242999,,0.0,,7400,0,
20.0,0.8342421650886536,0.06315495073795319,,590.6868896484375,,1.7999999523162842,0.14000000059604645,,600,18905989,7613980,,0.0,,0,0,
20.0,0.8342421650886536,0.06353076547384262,,601.47998046875,,1.7999999523162842,0.14000000059604645,,0,16215102,1538996,,0.0,,0,0,
20.0,0.8187929391860962,0.06390681862831116,,602.4612426757812,,1.5,0.14000000059604645,,0,13799407,2213994,,0.0,,10000,0,
19.899999618530273,0.8419662714004517,0.06390681862831116,,600.4989624023438,,1.5,0.14000000059604645,,1500,6864992,8761478,,0.0,,0,5000,
18.0,0.8342421650886536,0.06390681862831116,,601.47998046875,,1.5,0.14000000059604645,,7200,2094390,3833990,,0.0,,0,0,
18.5,0.8187929391860962,0.06428262591362,,602.4612426757812,,1.5,0.14000000059604645,,300,4939134,1835995,,0.0,,0,0,
18.5,0.8342421650886536,0.06428262591362,,602.4612426757812,,1.5,0.14000000059604645,,0,2870658,2132994,,0.0,,0,0,
18.5,0.8187929391860962,0.06578629463911057,,602.4612426757812,,1.5,0.14000000059604645,,1500,1995428,809997,,0.0,,0,0,
18.5,0.8265169858932495,0.06578629463911057,,613.2545776367188,,1.649999976158142,0.14000000059604645,,1500,2074301,188999,,0.0,,4000,0,
18.5,0.8265169858932495,0.06465867161750793,,618.16064453125,,1.5,0.14000000059604645,,0,2687086,269999,,0.0,,2000,25000,
17.5,0.8342421650886536,0.06578629463911057,,633.8599243164062,,1.5,0.14000000059604645,,18200,2471814,1376996,,0.0,,0,5000,
16.899999618530273,0.8342421650886536,0.06616238504648209,,627.9727172851562,,1.5,0.14000000059604645,,3000,2774961,2780993,,0.0,,0,0,
17.5,0.8265169858932495,0.06653814762830734,,621.104248046875,,2.75,0.14000000059604645,,1200,1777459,1214996,,0.0,,10400,0,
18.0,0.8187929391860962,0.06578629463911057,,621.104248046875,,2.75,0.14000000059604645,,5700,2150208,674998,,0.0,,0,0,
18.0,0.8187929391860962,0.06503450125455856,,627.9727172851562,,1.7999999523162842,0.14000000059604645,,42500,1294331,5541736,,0.0,,4000,0,
18.0,0.8187929391860962,0.06503450125455856,,648.577880859375,,2.25,0.14000000059604645,,5600,1256131,269999,,0.0,,34000,0,
19.0,0.8187929391860962,0.06578629463911057,,637.7847290039062,,1.5,0.14000000059604645,,10500,2622609,12554968,,0.0,,12200,0,
19.0,0.8651396632194519,0.06766610592603683,,632.8787841796875,,1.5,0.14000000059604645,,116100,9325360,20492948,,0.0,,0,0,
18.0,0.857415497303009,0.06766610592603683,,630.9163208007812,,1.5,0.14000000059604645,,7500,10000511,8639978,,0.0,,12000,0,
17.899999618530273,0.8265169858932495,0.0710492879152298,,625.0289306640625,,1.5,0.14000000059604645,,6300,3687497,27944930,,0.0,,37000,0,
17.899999618530273,0.8342421650886536,0.06541053205728531,,615.217041015625,,1.5,0.13899999856948853,,14400,3501707,18818952,,0.0,,0,0,
18.5,0.8419662714004517,0.06616238504648209,,599.5176391601562,,1.5,0.13899999856948853,,7500,5190855,16024459,,0.0,,0,0,
18.5,0.8265169858932495,0.06541053205728531,,601.47998046875,,1.5,0.13699999451637268,,4200,8374591,14093964,,0.0,,0,0,
17.799999237060547,0.8187929391860962,0.069169782102108,,596.5740966796875,,1.5,0.13699999451637268,,9250,6361552,1148293629,,0.0,,0,0,
17.799999237060547,0.8265169858932495,0.06879372894763947,,596.5740966796875,,1.5,0.13699999451637268,,0,2029134,8795228,,0.0,,0,0,
17.5,0.8265169858932495,0.06879372894763947,,596.5740966796875,,2.200000047683716,0.13699999451637268,,0,3987897,23867940,,0.0,,18000,0,
17.0,0.8419662714004517,0.06841794401407242,,600.4989624023438,,1.75,0.13699999451637268,,1800,5994538,11933970,,0.0,,12,0,
17.0,0.8265169858932495,0.06766610592603683,,584.7996215820312,,1.399999976158142,0.13699999451637268,,0,4831723,1619995,,0.0,,6,0,
17.0,0.8187929391860962,0.06766610592603683,,569.1002197265625,,1.399999976158142,0.13699999451637268,,0,5260470,4535988,,0.0,,0,0,
16.899999618530273,0.8265169858932495,0.06691423058509827,,576.949951171875,,1.399999976158142,0.13699999451637268,,1200,2703700,971997,,0.0,,0,0,
16.899999618530273,0.8110687136650085,0.06578629463911057,,571.0626831054688,,1.75,0.13699999451637268,,0,4056022,1849495,,0.0,,41,0,
17.0,0.8187929391860962,0.06902828067541122,,559.2881469726562,,1.2999999523162842,0.13699999451637268,,1350,1925768,269999,,0.0,,47000,0,
17.0,0.8033437132835388,0.06902828067541122,,567.1378784179688,,1.25,0.13699999451637268,,0,1782478,1903495,,0.0,,6000,0,
16.700000762939453,0.8110687136650085,0.06783135235309601,,567.1378784179688,,1.25,0.13699999451637268,,300,1624701,269999,,0.0,,0,0,
16.700000762939453,0.8033437132835388,0.06783135235309601,,564.1941528320312,,1.25,0.13600000739097595,,0,720264,755998,,0.0,,0,0,
